#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:49+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 1.5, epi_ratio = 10, cloud_epi = 3, low_battery_threshold = 20.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 85.000 15.000 53.823 420.75 742.50 1163.3 0.0000 0.80000 4.0000
240.00 83.000 17.000 52.896 410.85 841.50 1252.4 0.0000 1.0000 5.0000
360.00 83.000 17.000 51.973 410.85 841.50 1252.4 0.0000 1.0000 5.0000
480.00 82.000 18.000 51.062 405.90 891.00 1296.9 0.0000 1.0000 5.0000
600.00 79.000 21.000 50.169 391.05 1039.5 1430.6 0.0000 1.2000 6.0000
720.00 79.000 21.000 49.292 391.05 1039.5 1430.6 0.0000 1.2000 6.0000
840.00 79.000 21.000 48.414 391.05 1039.5 1430.6 0.0000 1.2000 6.0000
960.00 78.000 22.000 47.542 386.10 1089.0 1475.1 0.0000 1.2000 6.0000
1080.0 77.000 23.000 46.680 381.15 1138.5 1519.7 0.0000 1.2000 6.0000
1200.0 77.000 23.000 45.824 381.15 1138.5 1519.7 0.0000 1.2000 6.0000
1320.0 75.000 25.000 44.984 371.25 1237.5 1608.8 0.0000 1.4000 7.0000
1440.0 73.000 27.000 44.169 361.35 1336.5 1697.9 0.0000 1.4000 7.0000
1560.0 71.000 29.000 43.364 356.40 1386.0 1742.4 0.0000 1.4000 7.0000
1680.0 70.000 30.000 42.577 346.50 1485.0 1831.5 0.0000 1.6000 8.0000
1800.0 69.000 31.000 41.803 341.55 1534.5 1876.1 0.0000 1.6000 8.0000
1920.0 68.000 32.000 41.037 336.60 1584.0 1920.6 0.0000 1.6000 8.0000
2040.0 66.000 34.000 40.291 326.70 1683.0 2009.7 0.0000 1.8000 9.0000
2160.0 66.000 34.000 39.558 326.70 1683.0 2009.7 0.0000 1.8000 9.0000
2280.0 65.000 35.000 38.829 321.75 1732.5 2054.3 0.0000 1.8000 9.0000
2400.0 64.000 36.000 38.113 316.80 1782.0 2098.8 0.0000 1.8000 9.0000
2520.0 62.000 38.000 37.418 306.90 1881.0 2187.9 0.0000 2.0000 10.000
2640.0 61.000 39.000 36.732 301.95 1930.5 2232.5 0.0000 2.0000 10.000
2760.0 59.000 41.000 36.064 292.05 2029.5 2321.6 0.0000 2.2000 11.000
2880.0 59.000 41.000 35.409 292.05 2029.5 2321.6 0.0000 2.2000 11.000
3000.0 58.000 42.000 34.757 287.10 2079.0 2366.1 0.0000 2.2000 11.000
3120.0 57.000 43.000 34.122 282.15 2128.5 2410.7 0.0000 2.2000 11.000
3240.0 56.000 44.000 33.495 277.20 2178.0 2455.2 0.0000 2.2000 11.000
3360.0 53.000 47.000 32.893 262.35 2326.5 2588.8 0.0000 2.4000 12.000
3480.0 51.000 49.000 32.309 252.45 2425.5 2677.9 0.0000 2.6000 13.000
3600.0 50.000 50.000 31.744 247.50 2475.0 2722.5 0.0000 2.6000 13.000
3720.0 50.000 50.000 31.188 247.50 2475.0 2722.5 0.0000 2.6000 13.000
3840.0 48.000 52.000 30.648 237.60 2574.0 2811.6 0.0000 2.6000 13.000
3960.0 47.000 53.000 30.118 232.65 2623.5 2856.1 0.0000 2.8000 14.000
4080.0 46.000 54.000 29.598 227.70 2673.0 2900.7 0.0000 2.8000 14.000
4200.0 45.000 55.000 29.089 222.75 2722.5 2945.2 0.0000 2.8000 14.000
4320.0 45.000 55.000 28.589 222.75 2722.5 2945.2 0.0000 2.8000 14.000
4440.0 43.000 57.000 28.093 212.85 2821.5 3034.3 0.0000 3.0000 15.000
4560.0 43.000 57.000 27.615 212.85 2821.5 3034.3 0.0000 3.0000 15.000
4680.0 42.000 58.000 27.138 212.85 2871.0 3083.8 0.0000 3.0000 15.000
4800.0 41.000 59.000 26.681 202.95 2920.5 3123.4 0.0000 3.0000 15.000
4920.0 39.000 61.000 26.232 193.05 3019.5 3212.5 0.0000 3.2000 16.000
5040.0 36.000 64.000 25.821 178.20 3168.0 3346.2 0.0000 3.2000 16.000
5160.0 36.000 64.000 25.421 178.20 3168.0 3346.2 0.0000 3.2000 16.000
5280.0 36.000 64.000 25.021 178.20 3168.0 3346.2 0.0000 3.2000 16.000
5400.0 35.000 65.000 24.623 173.25 3217.5 3390.7 0.0000 3.4000 17.000
5520.0 35.000 65.000 24.234 173.25 3217.5 3390.7 0.0000 3.4000 17.000
5640.0 34.000 66.000 23.848 168.30 3267.0 3435.3 0.0000 3.4000 17.000
5760.0 32.000 68.000 23.488 158.40 3366.0 3524.4 0.0000 3.4000 17.000
5880.0 31.000 69.000 23.143 153.45 3415.5 3568.9 0.0000 3.6000 18.000
6000.0 29.000 71.000 22.808 143.55 3514.5 3658.0 0.0000 3.6000 18.000
6120.0 29.000 71.000 22.485 143.55 3514.5 3658.0 0.0000 3.6000 18.000
6240.0 28.000 72.000 22.164 138.60 3564.0 3702.6 0.0000 3.6000 18.000
6360.0 26.000 74.000 21.857 128.70 3663.0 3791.7 0.0000 3.8000 19.000
6480.0 22.000 78.000 21.594 108.90 3861.0 3969.9 0.0000 4.0000 20.000
6600.0 20.000 80.000 21.364 99.000 3960.0 4059.0 0.0000 4.0000 20.000
6720.0 18.000 82.000 21.157 89.100 4059.0 4148.1 0.0000 4.2000 21.000
6840.0 17.000 83.000 20.957 84.150 4108.5 4192.6 0.0000 4.2000 21.000
6960.0 17.000 83.000 20.769 84.150 4108.5 4192.6 0.0000 4.2000 21.000
7080.0 17.000 83.000 20.580 84.150 4108.5 4192.6 0.0000 4.2000 21.000
7200.0 14.000 86.000 20.401 69.300 4257.0 4326.3 0.0000 4.4000 22.000
7320.0 13.000 87.000 20.256 64.350 4306.5 4370.8 0.0000 4.4000 22.000
7440.0 12.000 88.000 20.114 59.400 4356.0 4415.4 0.0000 4.4000 22.000
