#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T21:48+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 12, low_battery_threshold = 0.0, high_battery_threshold = 70, epi_ratio = 30, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 31.000 0.0000 55.931 19.181 0.0000 19.181 0.0000 0.0000 0.0000
240.00 31.000 0.0000 55.793 19.181 0.0000 19.181 0.0000 0.0000 0.0000
360.00 31.000 0.0000 55.654 19.181 0.0000 19.181 0.0000 0.0000 0.0000
480.00 31.000 0.0000 55.515 19.181 0.0000 19.181 0.0000 0.0000 0.0000
600.00 31.000 0.0000 55.376 19.181 0.0000 19.181 0.0000 0.0000 0.0000
720.00 31.000 0.0000 55.237 19.181 0.0000 19.181 0.0000 0.0000 0.0000
840.00 31.000 0.0000 55.098 19.181 0.0000 19.181 0.0000 0.0000 0.0000
960.00 31.000 0.0000 54.959 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1080.0 31.000 0.0000 54.820 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1200.0 31.000 0.0000 54.681 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1320.0 31.000 0.0000 54.543 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1440.0 31.000 0.0000 54.404 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1560.0 31.000 0.0000 54.265 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1680.0 31.000 0.0000 54.126 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1800.0 31.000 0.0000 53.987 19.181 0.0000 19.181 0.0000 0.0000 0.0000
1920.0 31.000 0.0000 53.848 19.181 0.0000 19.181 0.0000 0.0000 0.0000
2040.0 31.000 0.0000 53.709 19.181 0.0000 19.181 0.0000 0.0000 0.0000
2160.0 31.000 0.0000 53.570 19.181 0.0000 19.181 0.0000 0.0000 0.0000
2280.0 31.000 0.0000 53.431 19.181 0.0000 19.181 0.0000 0.0000 0.0000
2400.0 31.000 0.0000 53.293 19.181 0.0000 19.181 0.0000 0.0000 0.0000
