#####################################################################
# Alchemist log file - simulation started at: 2023-05-10T11:54+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 30, cloud_epi = 300, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 77.000 23.000 55.215 187.77 809.02 996.81 0.0000 1.0000 5.0000
240.00 77.000 23.000 54.794 187.59 809.02 996.60 0.0000 1.0000 5.0000
360.00 77.000 23.000 54.372 187.69 809.02 996.80 0.0000 1.0000 5.0000
480.00 76.000 24.000 53.950 187.77 844.20 1032.0 0.0000 1.0000 5.0000
600.00 75.000 25.000 53.536 183.30 879.37 1062.8 0.0000 1.0000 5.0000
720.00 75.000 25.000 53.125 183.38 879.37 1062.6 0.0000 1.0000 5.0000
840.00 75.000 25.000 52.713 183.46 879.37 1062.9 0.0000 1.0000 5.0000
960.00 72.000 28.000 52.310 176.74 984.90 1161.6 0.0000 1.0000 5.0000
1080.0 70.000 30.000 51.918 172.40 1055.2 1227.7 0.0000 1.2000 6.0000
1200.0 70.000 30.000 51.532 172.16 1055.2 1227.6 0.0000 1.2000 6.0000
1320.0 69.000 31.000 51.149 170.17 1090.4 1260.6 0.0000 1.2000 6.0000
1440.0 69.000 31.000 50.767 170.17 1090.4 1260.7 0.0000 1.2000 6.0000
1560.0 69.000 31.000 50.385 170.14 1090.4 1260.6 0.0000 1.2000 6.0000
1680.0 68.000 32.000 50.006 167.89 1125.6 1293.5 0.0000 1.2000 6.0000
1800.0 68.000 32.000 49.629 167.75 1125.6 1293.3 0.0000 1.2000 6.0000
1920.0 68.000 32.000 49.252 167.96 1125.6 1293.6 0.0000 1.2000 6.0000
2040.0 67.000 33.000 48.877 165.68 1160.8 1326.4 0.0000 1.2000 6.0000
2160.0 66.000 34.000 48.508 163.56 1195.9 1359.6 0.0000 1.2000 6.0000
2280.0 66.000 34.000 48.141 163.70 1195.9 1359.6 0.0000 1.2000 6.0000
2400.0 66.000 34.000 47.774 163.47 1195.9 1359.5 0.0000 1.2000 6.0000
2520.0 66.000 34.000 47.407 163.56 1195.9 1359.6 0.0000 1.2000 6.0000
2640.0 66.000 34.000 47.040 163.59 1195.9 1359.6 0.0000 1.2000 6.0000
2760.0 66.000 34.000 46.673 163.58 1195.9 1359.7 0.0000 1.2000 6.0000
2880.0 66.000 34.000 46.306 163.49 1195.9 1359.5 0.0000 1.2000 6.0000
3000.0 66.000 34.000 45.939 163.57 1195.9 1359.5 0.0000 1.2000 6.0000
3120.0 66.000 34.000 45.572 163.63 1195.9 1359.6 0.0000 1.2000 6.0000
3240.0 66.000 34.000 45.205 163.52 1195.9 1359.5 0.0000 1.2000 6.0000
3360.0 66.000 34.000 44.838 163.57 1195.9 1359.5 0.0000 1.2000 6.0000
3480.0 64.000 36.000 44.471 159.18 1266.3 1425.6 0.0000 1.4000 7.0000
3600.0 63.000 37.000 44.116 156.81 1301.5 1458.2 0.0000 1.4000 7.0000
3720.0 63.000 37.000 43.764 156.97 1301.5 1458.3 0.0000 1.4000 7.0000
3840.0 63.000 37.000 43.412 156.88 1301.5 1458.3 0.0000 1.4000 7.0000
3960.0 63.000 37.000 43.060 156.86 1301.5 1458.3 0.0000 1.4000 7.0000
4080.0 63.000 37.000 42.707 156.90 1301.5 1458.5 0.0000 1.4000 7.0000
4200.0 60.000 40.000 42.366 150.47 1407.0 1557.4 0.0000 1.6000 8.0000
4320.0 60.000 40.000 42.029 150.29 1407.0 1557.4 0.0000 1.6000 8.0000
4440.0 59.000 41.000 41.696 148.05 1442.2 1590.1 0.0000 1.6000 8.0000
4560.0 59.000 41.000 41.363 147.97 1442.2 1590.3 0.0000 1.6000 8.0000
4680.0 59.000 41.000 41.031 148.10 1442.2 1590.2 0.0000 1.6000 8.0000
4800.0 55.000 45.000 40.712 139.17 1582.9 1722.1 0.0000 1.6000 8.0000
4920.0 53.000 47.000 40.402 134.98 1653.2 1788.2 0.0000 1.8000 9.0000
5040.0 52.000 48.000 40.103 132.50 1688.4 1821.1 0.0000 1.8000 9.0000
5160.0 49.000 51.000 39.814 126.22 1793.9 1920.0 0.0000 1.8000 9.0000
5280.0 48.000 52.000 39.534 123.83 1829.1 1952.9 0.0000 2.0000 10.000
5400.0 48.000 52.000 39.256 123.97 1829.1 1953.1 0.0000 2.0000 10.000
5520.0 48.000 52.000 38.978 123.71 1829.1 1953.0 0.0000 2.0000 10.000
5640.0 48.000 52.000 38.700 123.81 1829.1 1953.0 0.0000 2.0000 10.000
5760.0 48.000 52.000 38.422 123.81 1829.1 1953.1 0.0000 2.0000 10.000
5880.0 48.000 52.000 38.144 123.87 1829.1 1953.1 0.0000 2.0000 10.000
6000.0 48.000 52.000 37.866 123.81 1829.1 1953.0 0.0000 2.0000 10.000
6120.0 48.000 52.000 37.588 123.76 1829.1 1952.8 0.0000 2.0000 10.000
6240.0 48.000 52.000 37.310 123.73 1829.1 1952.8 0.0000 2.0000 10.000
6360.0 48.000 52.000 37.032 123.92 1829.1 1953.0 0.0000 2.0000 10.000
6480.0 48.000 52.000 36.754 123.82 1829.1 1952.9 0.0000 2.0000 10.000
6600.0 48.000 52.000 36.476 123.86 1829.1 1953.0 0.0000 2.0000 10.000
6720.0 48.000 52.000 36.198 123.85 1829.1 1952.9 0.0000 2.0000 10.000
6840.0 48.000 52.000 35.920 123.85 1829.1 1953.0 0.0000 2.0000 10.000
6960.0 48.000 52.000 35.642 123.76 1829.1 1952.9 0.0000 2.0000 10.000
7080.0 47.000 53.000 35.367 121.82 1864.3 1985.9 0.0000 2.0000 10.000
7200.0 47.000 53.000 35.094 121.67 1864.3 1985.8 0.0000 2.0000 10.000
7320.0 44.000 56.000 34.824 115.07 1969.8 2084.9 0.0000 2.0000 10.000
7440.0 43.000 57.000 34.567 112.77 2005.0 2117.7 0.0000 2.2000 11.000
