#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T09:49+0000 #
#####################################################################
#
# device_count = 1000.0, battery_discharge_time = 3, low_battery_threshold = 0.0, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 1000.0 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 1000.0 0.0000 52.805 8034.5 0.0000 8030.0 0.0000 0.0000 0.0000
240.00 1000.0 0.0000 50.999 8055.1 0.0000 8058.3 0.0000 0.0000 0.0000
360.00 1000.0 0.0000 49.193 8050.6 0.0000 8042.5 0.0000 0.0000 0.0000
480.00 999.00 0.0000 47.388 8021.1 0.0000 8024.8 1.0000 0.0000 0.0000
600.00 998.00 0.0000 45.588 8036.2 0.0000 8019.6 2.0000 0.0000 0.0000
720.00 984.00 0.0000 43.822 7902.6 0.0000 7915.3 17.000 0.0000 0.0000
840.00 966.00 0.0000 42.157 7777.4 0.0000 7768.0 35.000 0.0000 0.0000
960.00 944.00 0.0000 40.575 7589.8 0.0000 7583.7 57.000 0.0000 0.0000
1080.0 920.00 0.0000 39.118 7408.7 0.0000 7397.2 81.000 0.0000 0.0000
1200.0 890.00 0.0000 37.807 7183.6 0.0000 7180.0 111.00 0.0000 0.0000
1320.0 871.00 0.0000 36.614 7000.9 0.0000 7009.9 129.00 0.0000 0.0000
1440.0 845.00 0.0000 35.541 6818.0 0.0000 6789.2 155.00 0.0000 0.0000
1560.0 825.00 0.0000 34.587 6630.2 0.0000 6628.1 177.00 0.0000 0.0000
1680.0 806.00 0.0000 33.736 6495.2 0.0000 6508.0 194.00 0.0000 0.0000
1800.0 777.00 0.0000 33.010 6244.2 0.0000 6246.6 223.00 0.0000 0.0000
1920.0 762.00 0.0000 32.386 6111.1 0.0000 6133.0 238.00 0.0000 0.0000
2040.0 738.00 0.0000 31.870 5915.8 0.0000 5916.6 263.00 0.0000 0.0000
2160.0 715.00 0.0000 31.482 5748.0 0.0000 5740.8 285.00 0.0000 0.0000
2280.0 699.00 0.0000 31.171 5616.9 0.0000 5644.1 301.00 0.0000 0.0000
2400.0 687.00 0.0000 30.935 5540.9 0.0000 5545.5 313.00 0.0000 0.0000
2520.0 666.00 0.0000 30.800 5352.7 0.0000 5363.4 334.00 0.0000 0.0000
2640.0 649.00 0.0000 30.752 5224.4 0.0000 5235.7 351.00 0.0000 0.0000
2760.0 629.00 0.0000 30.808 5070.4 0.0000 5074.0 371.00 0.0000 0.0000
2880.0 610.00 0.0000 30.962 4897.5 0.0000 4906.2 392.00 0.0000 0.0000
3000.0 592.00 0.0000 31.215 4764.9 0.0000 4772.3 409.00 0.0000 0.0000
3120.0 579.00 0.0000 31.557 4606.7 0.0000 4602.5 429.00 0.0000 0.0000
3240.0 582.00 0.0000 31.992 4517.9 0.0000 4531.3 437.00 0.0000 0.0000
3360.0 574.00 0.0000 32.493 4365.4 0.0000 4364.4 459.00 0.0000 0.0000
3480.0 582.00 0.0000 33.076 4257.8 0.0000 4254.2 473.00 0.0000 0.0000
3600.0 581.00 0.0000 33.757 4079.2 0.0000 4081.6 493.00 0.0000 0.0000
3720.0 594.00 0.0000 34.484 4075.2 0.0000 4072.4 494.00 0.0000 0.0000
3840.0 601.00 0.0000 35.237 4002.6 0.0000 3998.4 503.00 0.0000 0.0000
3960.0 605.00 0.0000 36.048 3898.2 0.0000 3916.5 515.00 0.0000 0.0000
4080.0 606.00 0.0000 36.895 3860.7 0.0000 3868.8 518.00 0.0000 0.0000
4200.0 611.00 0.0000 37.740 3895.5 0.0000 3909.5 515.00 0.0000 0.0000
4320.0 614.00 0.0000 38.576 3926.9 0.0000 3924.9 512.00 0.0000 0.0000
4440.0 610.00 0.0000 39.395 3949.0 0.0000 3946.2 510.00 0.0000 0.0000
4560.0 619.00 0.0000 40.215 3944.5 0.0000 3947.7 510.00 0.0000 0.0000
4680.0 603.00 0.0000 41.020 3964.6 0.0000 3966.6 507.00 0.0000 0.0000
4800.0 605.00 0.0000 41.816 3991.0 0.0000 4001.7 503.00 0.0000 0.0000
4920.0 600.00 0.0000 42.600 3974.7 0.0000 3986.8 506.00 0.0000 0.0000
5040.0 590.00 0.0000 43.391 3980.4 0.0000 3960.6 505.00 0.0000 0.0000
5160.0 585.00 0.0000 44.188 3915.5 0.0000 3921.0 513.00 0.0000 0.0000
5280.0 585.00 0.0000 45.031 3886.4 0.0000 3884.6 516.00 0.0000 0.0000
5400.0 583.00 0.0000 45.892 3849.2 0.0000 3837.1 522.00 0.0000 0.0000
5520.0 587.00 0.0000 46.752 3902.0 0.0000 3887.9 516.00 0.0000 0.0000
5640.0 586.00 0.0000 47.627 3834.8 0.0000 3854.1 521.00 0.0000 0.0000
5760.0 588.00 0.0000 48.490 3889.3 0.0000 3890.1 517.00 0.0000 0.0000
5880.0 595.00 0.0000 49.331 3919.3 0.0000 3921.1 511.00 0.0000 0.0000
6000.0 601.00 0.0000 50.128 4001.9 0.0000 4007.5 501.00 0.0000 0.0000
6120.0 593.00 0.0000 50.927 3997.3 0.0000 3977.9 504.00 0.0000 0.0000
6240.0 588.00 0.0000 51.712 3989.2 0.0000 3992.0 504.00 0.0000 0.0000
6360.0 591.00 0.0000 52.487 3989.4 0.0000 3987.8 505.00 0.0000 0.0000
6480.0 588.00 0.0000 53.269 3992.5 0.0000 3989.5 502.00 0.0000 0.0000
6600.0 591.00 0.0000 54.057 3987.6 0.0000 3989.7 505.00 0.0000 0.0000
6720.0 610.00 0.0000 54.812 4119.9 0.0000 4096.5 489.00 0.0000 0.0000
6840.0 630.00 0.0000 55.471 4247.1 0.0000 4256.4 472.00 0.0000 0.0000
6960.0 654.00 0.0000 56.040 4366.3 0.0000 4379.4 456.00 0.0000 0.0000
7080.0 665.00 0.0000 56.531 4509.5 0.0000 4512.6 440.00 0.0000 0.0000
