#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T07:36+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 1.5, epi_ratio = 10, cloud_epi = 100, low_battery_threshold = 0.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 10.000 0.0000 49.220 49.500 0.0000 49.500 0.0000 0.0000 0.0000
240.00 10.000 0.0000 48.109 49.500 0.0000 49.500 0.0000 0.0000 0.0000
360.00 10.000 0.0000 46.998 49.500 0.0000 49.500 0.0000 0.0000 0.0000
480.00 10.000 0.0000 45.887 49.500 0.0000 49.500 0.0000 0.0000 0.0000
600.00 10.000 0.0000 44.776 49.500 0.0000 49.500 0.0000 0.0000 0.0000
720.00 10.000 0.0000 43.665 49.500 0.0000 49.500 0.0000 0.0000 0.0000
840.00 10.000 0.0000 42.554 49.500 0.0000 49.500 0.0000 0.0000 0.0000
960.00 10.000 0.0000 41.443 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1080.0 10.000 0.0000 40.331 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1200.0 10.000 0.0000 39.220 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1320.0 10.000 0.0000 38.109 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1440.0 10.000 0.0000 36.998 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1560.0 10.000 0.0000 35.887 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1680.0 10.000 0.0000 34.776 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1800.0 10.000 0.0000 33.665 49.500 0.0000 49.500 0.0000 0.0000 0.0000
1920.0 10.000 0.0000 32.554 49.500 0.0000 49.500 1.0000 0.0000 0.0000
2040.0 10.000 0.0000 31.888 44.550 0.0000 44.550 1.0000 0.0000 0.0000
2160.0 10.000 0.0000 31.221 44.550 0.0000 44.550 1.0000 0.0000 0.0000
2280.0 10.000 0.0000 30.554 44.550 0.0000 44.550 1.0000 0.0000 0.0000
2400.0 10.000 0.0000 29.888 44.550 0.0000 44.550 1.0000 0.0000 0.0000
2520.0 10.000 0.0000 29.481 39.600 0.0000 39.600 2.0000 0.0000 0.0000
2640.0 10.000 0.0000 29.296 34.650 0.0000 34.650 3.0000 0.0000 0.0000
2760.0 10.000 0.0000 29.519 34.650 0.0000 34.650 3.0000 0.0000 0.0000
2880.0 10.000 0.0000 29.741 34.650 0.0000 34.650 3.0000 0.0000 0.0000
3000.0 10.000 0.0000 29.963 34.650 0.0000 34.650 3.0000 0.0000 0.0000
3120.0 10.000 0.0000 30.185 34.650 0.0000 34.650 3.0000 0.0000 0.0000
3240.0 10.000 0.0000 30.408 34.650 0.0000 34.650 3.0000 0.0000 0.0000
3360.0 10.000 0.0000 30.720 29.700 0.0000 29.700 4.0000 0.0000 0.0000
3480.0 10.000 0.0000 31.386 29.700 0.0000 29.700 4.0000 0.0000 0.0000
3600.0 10.000 0.0000 32.053 29.700 0.0000 29.700 4.0000 0.0000 0.0000
3720.0 10.000 0.0000 32.720 29.700 0.0000 29.700 4.0000 0.0000 0.0000
3840.0 10.000 0.0000 33.386 29.700 0.0000 29.700 4.0000 0.0000 0.0000
3960.0 10.000 0.0000 34.053 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4080.0 10.000 0.0000 34.720 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4200.0 10.000 0.0000 35.386 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4320.0 10.000 0.0000 36.053 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4440.0 10.000 0.0000 36.720 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4560.0 10.000 0.0000 37.386 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4680.0 10.000 0.0000 38.053 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4800.0 10.000 0.0000 38.720 29.700 0.0000 29.700 4.0000 0.0000 0.0000
4920.0 10.000 0.0000 39.386 29.700 0.0000 29.700 4.0000 0.0000 0.0000
5040.0 10.000 0.0000 40.455 24.750 0.0000 24.750 5.0000 0.0000 0.0000
5160.0 10.000 0.0000 41.566 24.750 0.0000 24.750 5.0000 0.0000 0.0000
5280.0 10.000 0.0000 42.677 24.750 0.0000 24.750 5.0000 0.0000 0.0000
5400.0 10.000 0.0000 43.788 24.750 0.0000 24.750 5.0000 0.0000 0.0000
5520.0 10.000 0.0000 44.638 24.750 0.0000 24.750 5.0000 0.0000 0.0000
5640.0 10.000 0.0000 45.627 29.700 0.0000 29.700 4.0000 0.0000 0.0000
5760.0 10.000 0.0000 46.294 29.700 0.0000 29.700 4.0000 0.0000 0.0000
5880.0 10.000 0.0000 46.961 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6000.0 10.000 0.0000 47.411 34.650 0.0000 34.650 3.0000 0.0000 0.0000
6120.0 10.000 0.0000 48.034 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6240.0 10.000 0.0000 48.700 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6360.0 10.000 0.0000 49.367 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6480.0 10.000 0.0000 50.034 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6600.0 10.000 0.0000 50.700 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6720.0 10.000 0.0000 51.367 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6840.0 10.000 0.0000 52.191 29.700 0.0000 29.700 4.0000 0.0000 0.0000
6960.0 10.000 0.0000 52.857 29.700 0.0000 29.700 4.0000 0.0000 0.0000
7080.0 10.000 0.0000 53.524 29.700 0.0000 29.700 4.0000 0.0000 0.0000
7200.0 10.000 0.0000 54.191 29.700 0.0000 29.700 4.0000 0.0000 0.0000
7320.0 10.000 0.0000 54.857 29.700 0.0000 29.700 4.0000 0.0000 0.0000
