#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T13:53+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [0, 100], epi_ratio = 30, cloud_epi = 300, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 300.0 0.0 56.540 1208.3 0.0000 1211.8 0.0 300.0 49.971 0.16657 0.0000 0.0000
240.00 300.0 0.0 55.638 1206.2 0.0000 1205.8 0.0 300.0 99.942 0.33314 0.0000 0.0000
360.00 300.0 0.0 54.735 1206.3 0.0000 1203.4 0.0 300.0 148.31 0.49437 0.0000 0.0000
480.00 300.0 0.0 53.832 1211.3 0.0000 1207.5 0.0 300.0 195.30 0.65099 0.0000 0.0000
600.00 300.0 0.0 52.930 1201.9 0.0000 1204.7 0.0 300.0 239.12 0.79707 0.0000 0.0000
720.00 300.0 0.0 52.027 1208.6 0.0000 1207.4 0.0 300.0 280.60 0.93535 0.0000 0.0000
840.00 300.0 0.0 51.124 1209.9 0.0000 1206.7 0.0 300.0 319.82 1.0661 0.0000 0.0000
960.00 300.0 0.0 50.221 1201.9 0.0000 1201.9 0.0 300.0 356.57 1.1886 0.0000 0.0000
1080.0 300.0 0.0 49.319 1209.0 0.0000 1206.2 0.0 300.0 390.46 1.3015 0.0000 0.0000
1200.0 300.0 0.0 48.416 1212.0 0.0000 1207.3 0.0 300.0 422.57 1.4086 0.0000 0.0000
1320.0 300.0 0.0 47.513 1209.0 0.0000 1203.6 0.0 300.0 453.22 1.5107 0.0000 0.0000
1440.0 300.0 0.0 46.610 1211.3 0.0000 1204.0 0.0 300.0 484.10 1.6137 0.0000 0.0000
1560.0 300.0 0.0 45.707 1203.4 0.0000 1205.0 0.0 300.0 515.33 1.7178 0.0000 0.0000
