#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T22:19+0000 #
#####################################################################
#
# device_count = 1000.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 766.0 234.0 54.157 7172.3 4343.6 11512 0.0 1000.0 166.61 0.16661 4.4000 22.000
240.00 751.0 249.0 52.553 7144.0 4622.1 11761 0.0 1000.0 334.61 0.33461 4.8000 24.000
360.00 719.0 281.0 50.965 7019.5 5216.1 12228 0.0 1000.0 502.61 0.50261 5.4000 27.000
480.00 705.0 295.0 49.397 6950.0 5475.9 12434 0.0 1000.0 670.61 0.67061 5.6000 28.000
600.00 686.0 314.0 47.846 6880.6 5828.6 12711 0.0 1000.0 838.61 0.83861 6.0000 30.000
720.00 664.0 336.0 46.310 6797.3 6237.0 13040 0.0 1000.0 1006.6 1.0066 6.4000 32.000
840.00 647.0 353.0 44.792 6743.8 6552.6 13292 0.0 1000.0 1174.6 1.1746 6.6000 33.000
960.00 618.0 382.0 43.294 6611.9 7090.9 13710 0.0 1000.0 1342.6 1.3426 7.2000 36.000
1080.0 605.0 395.0 41.813 6570.6 7332.2 13901 0.0 1000.0 1510.6 1.5106 7.4000 37.000
1200.0 582.0 418.0 40.348 6507.7 7759.1 14266 0.0 1000.0 1678.6 1.6786 7.8000 39.000
1320.0 566.0 434.0 38.899 6437.2 8056.1 14483 0.0 1000.0 1846.6 1.8466 8.2000 41.000
1440.0 547.0 453.0 37.463 6342.3 8278.9 14615 0.0 1000.0 2014.3 2.0143 8.4000 42.000
1560.0 523.0 477.0 36.062 6174.0 8408.8 14579 1.0 999.0 2179.8 2.1798 8.6000 43.000
1680.0 500.0 500.0 34.691 6057.4 8761.5 14808 1.0 999.0 2343.4 2.3434 8.8000 44.000
1800.0 486.0 514.0 33.345 5958.8 8798.6 14774 1.0 999.0 2505.7 2.5057 8.8000 44.000
1920.0 466.0 534.0 32.027 5824.1 8872.9 14713 1.0 999.0 2665.7 2.6657 9.0000 45.000
2040.0 445.0 555.0 30.742 5692.4 8984.2 14665 3.0 997.0 2823.0 2.8230 9.0000 45.000
2160.0 427.0 573.0 29.488 5569.6 9132.7 14705 3.0 997.0 2978.2 2.9782 9.2000 46.000
2280.0 407.0 593.0 28.260 5446.6 9318.4 14769 3.0 997.0 3131.8 3.1318 9.4000 47.000
2400.0 392.0 608.0 27.057 5361.1 9485.4 14839 3.0 997.0 3284.1 3.2841 9.6000 48.000
2520.0 378.0 622.0 25.875 5271.3 9504.0 14777 3.0 997.0 3434.7 3.4347 9.6000 48.000
2640.0 362.0 638.0 24.717 5127.7 9578.2 14699 7.0 993.0 3583.6 3.5836 9.6000 48.000
2760.0 341.0 659.0 23.601 5033.0 9801.0 14838 8.0 992.0 3730.1 3.7301 10.000 50.000
2880.0 317.0 683.0 22.526 4892.3 9986.6 14874 12.0 988.0 3875.0 3.8750 10.000 50.000
3000.0 299.0 701.0 21.487 4785.8 10172 14968 15.0 985.0 4018.0 4.0180 10.200 51.000
3120.0 275.0 725.0 20.484 4682.4 10506 15174 19.0 981.0 4159.9 4.1599 10.600 53.000
3240.0 248.0 752.0 19.523 4507.3 10785 15291 23.0 977.0 4300.0 4.3000 10.800 54.000
3360.0 226.0 774.0 18.601 4421.3 11100 15514 24.0 976.0 4438.9 4.4389 11.200 56.000
3480.0 199.0 801.0 17.718 4256.8 11342 15592 27.0 973.0 4576.1 4.5761 11.400 57.000
3600.0 169.0 831.0 16.880 4079.8 11620 15696 30.0 970.0 4710.7 4.7107 11.800 59.000
3720.0 152.0 848.0 16.090 3941.9 11713 15662 37.0 963.0 4843.6 4.8436 11.800 59.000
3840.0 133.0 867.0 15.367 3795.3 11676 15477 48.0 952.0 4973.5 4.9735 11.800 59.000
3960.0 118.0 882.0 14.696 3678.5 11694 15373 54.0 946.0 5100.4 5.1004 11.800 59.000
4080.0 105.0 895.0 14.086 3499.9 11416 14916 62.0 938.0 5223.8 5.2238 11.600 58.000
4200.0 83.0 917.0 13.543 3347.4 11490 14831 77.0 923.0 5343.4 5.3434 11.600 58.000
4320.0 70.0 930.0 13.072 3219.2 11434 14647 81.0 919.0 5459.7 5.4597 11.600 58.000
4440.0 43.0 957.0 12.652 3016.1 11509 14534 89.0 911.0 5572.9 5.5729 11.600 58.000
4560.0 22.0 978.0 12.296 2827.7 11527 14374 95.0 905.0 5682.2 5.6822 11.600 58.000
4680.0 3.0 997.0 12.005 2674.7 11434 14113 102.0 898.0 5787.6 5.7876 11.600 58.000
4800.0 3.0 997.0 11.763 2602.6 11119 13709 112.0 889.0 5889.8 5.8898 11.200 56.000
4920.0 3.0 997.0 11.579 2519.3 10711 13227 121.0 879.0 5988.4 5.9884 10.800 54.000
5040.0 3.0 997.0 11.449 2444.6 10451 12898 136.0 864.0 6084.1 6.0841 10.600 53.000
5160.0 6.0 994.0 11.371 2373.0 10117 12486 143.0 857.0 6177.5 6.1775 10.200 51.000
5280.0 7.0 993.0 11.332 2289.8 9671.1 11939 148.0 852.0 6266.8 6.2668 9.8000 49.000
5400.0 11.0 989.0 11.358 2180.2 9262.7 11433 164.0 836.0 6352.3 6.3523 9.4000 47.000
5520.0 14.0 986.0 11.451 2104.2 8928.6 11043 177.0 823.0 6434.8 6.4348 9.0000 45.000
5640.0 18.0 982.0 11.605 2022.7 8538.7 10555 193.0 807.0 6514.2 6.5142 8.6000 43.000
5760.0 22.0 978.0 11.829 1961.1 8278.9 10248 205.0 795.0 6590.4 6.5904 8.4000 42.000
5880.0 23.0 977.0 12.078 1919.6 7889.1 9809.5 212.0 789.0 6664.2 6.6642 8.0000 40.000
6000.0 25.0 975.0 12.383 1849.2 7573.5 9414.8 227.0 773.0 6734.7 6.7347 7.6000 38.000
6120.0 28.0 972.0 12.748 1793.3 7313.6 9108.5 238.0 762.0 6802.3 6.8023 7.4000 37.000
6240.0 34.0 966.0 13.160 1779.2 7109.4 8885.5 250.0 750.0 6868.2 6.8682 7.2000 36.000
6360.0 43.0 957.0 13.623 1717.4 6775.3 8501.1 260.0 740.0 6931.7 6.9317 6.8000 34.000
6480.0 49.0 951.0 14.127 1616.9 6329.8 7953.2 271.0 729.0 6992.8 6.9928 6.4000 32.000
6600.0 56.0 944.0 14.679 1588.6 5995.7 7592.2 277.0 723.0 7050.1 7.0501 6.0000 30.000
6720.0 67.0 933.0 15.268 1542.4 5698.7 7230.7 286.0 715.0 7104.7 7.1047 5.8000 29.000
6840.0 69.0 931.0 15.910 1476.3 5253.2 6733.8 300.0 700.0 7156.5 7.1565 5.4000 27.000
6960.0 76.0 924.0 16.607 1421.5 4789.1 6213.5 311.0 689.0 7205.0 7.2050 4.8000 24.000
7080.0 82.0 918.0 17.357 1384.9 4399.3 5789.9 327.0 673.0 7250.5 7.2505 4.4000 22.000
7200.0 89.0 911.0 18.163 1305.3 3842.4 5154.7 338.0 662.0 7293.1 7.2931 4.0000 20.000
7320.0 98.0 902.0 19.029 1263.2 3396.9 4657.9 348.0 652.0 7331.9 7.3319 3.4000 17.000
7440.0 107.0 893.0 19.926 1254.6 3118.5 4373.0 356.0 644.0 7367.8 7.3678 3.2000 16.000
7560.0 123.0 877.0 20.855 1241.1 2840.1 4082.5 364.0 636.0 7401.6 7.4016 3.0000 15.000
7680.0 130.0 870.0 21.805 1233.4 2543.1 3781.8 377.0 623.0 7434.4 7.4344 2.6000 13.000
7800.0 135.0 865.0 22.802 1229.4 2227.5 3457.0 388.0 612.0 7465.5 7.4655 2.4000 12.000
7920.0 148.0 852.0 23.846 1162.8 1874.8 3037.1 397.0 603.0 7494.8 7.4948 2.0000 10.000
8040.0 158.0 842.0 24.923 1150.5 1707.7 2847.1 405.0 594.0 7522.9 7.5229 1.8000 9.0000
8160.0 173.0 827.0 26.040 1113.8 1188.0 2299.8 415.0 585.0 7548.7 7.5487 1.2000 6.0000
8280.0 188.0 812.0 27.191 1096.6 779.62 1877.5 424.0 576.0 7570.8 7.5708 0.80000 4.0000
8400.0 197.0 803.0 28.370 1091.6 538.31 1631.6 436.0 565.0 7590.4 7.5904 0.60000 3.0000
8520.0 210.0 790.0 29.562 1244.5 575.44 1813.9 439.0 561.0 7610.7 7.6107 0.60000 3.0000
8640.0 225.0 775.0 30.763 1314.2 612.56 1928.3 450.0 550.0 7632.6 7.6326 0.80000 4.0000
8760.0 239.0 761.0 31.959 1390.3 612.56 2011.1 458.0 542.0 7656.1 7.6561 0.80000 4.0000
8880.0 250.0 750.0 33.172 1456.8 631.12 2094.4 460.0 540.0 7682.4 7.6824 0.80000 4.0000
9000.0 263.0 737.0 34.346 1595.1 705.37 2305.6 451.0 549.0 7710.5 7.7105 0.80000 4.0000
9120.0 274.0 726.0 35.482 1697.8 761.06 2454.1 452.0 547.0 7740.2 7.7402 0.80000 4.0000
9240.0 287.0 713.0 36.587 1838.2 779.62 2614.0 451.0 550.0 7772.8 7.7728 0.80000 4.0000
9360.0 304.0 696.0 37.667 1962.1 872.44 2835.6 454.0 545.0 7807.6 7.8076 1.0000 5.0000
9480.0 321.0 679.0 38.713 2105.4 909.56 3007.9 449.0 551.0 7844.7 7.8447 1.0000 5.0000
9600.0 336.0 664.0 39.731 2195.6 1002.4 3200.2 447.0 553.0 7885.5 7.8855 1.2000 6.0000
9720.0 351.0 649.0 40.707 2328.0 1076.6 3404.1 443.0 557.0 7929.3 7.9293 1.2000 6.0000
9840.0 363.0 637.0 41.649 2456.0 1095.2 3548.7 443.0 557.0 7975.3 7.9753 1.2000 6.0000
9960.0 379.0 621.0 42.558 2555.6 1113.7 3678.2 443.0 557.0 8023.8 8.0238 1.2000 6.0000
10080 395.0 605.0 43.413 2707.0 1188.0 3896.0 430.0 570.0 8075.1 8.0751 1.2000 6.0000
10200 411.0 589.0 44.227 2792.3 1280.8 4078.3 426.0 574.0 8129.3 8.1293 1.4000 7.0000
10320 425.0 575.0 44.997 2947.6 1392.2 4342.3 420.0 580.0 8186.1 8.1861 1.4000 7.0000
10440 433.0 567.0 45.719 3046.8 1485.0 4532.4 416.0 583.0 8245.5 8.2455 1.6000 8.0000
10560 443.0 557.0 46.386 3180.2 1559.2 4740.8 406.0 594.0 8307.3 8.3073 1.6000 8.0000
10680 454.0 546.0 46.998 3305.9 1726.3 5017.8 393.0 607.0 8371.4 8.3714 1.8000 9.0000
10800 466.0 534.0 47.541 3397.8 1837.7 5244.9 384.0 616.0 8438.9 8.4389 2.0000 10.000
10920 483.0 517.0 48.011 3567.9 1949.1 5511.1 370.0 630.0 8510.0 8.5100 2.0000 10.000
11040 501.0 499.0 48.409 3696.6 2023.3 5716.1 360.0 641.0 8583.4 8.5834 2.2000 11.000
11160 518.0 482.0 48.729 3878.4 2097.6 5989.2 340.0 660.0 8659.3 8.6593 2.2000 11.000
11280 529.0 471.0 48.940 4011.9 2227.5 6252.4 324.0 676.0 8737.9 8.7379 2.4000 12.000
11400 531.0 469.0 49.084 4100.4 2394.6 6492.7 315.0 685.0 8820.6 8.8206 2.4000 12.000
