#####################################################################
# Alchemist log file - simulation started at: 2023-05-13T17:43+0000 #
#####################################################################
#
# device_count = 1000.0, battery_discharge_time = 6, low_battery_threshold = 0.0, high_battery_threshold = 100.0, epi_ratio = 30, cloud_epi = 3, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 1000.0 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 1000.0 0.0000 54.561 4026.4 0.0000 4028.3 0.0000 0.0000 0.0000
240.00 1000.0 0.0000 53.658 4019.9 0.0000 4028.4 0.0000 0.0000 0.0000
360.00 1000.0 0.0000 52.755 4023.1 0.0000 4025.5 0.0000 0.0000 0.0000
480.00 1000.0 0.0000 51.853 4013.1 0.0000 4012.1 0.0000 0.0000 0.0000
600.00 1000.0 0.0000 50.950 4033.4 0.0000 4026.2 0.0000 0.0000 0.0000
720.00 1000.0 0.0000 50.047 4023.9 0.0000 4018.3 0.0000 0.0000 0.0000
840.00 1000.0 0.0000 49.145 4014.7 0.0000 4023.9 0.0000 0.0000 0.0000
960.00 1000.0 0.0000 48.242 4018.9 0.0000 4024.5 0.0000 0.0000 0.0000
1080.0 998.00 0.0000 47.343 4017.5 0.0000 4016.1 2.0000 0.0000 0.0000
1200.0 996.00 0.0000 46.452 4002.6 0.0000 4004.2 4.0000 0.0000 0.0000
1320.0 990.00 0.0000 45.577 3977.3 0.0000 3981.9 10.000 0.0000 0.0000
1440.0 990.00 0.0000 44.717 3973.4 0.0000 3971.5 10.000 0.0000 0.0000
1560.0 983.00 0.0000 43.872 3941.0 0.0000 3943.0 17.000 0.0000 0.0000
1680.0 974.00 0.0000 43.060 3915.5 0.0000 3916.8 26.000 0.0000 0.0000
1800.0 967.00 0.0000 42.282 3889.1 0.0000 3895.9 33.000 0.0000 0.0000
1920.0 962.00 0.0000 41.529 3874.6 0.0000 3876.2 40.000 0.0000 0.0000
2040.0 950.00 0.0000 40.810 3816.4 0.0000 3828.0 51.000 0.0000 0.0000
2160.0 937.00 0.0000 40.149 3766.7 0.0000 3764.0 63.000 0.0000 0.0000
2280.0 925.00 0.0000 39.536 3717.3 0.0000 3716.3 75.000 0.0000 0.0000
2400.0 913.00 0.0000 38.971 3677.7 0.0000 3683.0 87.000 0.0000 0.0000
2520.0 899.00 0.0000 38.462 3617.4 0.0000 3612.5 101.00 0.0000 0.0000
2640.0 894.00 0.0000 37.997 3590.0 0.0000 3587.9 106.00 0.0000 0.0000
2760.0 880.00 0.0000 37.570 3536.5 0.0000 3534.8 120.00 0.0000 0.0000
2880.0 868.00 0.0000 37.197 3484.8 0.0000 3485.1 132.00 0.0000 0.0000
3000.0 856.00 0.0000 36.879 3440.0 0.0000 3434.6 144.00 0.0000 0.0000
3120.0 846.00 0.0000 36.607 3400.0 0.0000 3401.5 154.00 0.0000 0.0000
3240.0 837.00 0.0000 36.379 3370.0 0.0000 3371.6 164.00 0.0000 0.0000
3360.0 827.00 0.0000 36.188 3324.1 0.0000 3324.7 173.00 0.0000 0.0000
3480.0 818.00 0.0000 36.037 3295.0 0.0000 3294.1 182.00 0.0000 0.0000
3600.0 808.00 0.0000 35.925 3253.1 0.0000 3251.0 192.00 0.0000 0.0000
3720.0 799.00 0.0000 35.856 3208.4 0.0000 3215.9 201.00 0.0000 0.0000
3840.0 791.00 0.0000 35.819 3186.6 0.0000 3188.4 209.00 0.0000 0.0000
3960.0 777.00 0.0000 35.837 3119.6 0.0000 3124.6 223.00 0.0000 0.0000
4080.0 770.00 0.0000 35.892 3103.3 0.0000 3102.7 231.00 0.0000 0.0000
4200.0 756.00 0.0000 35.986 3041.6 0.0000 3038.1 244.00 0.0000 0.0000
4320.0 748.00 0.0000 36.134 3012.6 0.0000 3009.2 252.00 0.0000 0.0000
4440.0 740.00 0.0000 36.319 2970.1 0.0000 2979.7 260.00 0.0000 0.0000
4560.0 740.00 0.0000 36.515 2979.8 0.0000 2980.4 260.00 0.0000 0.0000
4680.0 730.00 0.0000 36.733 2940.5 0.0000 2934.8 271.00 0.0000 0.0000
4800.0 725.00 0.0000 36.993 2918.9 0.0000 2909.3 275.00 0.0000 0.0000
4920.0 721.00 0.0000 37.276 2889.2 0.0000 2895.1 279.00 0.0000 0.0000
5040.0 729.00 0.0000 37.544 2934.7 0.0000 2936.9 271.00 0.0000 0.0000
5160.0 735.00 0.0000 37.776 2950.3 0.0000 2953.1 265.00 0.0000 0.0000
5280.0 734.00 0.0000 37.995 2951.5 0.0000 2953.5 266.00 0.0000 0.0000
5400.0 731.00 0.0000 38.228 2943.4 0.0000 2936.1 269.00 0.0000 0.0000
5520.0 738.00 0.0000 38.455 2970.0 0.0000 2965.1 262.00 0.0000 0.0000
5640.0 738.00 0.0000 38.665 2965.8 0.0000 2972.0 263.00 0.0000 0.0000
5760.0 748.00 0.0000 38.853 3013.4 0.0000 3015.2 253.00 0.0000 0.0000
5880.0 747.00 0.0000 39.017 3007.4 0.0000 3006.4 253.00 0.0000 0.0000
6000.0 747.00 0.0000 39.187 3006.7 0.0000 3013.5 253.00 0.0000 0.0000
6120.0 745.00 0.0000 39.366 2988.6 0.0000 2994.5 255.00 0.0000 0.0000
6240.0 744.00 0.0000 39.549 2998.6 0.0000 2989.9 256.00 0.0000 0.0000
6360.0 737.00 0.0000 39.745 2966.9 0.0000 2965.6 264.00 0.0000 0.0000
6480.0 740.00 0.0000 39.955 2976.4 0.0000 2978.5 260.00 0.0000 0.0000
6600.0 747.00 0.0000 40.132 3008.4 0.0000 3000.1 253.00 0.0000 0.0000
6720.0 748.00 0.0000 40.292 3010.9 0.0000 3020.1 252.00 0.0000 0.0000
6840.0 742.00 0.0000 40.470 2975.7 0.0000 2976.3 258.00 0.0000 0.0000
6960.0 741.00 0.0000 40.661 2970.4 0.0000 2973.2 260.00 0.0000 0.0000
7080.0 743.00 0.0000 40.846 2993.2 0.0000 2987.4 257.00 0.0000 0.0000
