#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T22:45+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 100, epi_ratio = 30, cloud_epi = 300, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 31.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 31.0 0.0000 0.0000 0.0000 0.0000
0.0000 31.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 31.0 0.0000 0.0000 0.0000 0.0000
120.00 22.0 9.0 45.585 214.83 1670.6 1888.3 0.0 31.0 5.1708 0.16680 1.8000 9.0000
240.00 19.0 12.0 44.049 207.37 2227.5 2431.6 0.0 31.0 10.379 0.33480 2.4000 12.000
360.00 18.0 13.0 42.577 200.47 2413.1 2615.6 0.0 31.0 15.587 0.50280 2.6000 13.000
480.00 18.0 13.0 41.120 200.39 2413.1 2612.8 0.0 31.0 20.795 0.67080 2.6000 13.000
600.00 17.0 14.0 39.681 198.93 2598.8 2795.9 0.0 31.0 26.003 0.83880 2.6000 13.000
720.00 16.0 15.0 38.258 192.77 2784.4 2974.6 0.0 31.0 31.211 1.0068 2.8000 14.000
840.00 14.0 17.0 36.893 186.71 3155.6 3342.6 0.0 31.0 36.419 1.1748 3.2000 16.000
960.00 14.0 17.0 35.546 182.40 3155.6 3341.2 0.0 31.0 41.627 1.3428 3.2000 16.000
1080.0 14.0 17.0 34.195 182.88 3155.6 3340.5 0.0 31.0 46.835 1.5108 3.2000 16.000
1200.0 13.0 18.0 32.858 182.53 3341.3 3524.2 0.0 31.0 52.043 1.6788 3.4000 17.000
1320.0 13.0 18.0 31.537 180.91 3341.3 3524.3 0.0 31.0 57.251 1.8468 3.4000 17.000
1440.0 13.0 18.0 30.215 183.15 3341.3 3527.1 0.0 31.0 62.459 2.0148 3.4000 17.000
1560.0 12.0 19.0 28.902 180.60 3526.9 3705.8 0.0 31.0 67.667 2.1828 3.6000 18.000
1680.0 11.0 20.0 27.642 167.51 3526.9 3695.5 0.0 31.0 72.810 2.3487 3.6000 18.000
1800.0 11.0 20.0 26.407 169.18 3526.9 3697.3 0.0 31.0 77.850 2.5113 3.6000 18.000
1920.0 11.0 20.0 25.185 163.28 3155.6 3318.8 0.0 31.0 82.818 2.6715 3.2000 16.000
2040.0 11.0 20.0 24.021 160.14 2970.0 3129.9 0.0 31.0 87.454 2.8211 3.0000 15.000
2160.0 10.0 21.0 22.877 152.33 3155.6 3309.3 0.0 31.0 91.990 2.9674 3.2000 16.000
2280.0 10.0 21.0 21.770 150.48 2970.0 3120.3 0.0 31.0 96.487 3.1125 3.0000 15.000
2400.0 10.0 21.0 20.705 139.73 2598.8 2739.1 0.0 31.0 100.76 3.2502 2.6000 13.000
2520.0 10.0 21.0 19.696 138.95 2413.1 2552.7 0.0 31.0 104.71 3.3776 2.6000 13.000
2640.0 9.0 22.0 18.728 133.71 2598.8 2733.1 0.0 31.0 108.57 3.5022 2.6000 13.000
2760.0 9.0 22.0 17.765 132.31 2598.8 2733.3 0.0 31.0 112.43 3.6269 2.6000 13.000
2880.0 6.0 25.0 16.852 119.06 3155.6 3277.5 0.0 31.0 116.30 3.7515 3.2000 16.000
3000.0 4.0 27.0 16.004 112.57 3526.9 3638.3 0.0 31.0 120.16 3.8762 3.6000 18.000
3120.0 4.0 27.0 15.205 117.50 3526.9 3643.9 1.0 30.0 124.03 4.0008 3.6000 18.000
3240.0 4.0 27.0 14.523 109.31 3341.3 3452.0 2.0 29.0 127.83 4.1237 3.4000 17.000
3360.0 3.0 28.0 13.966 106.51 3526.9 3633.6 2.0 29.0 131.53 4.2429 3.6000 18.000
3480.0 2.0 29.0 13.507 105.24 3712.5 3817.2 3.0 28.0 135.23 4.3621 3.8000 19.000
