#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T17:42+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 3, low_battery_threshold = 0.0, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 100.00 0.0000 53.858 402.48 0.0000 402.50 0.0000 0.0000 0.0000
240.00 100.00 0.0000 52.956 402.63 0.0000 401.36 0.0000 0.0000 0.0000
360.00 100.00 0.0000 52.053 402.43 0.0000 404.41 0.0000 0.0000 0.0000
480.00 100.00 0.0000 51.150 401.77 0.0000 402.21 0.0000 0.0000 0.0000
600.00 100.00 0.0000 50.248 401.47 0.0000 401.64 0.0000 0.0000 0.0000
720.00 100.00 0.0000 49.344 399.77 0.0000 400.54 0.0000 0.0000 0.0000
840.00 100.00 0.0000 48.442 403.11 0.0000 402.13 0.0000 0.0000 0.0000
960.00 100.00 0.0000 47.539 405.40 0.0000 404.85 0.0000 0.0000 0.0000
1080.0 100.00 0.0000 46.636 401.98 0.0000 402.27 0.0000 0.0000 0.0000
1200.0 100.00 0.0000 45.733 401.40 0.0000 402.39 0.0000 0.0000 0.0000
1320.0 99.000 0.0000 44.835 399.38 0.0000 397.17 1.0000 0.0000 0.0000
1440.0 99.000 0.0000 43.975 396.22 0.0000 395.78 1.0000 0.0000 0.0000
1560.0 98.000 0.0000 43.146 394.62 0.0000 391.93 2.0000 0.0000 0.0000
1680.0 94.000 0.0000 42.387 379.41 0.0000 379.60 6.0000 0.0000 0.0000
1800.0 92.000 0.0000 41.786 368.63 0.0000 369.09 8.0000 0.0000 0.0000
1920.0 91.000 0.0000 41.234 366.85 0.0000 367.58 9.0000 0.0000 0.0000
2040.0 90.000 0.0000 40.725 360.20 0.0000 362.25 10.000 0.0000 0.0000
2160.0 90.000 0.0000 40.245 361.06 0.0000 363.13 10.000 0.0000 0.0000
2280.0 89.000 0.0000 39.807 359.22 0.0000 358.90 11.000 0.0000 0.0000
2400.0 87.000 0.0000 39.387 349.94 0.0000 348.57 14.000 0.0000 0.0000
2520.0 85.000 0.0000 39.097 342.91 0.0000 343.27 15.000 0.0000 0.0000
2640.0 85.000 0.0000 38.831 342.92 0.0000 341.62 15.000 0.0000 0.0000
2760.0 84.000 0.0000 38.600 336.94 0.0000 338.97 16.000 0.0000 0.0000
2880.0 82.000 0.0000 38.444 331.70 0.0000 332.56 18.000 0.0000 0.0000
3000.0 81.000 0.0000 38.329 325.85 0.0000 326.49 19.000 0.0000 0.0000
3120.0 81.000 0.0000 38.230 325.01 0.0000 325.24 19.000 0.0000 0.0000
3240.0 80.000 0.0000 38.150 322.65 0.0000 323.25 20.000 0.0000 0.0000
3360.0 79.000 0.0000 38.119 318.40 0.0000 318.71 21.000 0.0000 0.0000
3480.0 79.000 0.0000 38.106 320.82 0.0000 317.73 21.000 0.0000 0.0000
3600.0 79.000 0.0000 38.094 317.38 0.0000 317.44 21.000 0.0000 0.0000
3720.0 79.000 0.0000 38.080 318.57 0.0000 316.54 21.000 0.0000 0.0000
3840.0 79.000 0.0000 38.067 317.32 0.0000 319.58 21.000 0.0000 0.0000
3960.0 77.000 0.0000 38.091 310.19 0.0000 309.15 23.000 0.0000 0.0000
4080.0 77.000 0.0000 38.163 309.70 0.0000 309.81 23.000 0.0000 0.0000
4200.0 75.000 0.0000 38.311 301.13 0.0000 304.15 25.000 0.0000 0.0000
4320.0 73.000 0.0000 38.509 293.70 0.0000 295.37 27.000 0.0000 0.0000
4440.0 72.000 0.0000 38.787 286.82 0.0000 288.56 28.000 0.0000 0.0000
4560.0 73.000 0.0000 39.064 293.40 0.0000 295.37 27.000 0.0000 0.0000
4680.0 73.000 0.0000 39.284 292.35 0.0000 292.56 27.000 0.0000 0.0000
4800.0 72.000 0.0000 39.550 289.75 0.0000 289.90 28.000 0.0000 0.0000
4920.0 75.000 0.0000 39.777 302.65 0.0000 300.09 25.000 0.0000 0.0000
5040.0 76.000 0.0000 39.935 305.19 0.0000 307.65 24.000 0.0000 0.0000
5160.0 77.000 0.0000 40.020 311.01 0.0000 310.51 23.000 0.0000 0.0000
5280.0 76.000 0.0000 40.096 305.45 0.0000 305.35 24.000 0.0000 0.0000
5400.0 78.000 0.0000 40.158 316.33 0.0000 314.72 22.000 0.0000 0.0000
5520.0 76.000 0.0000 40.222 305.09 0.0000 307.74 24.000 0.0000 0.0000
5640.0 78.000 0.0000 40.286 312.87 0.0000 312.49 22.000 0.0000 0.0000
5760.0 78.000 0.0000 40.287 314.22 0.0000 314.59 22.000 0.0000 0.0000
5880.0 76.000 0.0000 40.345 306.44 0.0000 306.26 24.000 0.0000 0.0000
6000.0 78.000 0.0000 40.434 314.19 0.0000 313.39 22.000 0.0000 0.0000
6120.0 77.000 0.0000 40.469 308.71 0.0000 311.77 23.000 0.0000 0.0000
6240.0 77.000 0.0000 40.510 305.69 0.0000 303.52 23.000 0.0000 0.0000
6360.0 77.000 0.0000 40.582 309.98 0.0000 309.98 23.000 0.0000 0.0000
6480.0 78.000 0.0000 40.626 313.70 0.0000 314.63 22.000 0.0000 0.0000
6600.0 75.000 0.0000 40.729 303.98 0.0000 303.02 25.000 0.0000 0.0000
6720.0 77.000 0.0000 40.814 309.23 0.0000 311.54 23.000 0.0000 0.0000
6840.0 74.000 0.0000 40.928 298.18 0.0000 296.70 26.000 0.0000 0.0000
6960.0 74.000 0.0000 41.128 298.40 0.0000 296.40 26.000 0.0000 0.0000
7080.0 74.000 0.0000 41.277 296.10 0.0000 295.76 26.000 0.0000 0.0000
7200.0 75.000 0.0000 41.475 296.86 0.0000 296.91 25.000 0.0000 0.0000
7320.0 74.000 0.0000 41.635 299.66 0.0000 298.10 27.000 0.0000 0.0000
7440.0 73.000 0.0000 41.876 294.30 0.0000 292.63 27.000 0.0000 0.0000
