#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T23:52+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 24, low_battery_threshold = 0.0, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 3.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 100.00 0.0000 57.342 100.34 0.0000 100.83 0.0000 0.0000 0.0000
240.00 100.00 0.0000 57.116 99.304 0.0000 99.802 0.0000 0.0000 0.0000
360.00 100.00 0.0000 56.891 100.50 0.0000 101.15 0.0000 0.0000 0.0000
480.00 100.00 0.0000 56.665 100.28 0.0000 100.68 0.0000 0.0000 0.0000
600.00 100.00 0.0000 56.440 100.11 0.0000 100.74 0.0000 0.0000 0.0000
720.00 100.00 0.0000 56.214 101.16 0.0000 100.88 0.0000 0.0000 0.0000
840.00 100.00 0.0000 55.988 100.33 0.0000 100.35 0.0000 0.0000 0.0000
960.00 100.00 0.0000 55.763 100.28 0.0000 100.37 0.0000 0.0000 0.0000
1080.0 100.00 0.0000 55.537 100.50 0.0000 100.71 0.0000 0.0000 0.0000
1200.0 100.00 0.0000 55.311 101.29 0.0000 101.11 0.0000 0.0000 0.0000
1320.0 100.00 0.0000 55.086 99.972 0.0000 100.57 0.0000 0.0000 0.0000
1440.0 100.00 0.0000 54.860 100.12 0.0000 100.61 0.0000 0.0000 0.0000
1560.0 100.00 0.0000 54.634 100.78 0.0000 100.42 0.0000 0.0000 0.0000
1680.0 100.00 0.0000 54.408 101.47 0.0000 101.32 0.0000 0.0000 0.0000
1800.0 100.00 0.0000 54.183 99.890 0.0000 99.882 0.0000 0.0000 0.0000
1920.0 100.00 0.0000 53.957 100.70 0.0000 100.56 0.0000 0.0000 0.0000
2040.0 100.00 0.0000 53.731 100.38 0.0000 100.43 0.0000 0.0000 0.0000
2160.0 100.00 0.0000 53.505 101.04 0.0000 101.42 0.0000 0.0000 0.0000
2280.0 100.00 0.0000 53.280 100.46 0.0000 100.31 0.0000 0.0000 0.0000
2400.0 100.00 0.0000 53.054 100.57 0.0000 99.947 0.0000 0.0000 0.0000
2520.0 100.00 0.0000 52.828 99.620 0.0000 100.52 0.0000 0.0000 0.0000
2640.0 100.00 0.0000 52.602 101.09 0.0000 99.861 0.0000 0.0000 0.0000
2760.0 100.00 0.0000 52.377 100.37 0.0000 100.44 0.0000 0.0000 0.0000
2880.0 100.00 0.0000 52.151 99.761 0.0000 99.848 0.0000 0.0000 0.0000
3000.0 100.00 0.0000 51.926 100.35 0.0000 101.30 0.0000 0.0000 0.0000
3120.0 100.00 0.0000 51.700 100.81 0.0000 100.71 0.0000 0.0000 0.0000
3240.0 100.00 0.0000 51.474 100.76 0.0000 101.25 0.0000 0.0000 0.0000
3360.0 100.00 0.0000 51.248 100.55 0.0000 100.63 0.0000 0.0000 0.0000
3480.0 100.00 0.0000 51.023 100.12 0.0000 101.54 0.0000 0.0000 0.0000
3600.0 100.00 0.0000 50.797 101.09 0.0000 101.14 0.0000 0.0000 0.0000
3720.0 100.00 0.0000 50.571 101.19 0.0000 100.83 0.0000 0.0000 0.0000
3840.0 100.00 0.0000 50.345 99.975 0.0000 100.58 0.0000 0.0000 0.0000
3960.0 100.00 0.0000 50.120 100.64 0.0000 100.46 0.0000 0.0000 0.0000
4080.0 100.00 0.0000 49.894 100.15 0.0000 100.33 0.0000 0.0000 0.0000
4200.0 100.00 0.0000 49.668 99.701 0.0000 100.13 0.0000 0.0000 0.0000
4320.0 100.00 0.0000 49.442 100.04 0.0000 100.54 0.0000 0.0000 0.0000
4440.0 100.00 0.0000 49.217 100.15 0.0000 100.42 0.0000 0.0000 0.0000
4560.0 100.00 0.0000 48.991 100.84 0.0000 100.82 0.0000 0.0000 0.0000
4680.0 100.00 0.0000 48.765 100.71 0.0000 100.27 0.0000 0.0000 0.0000
4800.0 100.00 0.0000 48.540 100.64 0.0000 100.15 0.0000 0.0000 0.0000
4920.0 100.00 0.0000 48.314 100.84 0.0000 101.08 0.0000 0.0000 0.0000
5040.0 100.00 0.0000 48.088 101.38 0.0000 100.63 0.0000 0.0000 0.0000
5160.0 100.00 0.0000 47.862 100.34 0.0000 100.43 0.0000 0.0000 0.0000
5280.0 100.00 0.0000 47.637 100.86 0.0000 100.98 0.0000 0.0000 0.0000
5400.0 100.00 0.0000 47.411 100.31 0.0000 99.871 0.0000 0.0000 0.0000
5520.0 100.00 0.0000 47.186 100.69 0.0000 100.39 0.0000 0.0000 0.0000
5640.0 100.00 0.0000 46.960 100.65 0.0000 100.15 0.0000 0.0000 0.0000
5760.0 100.00 0.0000 46.734 99.719 0.0000 99.780 0.0000 0.0000 0.0000
5880.0 100.00 0.0000 46.508 100.78 0.0000 99.905 0.0000 0.0000 0.0000
6000.0 100.00 0.0000 46.283 99.998 0.0000 100.93 0.0000 0.0000 0.0000
6120.0 100.00 0.0000 46.057 100.52 0.0000 100.66 0.0000 0.0000 0.0000
6240.0 99.000 0.0000 45.837 99.268 0.0000 99.074 1.0000 0.0000 0.0000
6360.0 99.000 0.0000 45.647 99.637 0.0000 100.15 1.0000 0.0000 0.0000
6480.0 99.000 0.0000 45.457 99.544 0.0000 99.997 1.0000 0.0000 0.0000
6600.0 99.000 0.0000 45.267 99.160 0.0000 99.664 1.0000 0.0000 0.0000
6720.0 99.000 0.0000 45.077 99.137 0.0000 98.909 2.0000 0.0000 0.0000
6840.0 97.000 0.0000 44.945 97.774 0.0000 97.690 3.0000 0.0000 0.0000
6960.0 97.000 0.0000 44.826 97.781 0.0000 96.997 3.0000 0.0000 0.0000
7080.0 97.000 0.0000 44.707 96.782 0.0000 97.448 3.0000 0.0000 0.0000
7200.0 97.000 0.0000 44.588 97.754 0.0000 97.506 3.0000 0.0000 0.0000
7320.0 97.000 0.0000 44.469 97.629 0.0000 97.284 3.0000 0.0000 0.0000
