#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T03:12+0000 #
#####################################################################
#
# device_count = 1000, battery_discharge_time = 6, balance = [0, 100], epi_ratio = 3, cloud_epi = 30, seed = 4.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 1000.0 0.0 54.482 4025.1 0.0000 4032.1 0.0 1000.0 166.20 0.16620 0.0000 0.0000
240.00 1000.0 0.0 53.579 4022.9 0.0000 4020.8 0.0 1000.0 331.20 0.33120 0.0000 0.0000
360.00 1000.0 0.0 52.676 4029.7 0.0000 4027.8 0.0 1000.0 490.39 0.49039 0.0000 0.0000
480.00 1000.0 0.0 51.773 4023.4 0.0000 4011.3 0.0 1000.0 643.21 0.64321 0.0000 0.0000
600.00 1000.0 0.0 50.870 4015.5 0.0000 4024.6 0.0 1000.0 788.48 0.78848 0.0000 0.0000
720.00 1000.0 0.0 49.968 4015.8 0.0000 4021.6 0.0 1000.0 925.30 0.92530 0.0000 0.0000
840.00 1000.0 0.0 49.065 4029.4 0.0000 4030.3 0.0 1000.0 1052.2 1.0522 0.0000 0.0000
960.00 1000.0 0.0 48.162 4017.6 0.0000 4018.6 0.0 1000.0 1168.6 1.1686 0.0000 0.0000
1080.0 1000.0 0.0 47.259 4021.5 0.0000 4019.7 0.0 1000.0 1277.4 1.2774 0.0000 0.0000
1200.0 1000.0 0.0 46.356 4024.0 0.0000 4022.8 0.0 1000.0 1381.1 1.3811 0.0000 0.0000
1320.0 1000.0 0.0 45.453 4021.3 0.0000 4008.4 0.0 1000.0 1485.9 1.4859 0.0000 0.0000
1440.0 1000.0 0.0 44.550 4022.7 0.0000 4021.8 0.0 1000.0 1591.2 1.5912 0.0000 0.0000
1560.0 1000.0 0.0 43.649 4006.5 0.0000 4001.2 0.0 1000.0 1698.2 1.6982 0.0000 0.0000
1680.0 1000.0 0.0 42.752 3970.1 0.0000 3967.3 0.0 1000.0 1808.2 1.8082 0.0000 0.0000
1800.0 1000.0 0.0 41.864 3943.9 0.0000 3954.6 0.0 1000.0 1921.7 1.9217 0.0000 0.0000
1920.0 1000.0 0.0 40.982 3907.7 0.0000 3916.9 0.0 1000.0 2039.0 2.0390 0.0000 0.0000
2040.0 1000.0 0.0 40.108 3875.6 0.0000 3881.9 0.0 1000.0 2152.0 2.1520 0.0000 0.0000
2160.0 1000.0 0.0 39.240 3844.8 0.0000 3840.3 0.0 1000.0 2260.5 2.2605 0.0000 0.0000
2280.0 1000.0 0.0 38.381 3815.1 0.0000 3817.3 1.0 999.0 2364.7 2.3647 0.0000 0.0000
2400.0 1000.0 0.0 37.534 3771.9 0.0000 3768.2 1.0 999.0 2465.2 2.4652 0.0000 0.0000
2520.0 1000.0 0.0 36.702 3700.5 0.0000 3716.2 3.0 997.0 2563.1 2.5631 0.0000 0.0000
2640.0 1000.0 0.0 35.883 3669.7 0.0000 3679.5 3.0 997.0 2659.7 2.6597 0.0000 0.0000
2760.0 1000.0 0.0 35.071 3657.9 0.0000 3657.8 3.0 997.0 2756.0 2.7560 0.0000 0.0000
2880.0 1000.0 0.0 34.267 3609.1 0.0000 3607.3 5.0 995.0 2852.3 2.8523 0.0000 0.0000
3000.0 1000.0 0.0 33.483 3574.2 0.0000 3560.7 7.0 993.0 2948.0 2.9480 0.0000 0.0000
3120.0 1000.0 0.0 32.713 3523.0 0.0000 3517.9 8.0 992.0 3045.8 3.0458 0.0000 0.0000
3240.0 1000.0 0.0 31.958 3447.0 0.0000 3452.3 8.0 992.0 3144.3 3.1443 0.0000 0.0000
3360.0 1000.0 0.0 31.217 3406.8 0.0000 3398.9 11.0 990.0 3240.9 3.2409 0.0000 0.0000
3480.0 1000.0 0.0 30.501 3365.2 0.0000 3369.0 16.0 984.0 3338.0 3.3380 0.0000 0.0000
3600.0 1000.0 0.0 29.805 3336.7 0.0000 3334.7 18.0 982.0 3436.6 3.4366 0.0000 0.0000
3720.0 1000.0 0.0 29.134 3291.5 0.0000 3293.9 26.0 974.0 3534.2 3.5342 0.0000 0.0000
3840.0 1000.0 0.0 28.492 3224.1 0.0000 3226.6 29.0 971.0 3628.3 3.6283 0.0000 0.0000
3960.0 1000.0 0.0 27.869 3173.0 0.0000 3173.8 29.0 971.0 3718.7 3.7187 0.0000 0.0000
4080.0 1000.0 0.0 27.264 3133.5 0.0000 3134.1 33.0 967.0 3806.5 3.8065 0.0000 0.0000
4200.0 1000.0 0.0 26.690 3096.5 0.0000 3097.9 40.0 960.0 3893.5 3.8935 0.0000 0.0000
4320.0 1000.0 0.0 26.145 3051.2 0.0000 3049.6 49.0 952.0 3977.8 3.9778 0.0000 0.0000
4440.0 1000.0 0.0 25.637 2994.1 0.0000 2992.3 53.0 947.0 4060.0 4.0600 0.0000 0.0000
4560.0 1000.0 0.0 25.150 2947.0 0.0000 2951.1 57.0 943.0 4140.8 4.1408 0.0000 0.0000
4680.0 1000.0 0.0 24.699 2911.3 0.0000 2911.4 65.0 935.0 4220.2 4.2202 0.0000 0.0000
4800.0 1000.0 0.0 24.282 2875.4 0.0000 2872.5 77.0 923.0 4300.2 4.3002 0.0000 0.0000
4920.0 1000.0 0.0 23.913 2838.4 0.0000 2838.4 85.0 915.0 4380.1 4.3801 0.0000 0.0000
5040.0 1000.0 0.0 23.578 2767.0 0.0000 2771.6 93.0 907.0 4460.1 4.4601 0.0000 0.0000
5160.0 1000.0 0.0 23.296 2739.1 0.0000 2738.5 105.0 895.0 4537.8 4.5378 0.0000 0.0000
5280.0 1000.0 0.0 23.047 2720.6 0.0000 2714.9 110.0 890.0 4615.5 4.6155 0.0000 0.0000
5400.0 1000.0 0.0 22.813 2673.1 0.0000 2675.9 116.0 885.0 4693.7 4.6937 0.0000 0.0000
5520.0 1000.0 0.0 22.627 2628.2 0.0000 2628.2 129.0 871.0 4769.1 4.7691 0.0000 0.0000
5640.0 1000.0 0.0 22.485 2592.9 0.0000 2599.1 137.0 863.0 4842.2 4.8422 0.0000 0.0000
5760.0 1000.0 0.0 22.363 2566.2 0.0000 2566.9 142.0 858.0 4917.3 4.9173 0.0000 0.0000
5880.0 1000.0 0.0 22.286 2538.1 0.0000 2531.2 152.0 848.0 4991.8 4.9918 0.0000 0.0000
6000.0 1000.0 0.0 22.229 2523.5 0.0000 2517.3 157.0 843.0 5063.7 5.0637 0.0000 0.0000
6120.0 1000.0 0.0 22.208 2471.6 0.0000 2473.6 166.0 834.0 5133.5 5.1335 0.0000 0.0000
6240.0 1000.0 0.0 22.211 2432.9 0.0000 2429.9 167.0 833.0 5203.3 5.2033 0.0000 0.0000
6360.0 1000.0 0.0 22.247 2382.9 0.0000 2389.2 180.0 820.0 5272.8 5.2728 0.0000 0.0000
6480.0 1000.0 0.0 22.325 2340.8 0.0000 2339.3 184.0 816.0 5340.6 5.3406 0.0000 0.0000
6600.0 1000.0 0.0 22.430 2285.3 0.0000 2286.9 188.0 812.0 5406.1 5.4061 0.0000 0.0000
6720.0 1000.0 0.0 22.553 2239.1 0.0000 2241.4 193.0 807.0 5469.5 5.4695 0.0000 0.0000
6840.0 1000.0 0.0 22.708 2200.4 0.0000 2201.8 198.0 802.0 5530.6 5.5306 0.0000 0.0000
6960.0 1000.0 0.0 22.877 2191.9 0.0000 2191.3 201.0 799.0 5590.0 5.5900 0.0000 0.0000
7080.0 1000.0 0.0 23.057 2166.8 0.0000 2164.2 204.0 796.0 5648.7 5.6487 0.0000 0.0000
7200.0 1000.0 0.0 23.269 2153.4 0.0000 2154.4 211.0 789.0 5706.7 5.7067 0.0000 0.0000
7320.0 1000.0 0.0 23.511 2138.6 0.0000 2142.5 220.0 780.0 5766.1 5.7661 0.0000 0.0000
7440.0 1000.0 0.0 23.783 2137.8 0.0000 2133.9 226.0 774.0 5825.3 5.8253 0.0000 0.0000
7560.0 1000.0 0.0 24.075 2098.2 0.0000 2091.2 232.0 768.0 5882.3 5.8823 0.0000 0.0000
7680.0 1000.0 0.0 24.378 2101.5 0.0000 2101.7 230.0 770.0 5938.2 5.9382 0.0000 0.0000
7800.0 1000.0 0.0 24.685 2100.7 0.0000 2100.7 235.0 765.0 5992.8 5.9928 0.0000 0.0000
7920.0 1000.0 0.0 24.998 2088.5 0.0000 2088.9 237.0 763.0 6047.0 6.0470 0.0000 0.0000
8040.0 1000.0 0.0 25.335 2068.1 0.0000 2070.5 242.0 758.0 6102.2 6.1022 0.0000 0.0000
8160.0 1000.0 0.0 25.681 2075.6 0.0000 2069.4 243.0 757.0 6156.7 6.1567 0.0000 0.0000
8280.0 1000.0 0.0 26.035 2045.2 0.0000 2046.3 244.0 756.0 6211.0 6.2110 0.0000 0.0000
8400.0 1000.0 0.0 26.382 2033.5 0.0000 2034.7 243.0 757.0 6263.5 6.2635 0.0000 0.0000
8520.0 1000.0 0.0 26.739 2026.9 0.0000 2033.0 251.0 749.0 6314.9 6.3149 0.0000 0.0000
8640.0 1000.0 0.0 27.123 2031.4 0.0000 2025.8 255.0 745.0 6367.6 6.3676 0.0000 0.0000
8760.0 1000.0 0.0 27.511 2042.5 0.0000 2041.1 253.0 747.0 6421.8 6.4218 0.0000 0.0000
8880.0 1000.0 0.0 27.906 2039.3 0.0000 2035.1 257.0 743.0 6478.8 6.4788 0.0000 0.0000
9000.0 1000.0 0.0 28.307 2015.8 0.0000 2020.5 256.0 744.0 6538.6 6.5386 0.0000 0.0000
9120.0 1000.0 0.0 28.709 2021.7 0.0000 2012.2 256.0 744.0 6597.7 6.5977 0.0000 0.0000
9240.0 1000.0 0.0 29.103 2030.2 0.0000 2023.2 254.0 746.0 6655.7 6.6557 0.0000 0.0000
9360.0 1000.0 0.0 29.503 2015.0 0.0000 2015.6 259.0 741.0 6710.9 6.7109 0.0000 0.0000
9480.0 1000.0 0.0 29.918 2035.9 0.0000 2032.0 261.0 738.0 6764.7 6.7647 0.0000 0.0000
9600.0 1000.0 0.0 30.341 2039.6 0.0000 2031.5 267.0 732.0 6818.9 6.8189 0.0000 0.0000
9720.0 1000.0 0.0 30.783 2050.1 0.0000 2052.6 269.0 730.0 6872.4 6.8724 0.0000 0.0000
9840.0 1000.0 0.0 31.219 2046.0 0.0000 2038.9 267.0 733.0 6926.4 6.9264 0.0000 0.0000
9960.0 1000.0 0.0 31.658 2023.3 0.0000 2017.9 267.0 733.0 6981.3 6.9813 0.0000 0.0000
10080 1000.0 0.0 32.101 1999.1 0.0000 2000.4 273.0 727.0 7034.7 7.0347 0.0000 0.0000
10200 1000.0 0.0 32.568 1988.6 0.0000 1987.6 277.0 723.0 7087.0 7.0870 0.0000 0.0000
10320 1000.0 0.0 33.039 2012.5 0.0000 2008.6 275.0 725.0 7139.1 7.1391 0.0000 0.0000
10440 1000.0 0.0 33.506 2016.6 0.0000 2017.0 275.0 725.0 7191.9 7.1919 0.0000 0.0000
10560 1000.0 0.0 33.969 2003.7 0.0000 2003.3 272.0 727.0 7244.3 7.2443 0.0000 0.0000
10680 1000.0 0.0 34.407 2012.8 0.0000 2012.4 268.0 732.0 7297.7 7.2977 0.0000 0.0000
