#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T17:55+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 30, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 7.0000 3.0000 49.540 35.221 278.44 313.84 0.0000 0.40000 2.0000
240.00 6.0000 4.0000 48.766 33.156 371.25 404.95 0.0000 0.40000 2.0000
360.00 6.0000 4.0000 48.030 32.340 371.25 403.68 0.0000 0.40000 2.0000
480.00 6.0000 4.0000 47.292 32.770 371.25 403.92 0.0000 0.40000 2.0000
600.00 6.0000 4.0000 46.557 33.602 371.25 404.01 0.0000 0.40000 2.0000
720.00 6.0000 4.0000 45.821 31.679 371.25 403.64 0.0000 0.40000 2.0000
840.00 6.0000 4.0000 45.086 32.875 371.25 403.79 0.0000 0.40000 2.0000
960.00 6.0000 4.0000 44.351 33.217 371.25 403.51 0.0000 0.40000 2.0000
1080.0 6.0000 4.0000 43.616 32.851 371.25 403.01 0.0000 0.40000 2.0000
1200.0 6.0000 4.0000 42.880 32.289 371.25 403.60 0.0000 0.40000 2.0000
1320.0 6.0000 4.0000 42.146 32.346 371.25 402.94 0.0000 0.40000 2.0000
1440.0 6.0000 4.0000 41.410 32.663 371.25 403.94 0.0000 0.40000 2.0000
1560.0 6.0000 4.0000 40.674 33.310 371.25 404.72 0.0000 0.40000 2.0000
1680.0 6.0000 4.0000 39.940 32.917 371.25 404.21 0.0000 0.40000 2.0000
1800.0 6.0000 4.0000 39.205 32.388 371.25 404.35 0.0000 0.40000 2.0000
1920.0 6.0000 4.0000 38.470 33.220 371.25 404.55 0.0000 0.40000 2.0000
2040.0 6.0000 4.0000 37.734 33.314 371.25 404.62 0.0000 0.40000 2.0000
2160.0 5.0000 5.0000 37.006 31.710 464.06 495.40 0.0000 0.60000 3.0000
2280.0 5.0000 5.0000 36.309 31.156 464.06 495.68 0.0000 0.60000 3.0000
2400.0 5.0000 5.0000 35.615 30.705 464.06 494.07 0.0000 0.60000 3.0000
2520.0 5.0000 5.0000 34.922 30.673 464.06 495.58 0.0000 0.60000 3.0000
2640.0 5.0000 5.0000 34.226 31.839 464.06 495.58 0.0000 0.60000 3.0000
2760.0 5.0000 5.0000 33.531 30.229 464.06 493.95 0.0000 0.60000 3.0000
2880.0 5.0000 5.0000 32.836 30.786 464.06 494.82 0.0000 0.60000 3.0000
3000.0 4.0000 6.0000 32.180 29.101 556.88 586.56 0.0000 0.60000 3.0000
3120.0 4.0000 6.0000 31.528 29.344 556.88 585.42 0.0000 0.60000 3.0000
3240.0 4.0000 6.0000 30.878 29.345 556.88 586.54 0.0000 0.60000 3.0000
3360.0 4.0000 6.0000 30.227 28.550 556.88 586.01 0.0000 0.60000 3.0000
3480.0 3.0000 7.0000 29.595 28.171 649.69 678.44 0.0000 0.80000 4.0000
3600.0 3.0000 7.0000 28.982 26.841 649.69 676.71 0.0000 0.80000 4.0000
3720.0 3.0000 7.0000 28.371 26.495 649.69 676.51 0.0000 0.80000 4.0000
3840.0 3.0000 7.0000 27.761 26.428 649.69 676.60 0.0000 0.80000 4.0000
3960.0 3.0000 7.0000 27.153 26.936 649.69 677.40 0.0000 0.80000 4.0000
4080.0 3.0000 7.0000 26.542 27.499 649.69 676.59 0.0000 0.80000 4.0000
4200.0 3.0000 7.0000 25.930 26.972 649.69 676.22 0.0000 0.80000 4.0000
4320.0 3.0000 7.0000 25.319 26.807 649.69 676.16 0.0000 0.80000 4.0000
4440.0 3.0000 6.0000 24.867 25.328 556.88 582.55 1.0000 0.60000 3.0000
4560.0 2.0000 7.0000 24.651 24.003 649.69 673.81 1.0000 0.80000 4.0000
4680.0 2.0000 7.0000 24.466 23.334 649.69 673.34 1.0000 0.80000 4.0000
4800.0 2.0000 7.0000 24.278 23.239 649.69 672.69 1.0000 0.80000 4.0000
4920.0 2.0000 7.0000 24.087 23.158 649.69 673.00 1.0000 0.80000 4.0000
5040.0 2.0000 7.0000 23.901 23.331 649.69 672.81 1.0000 0.80000 4.0000
5160.0 2.0000 7.0000 23.714 22.126 649.69 672.67 1.0000 0.80000 4.0000
5280.0 2.0000 7.0000 23.527 23.195 649.69 672.61 1.0000 0.80000 4.0000
5400.0 2.0000 7.0000 23.336 23.383 649.69 673.29 1.0000 0.80000 4.0000
5520.0 2.0000 7.0000 23.147 23.686 649.69 673.63 1.0000 0.80000 4.0000
5640.0 2.0000 6.0000 23.157 20.705 556.88 577.82 2.0000 0.60000 3.0000
5760.0 2.0000 6.0000 23.349 21.325 556.88 578.80 2.0000 0.60000 3.0000
5880.0 2.0000 6.0000 23.545 20.985 556.88 577.85 2.0000 0.60000 3.0000
6000.0 2.0000 6.0000 23.741 21.363 556.88 577.99 2.0000 0.60000 3.0000
6120.0 2.0000 5.0000 24.308 20.153 464.06 483.94 3.0000 0.60000 3.0000
6240.0 2.0000 5.0000 24.885 18.644 464.06 482.34 3.0000 0.60000 3.0000
6360.0 2.0000 5.0000 25.461 19.083 464.06 482.83 3.0000 0.60000 3.0000
6480.0 2.0000 5.0000 26.037 19.118 464.06 483.17 3.0000 0.60000 3.0000
6600.0 2.0000 5.0000 26.614 18.669 464.06 482.53 3.0000 0.60000 3.0000
6720.0 2.0000 5.0000 27.189 19.751 464.06 483.19 3.0000 0.60000 3.0000
6840.0 2.0000 5.0000 27.765 19.854 464.06 483.44 3.0000 0.60000 3.0000
6960.0 3.0000 5.0000 28.341 18.977 464.06 483.58 3.0000 0.60000 3.0000
7080.0 3.0000 5.0000 28.919 18.749 464.06 482.81 3.0000 0.60000 3.0000
7200.0 3.0000 5.0000 29.495 18.616 464.06 482.86 3.0000 0.60000 3.0000
7320.0 3.0000 5.0000 30.073 18.426 464.06 482.38 3.0000 0.60000 3.0000
