#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:04+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 1.5, epi_ratio = 10, cloud_epi = 200, low_battery_threshold = 20.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 26.000 5.0000 55.154 128.70 247.50 376.20 0.0000 0.40000 2.0000
240.00 26.000 5.0000 54.222 128.70 247.50 376.20 0.0000 0.40000 2.0000
360.00 25.000 6.0000 53.321 123.75 297.00 420.75 0.0000 0.40000 2.0000
480.00 24.000 7.0000 52.428 118.80 346.50 465.30 0.0000 0.40000 2.0000
600.00 23.000 8.0000 51.579 113.85 396.00 509.85 0.0000 0.40000 2.0000
720.00 23.000 8.0000 50.754 113.85 396.00 509.85 0.0000 0.40000 2.0000
840.00 23.000 8.0000 49.930 113.85 396.00 509.85 0.0000 0.40000 2.0000
960.00 23.000 8.0000 49.106 113.85 396.00 509.85 0.0000 0.40000 2.0000
1080.0 23.000 8.0000 48.281 113.85 396.00 509.85 0.0000 0.40000 2.0000
1200.0 23.000 8.0000 47.457 113.85 396.00 509.85 0.0000 0.40000 2.0000
1320.0 23.000 8.0000 46.632 113.85 396.00 509.85 0.0000 0.40000 2.0000
1440.0 22.000 9.0000 45.830 108.90 445.50 554.40 0.0000 0.60000 3.0000
1560.0 21.000 10.000 45.051 103.95 495.00 598.95 0.0000 0.60000 3.0000
1680.0 19.000 12.000 44.345 94.050 594.00 688.05 0.0000 0.60000 3.0000
1800.0 18.000 13.000 43.695 89.100 643.50 732.60 0.0000 0.80000 4.0000
1920.0 18.000 13.000 43.049 89.100 643.50 732.60 0.0000 0.80000 4.0000
2040.0 18.000 13.000 42.404 89.100 643.50 732.60 0.0000 0.80000 4.0000
2160.0 18.000 13.000 41.759 89.100 643.50 732.60 0.0000 0.80000 4.0000
2280.0 18.000 13.000 41.114 89.100 643.50 732.60 0.0000 0.80000 4.0000
2400.0 18.000 13.000 40.469 89.100 643.50 732.60 0.0000 0.80000 4.0000
2520.0 18.000 13.000 39.824 89.100 643.50 732.60 0.0000 0.80000 4.0000
