#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T17:45+0000 #
#####################################################################
#
# device_count = 100, battery_discharge_time = 6, balance = [20, 60], epi_ratio = 30, cloud_epi = 30, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.01 94.0 6.0 57.408 392.75 556.88 947.05 0.0 100.0 16.508 0.16508 0.60000 3.0000
240.01 93.0 7.0 56.534 390.57 649.69 1039.1 0.0 100.0 33.109 0.33109 0.80000 4.0000
360.01 90.0 10.0 55.663 383.18 928.13 1312.0 0.0 100.0 49.164 0.49164 1.0000 5.0000
480.01 89.0 11.0 54.803 379.83 1020.9 1403.2 0.0 100.0 64.626 0.64626 1.2000 6.0000
600.01 88.0 12.0 53.950 381.81 1113.8 1494.3 0.0 100.0 79.701 0.79701 1.2000 6.0000
720.01 87.0 13.0 53.100 376.62 1206.6 1585.5 0.0 100.0 94.438 0.94438 1.4000 7.0000
840.01 87.0 13.0 52.252 379.02 1206.6 1588.1 0.0 100.0 107.95 1.0795 1.4000 7.0000
960.01 85.0 15.0 51.410 376.49 1392.2 1766.3 0.0 100.0 120.47 1.2047 1.4000 7.0000
1080.0 84.0 16.0 50.572 372.69 1485.0 1859.0 0.0 100.0 132.43 1.3243 1.6000 8.0000
1200.0 82.0 18.0 49.742 368.85 1670.6 2037.8 0.0 100.0 144.60 1.4460 1.8000 9.0000
1320.0 82.0 18.0 48.914 370.21 1670.6 2037.1 0.0 100.0 156.51 1.5651 1.8000 9.0000
1440.0 81.0 19.0 48.087 363.96 1763.4 2129.1 0.0 100.0 168.28 1.6828 1.8000 9.0000
1560.0 77.0 23.0 47.268 359.38 2134.7 2493.5 0.0 100.0 180.55 1.8055 2.2000 11.000
1680.0 76.0 24.0 46.464 358.19 2227.5 2586.1 0.0 100.0 193.18 1.9318 2.4000 12.000
1800.0 75.0 25.0 45.663 357.67 2320.3 2674.4 0.0 100.0 205.07 2.0507 2.4000 12.000
1920.0 74.0 26.0 44.866 353.21 2413.1 2764.4 0.0 100.0 216.22 2.1622 2.6000 13.000
2040.0 74.0 26.0 44.072 353.11 2413.1 2763.0 0.0 100.0 226.56 2.2656 2.6000 13.000
2160.0 74.0 26.0 43.277 353.85 2413.1 2765.4 0.0 100.0 236.52 2.3652 2.6000 13.000
2280.0 74.0 26.0 42.483 349.73 2413.1 2766.8 0.0 100.0 246.36 2.4636 2.6000 13.000
2400.0 74.0 26.0 41.688 353.47 2413.1 2766.6 0.0 100.0 256.39 2.5639 2.6000 13.000
2520.0 73.0 27.0 40.894 350.32 2505.9 2857.3 0.0 100.0 266.74 2.6674 2.6000 13.000
2640.0 71.0 29.0 40.107 348.54 2691.6 3041.9 0.0 100.0 276.92 2.7692 2.8000 14.000
2760.0 69.0 31.0 39.330 345.54 2877.2 3221.4 0.0 100.0 287.74 2.8774 3.0000 15.000
2880.0 68.0 32.0 38.560 344.38 2970.0 3314.2 0.0 100.0 299.42 2.9942 3.0000 15.000
3000.0 68.0 32.0 37.804 339.09 2784.4 3121.9 1.0 99.0 310.87 3.1087 2.8000 14.000
3120.0 68.0 32.0 37.077 339.25 2784.4 3124.2 1.0 99.0 322.79 3.2279 2.8000 14.000
3240.0 68.0 32.0 36.351 339.32 2784.4 3124.8 1.0 99.0 335.29 3.3529 2.8000 14.000
3360.0 68.0 32.0 35.628 335.85 2691.6 3026.3 1.0 99.0 347.25 3.4725 2.8000 14.000
3480.0 66.0 34.0 34.909 332.94 2877.2 3210.6 1.0 99.0 357.90 3.5790 3.0000 15.000
3600.0 61.0 39.0 34.204 323.34 3341.3 3665.1 1.0 99.0 367.88 3.6788 3.4000 17.000
3720.0 61.0 39.0 33.519 321.36 3248.4 3570.1 2.0 98.0 378.43 3.7843 3.4000 17.000
3840.0 61.0 39.0 32.865 318.72 3248.4 3567.7 2.0 98.0 388.66 3.8866 3.4000 17.000
3960.0 61.0 39.0 32.217 318.64 3062.8 3377.6 2.0 98.0 398.08 3.9808 3.2000 16.000
4080.0 61.0 39.0 31.571 317.20 3062.8 3380.1 2.0 98.0 407.84 4.0784 3.2000 16.000
4200.0 60.0 40.0 30.928 316.26 3155.6 3471.8 2.0 98.0 418.04 4.1804 3.2000 16.000
4320.0 59.0 41.0 30.289 312.63 3248.4 3558.4 2.0 98.0 428.40 4.2840 3.4000 17.000
4440.0 58.0 42.0 29.655 312.16 3341.3 3654.0 2.0 98.0 439.62 4.3962 3.4000 17.000
4560.0 58.0 42.0 29.024 312.89 3341.3 3649.9 2.0 98.0 451.50 4.5150 3.4000 17.000
