#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T15:59+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 12, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.01 26.000 5.0000 50.461 58.002 23.203 81.496 0.0000 0.20000 1.0000
240.01 26.000 5.0000 50.044 57.681 23.203 81.084 0.0000 0.20000 1.0000
360.01 26.000 5.0000 49.626 57.915 23.203 81.336 0.0000 0.20000 1.0000
480.01 25.000 6.0000 49.209 56.274 27.844 84.537 0.0000 0.20000 1.0000
600.01 23.000 8.0000 48.807 54.421 37.125 91.344 0.0000 0.20000 1.0000
720.01 23.000 8.0000 48.410 54.268 37.125 92.126 0.0000 0.20000 1.0000
840.01 23.000 8.0000 48.012 55.096 37.125 92.284 0.0000 0.20000 1.0000
960.01 22.000 9.0000 47.618 54.320 41.766 96.089 0.0000 0.20000 1.0000
1080.0 22.000 9.0000 47.226 54.658 41.766 95.886 0.0000 0.20000 1.0000
1200.0 22.000 9.0000 46.836 54.029 41.766 96.147 0.0000 0.20000 1.0000
1320.0 22.000 9.0000 46.445 54.022 41.766 95.752 0.0000 0.20000 1.0000
1440.0 22.000 9.0000 46.055 53.975 41.766 96.064 0.0000 0.20000 1.0000
1560.0 22.000 9.0000 45.665 54.528 41.766 95.735 0.0000 0.20000 1.0000
1680.0 22.000 9.0000 45.274 53.326 41.766 95.808 0.0000 0.20000 1.0000
1800.0 22.000 9.0000 44.883 54.576 41.766 95.984 0.0000 0.20000 1.0000
1920.0 22.000 9.0000 44.491 54.073 41.766 95.894 0.0000 0.20000 1.0000
2040.0 22.000 9.0000 44.100 53.781 41.766 95.814 0.0000 0.20000 1.0000
2160.0 22.000 9.0000 43.709 53.783 41.766 95.302 0.0000 0.20000 1.0000
2280.0 22.000 9.0000 43.318 54.194 41.766 95.946 0.0000 0.20000 1.0000
2400.0 21.000 10.000 42.930 53.376 46.406 100.07 0.0000 0.20000 1.0000
2520.0 20.000 11.000 42.553 52.419 51.047 103.10 0.0000 0.20000 1.0000
