#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T15:04+0000 #
#####################################################################
#
# device_count = 1000, battery_discharge_time = 6, balance = [40, 60], epi_ratio = 3, cloud_epi = 300, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 669.0 331.0 54.219 3403.3 3072.1 6471.6 0.0 1000.0 165.76 0.16576 3.2000 16.000
240.00 663.0 337.0 53.455 3395.6 3127.8 6529.1 0.0 1000.0 330.25 0.33025 3.2000 16.000
360.00 649.0 351.0 52.696 3374.4 3257.7 6626.9 0.0 1000.0 489.83 0.48983 3.4000 17.000
480.00 642.0 358.0 51.941 3346.4 3322.7 6676.9 0.0 1000.0 642.10 0.64210 3.4000 17.000
600.00 632.0 368.0 51.189 3339.2 3406.2 6751.7 0.0 1000.0 786.79 0.78679 3.6000 18.000
720.00 620.0 380.0 50.441 3324.2 3526.9 6841.5 0.0 1000.0 923.00 0.92300 3.6000 18.000
840.00 610.0 390.0 49.699 3313.9 3619.7 6932.9 0.0 1000.0 1051.7 1.0517 3.8000 19.000
960.00 596.0 404.0 48.961 3270.3 3749.6 7022.0 0.0 1000.0 1174.2 1.1742 3.8000 19.000
1080.0 585.0 415.0 48.229 3247.9 3851.7 7098.9 0.0 1000.0 1288.8 1.2888 4.0000 20.000
1200.0 576.0 424.0 47.500 3230.2 3935.3 7165.1 0.0 1000.0 1396.3 1.3963 4.0000 20.000
1320.0 564.0 436.0 46.777 3207.0 4046.6 7256.3 0.0 1000.0 1499.6 1.4996 4.2000 21.000
1440.0 548.0 452.0 46.058 3185.5 4195.1 7376.4 0.0 1000.0 1601.1 1.6011 4.2000 21.000
1560.0 536.0 464.0 45.346 3157.5 4306.5 7463.0 0.0 1000.0 1703.6 1.7036 4.4000 22.000
1680.0 527.0 473.0 44.638 3143.5 4390.0 7542.5 0.0 1000.0 1815.1 1.8151 4.4000 22.000
1800.0 518.0 482.0 43.934 3120.6 4473.6 7598.5 0.0 1000.0 1934.4 1.9344 4.6000 23.000
1920.0 505.0 495.0 43.235 3102.1 4594.2 7694.0 0.0 1000.0 2057.9 2.0579 4.6000 23.000
2040.0 493.0 507.0 42.541 3084.9 4705.6 7784.1 0.0 1000.0 2176.3 2.1763 4.8000 24.000
2160.0 481.0 519.0 41.851 3054.9 4817.0 7878.0 0.0 1000.0 2289.3 2.2893 5.0000 25.000
2280.0 470.0 530.0 41.167 3030.7 4919.1 7950.6 0.0 1000.0 2401.3 2.4013 5.0000 25.000
2400.0 463.0 537.0 40.486 3022.8 4984.0 8020.2 0.0 1000.0 2510.6 2.5106 5.0000 25.000
2520.0 457.0 543.0 39.808 3020.2 5039.7 8051.6 0.0 1000.0 2619.3 2.6193 5.2000 26.000
2640.0 449.0 551.0 39.132 2990.9 5114.0 8107.3 0.0 1000.0 2731.2 2.7312 5.2000 26.000
2760.0 433.0 567.0 38.462 2971.7 5243.9 8210.8 0.0 1000.0 2843.3 2.8433 5.4000 27.000
2880.0 421.0 579.0 37.802 2940.0 5281.0 8209.9 0.0 1000.0 2953.5 2.9535 5.4000 27.000
3000.0 414.0 586.0 37.148 2910.0 5346.0 8257.5 1.0 999.0 3061.6 3.0616 5.4000 27.000
3120.0 401.0 599.0 36.502 2874.2 5420.3 8301.3 1.0 999.0 3170.0 3.1700 5.6000 28.000
3240.0 390.0 610.0 35.865 2854.9 5494.5 8345.2 2.0 998.0 3280.5 3.2805 5.6000 28.000
3360.0 380.0 620.0 35.236 2811.6 5503.8 8318.5 2.0 998.0 3391.7 3.3917 5.6000 28.000
3480.0 366.0 634.0 34.617 2781.1 5587.3 8365.5 4.0 996.0 3505.2 3.5052 5.6000 28.000
3600.0 355.0 645.0 34.012 2745.8 5652.3 8394.4 5.0 995.0 3618.6 3.6186 5.8000 29.000
3720.0 349.0 651.0 33.419 2717.3 5615.2 8328.9 6.0 994.0 3729.1 3.7291 5.8000 29.000
3840.0 339.0 661.0 32.834 2686.4 5661.6 8343.1 7.0 993.0 3836.7 3.8367 5.8000 29.000
3960.0 325.0 675.0 32.259 2652.5 5745.1 8397.5 9.0 991.0 3944.1 3.9441 5.8000 29.000
4080.0 313.0 687.0 31.697 2618.7 5837.9 8454.6 9.0 991.0 4050.4 4.0504 6.0000 30.000
4200.0 303.0 697.0 31.145 2576.8 5847.2 8430.5 9.0 991.0 4155.5 4.1555 6.0000 30.000
4320.0 292.0 708.0 30.600 2545.0 5884.3 8422.4 9.0 991.0 4261.4 4.2614 6.0000 30.000
4440.0 284.0 716.0 30.062 2530.2 5921.4 8454.3 11.0 989.0 4367.9 4.3679 6.0000 30.000
4560.0 271.0 729.0 29.539 2481.5 5949.3 8431.0 13.0 987.0 4475.1 4.4751 6.0000 30.000
4680.0 262.0 738.0 29.035 2458.3 6014.3 8479.3 17.0 983.0 4582.4 4.5824 6.2000 31.000
4800.0 245.0 755.0 28.546 2413.9 6125.6 8537.3 18.0 982.0 4689.2 4.6892 6.2000 31.000
4920.0 235.0 765.0 28.080 2378.0 6162.8 8544.4 28.0 973.0 4795.9 4.7959 6.2000 31.000
5040.0 229.0 771.0 27.649 2338.9 6107.1 8452.3 33.0 967.0 4902.9 4.9029 6.2000 31.000
5160.0 219.0 781.0 27.239 2294.1 6097.8 8397.9 33.0 967.0 5007.6 5.0076 6.2000 31.000
5280.0 211.0 789.0 26.844 2273.7 6144.2 8416.4 38.0 962.0 5111.6 5.1116 6.2000 31.000
5400.0 205.0 795.0 26.462 2268.3 6181.3 8442.6 38.0 962.0 5213.8 5.2138 6.2000 31.000
5520.0 196.0 804.0 26.095 2221.7 6181.3 8405.6 42.0 958.0 5315.1 5.3151 6.2000 31.000
5640.0 189.0 811.0 25.751 2185.4 6227.7 8418.0 49.0 951.0 5413.8 5.4138 6.4000 32.000
5760.0 179.0 821.0 25.426 2155.9 6283.4 8442.9 51.0 949.0 5512.2 5.5122 6.4000 32.000
5880.0 169.0 831.0 25.123 2146.4 6348.4 8495.8 55.0 945.0 5609.5 5.6095 6.4000 32.000
6000.0 162.0 838.0 24.839 2116.8 6413.3 8530.4 60.0 940.0 5704.2 5.7042 6.6000 33.000
6120.0 151.0 849.0 24.575 2093.6 6524.7 8620.9 64.0 936.0 5799.8 5.7998 6.6000 33.000
6240.0 142.0 858.0 24.325 2068.2 6552.6 8620.4 66.0 934.0 5894.8 5.8948 6.6000 33.000
6360.0 134.0 866.0 24.089 2044.7 6580.4 8626.8 71.0 929.0 5989.0 5.9890 6.6000 33.000
6480.0 119.0 881.0 23.876 2022.5 6691.8 8717.3 74.0 926.0 6082.1 6.0821 6.8000 34.000
6600.0 115.0 885.0 23.678 1974.3 6663.9 8641.3 79.0 921.0 6175.2 6.1752 6.8000 34.000
6720.0 110.0 890.0 23.507 1961.2 6663.9 8623.5 81.0 919.0 6268.9 6.2689 6.8000 34.000
6840.0 103.0 897.0 23.347 1928.5 6738.2 8672.5 84.0 916.0 6362.0 6.3620 6.8000 34.000
6960.0 92.0 908.0 23.200 1904.8 6803.2 8706.7 86.0 914.0 6454.7 6.4547 7.0000 35.000
7080.0 94.0 906.0 23.062 1889.2 6831.0 8713.8 88.0 912.0 6546.3 6.5463 7.0000 35.000
7200.0 93.0 907.0 22.945 1859.9 6821.7 8681.9 93.0 907.0 6638.8 6.6388 7.0000 35.000
7320.0 88.0 912.0 22.832 1855.2 6840.3 8691.9 92.0 908.0 6731.0 6.7310 7.0000 35.000
7440.0 79.0 921.0 22.734 1838.7 6905.3 8741.6 96.0 904.0 6823.9 6.8239 7.0000 35.000
7560.0 69.0 931.0 22.650 1807.3 6970.2 8773.0 98.0 902.0 6916.7 6.9167 7.0000 35.000
7680.0 61.0 939.0 22.572 1796.6 7016.6 8809.0 98.0 902.0 7008.1 7.0081 7.2000 36.000
7800.0 58.0 942.0 22.499 1769.3 7072.3 8843.7 98.0 902.0 7096.7 7.0967 7.2000 36.000
7920.0 52.0 948.0 22.428 1756.6 7063.0 8820.1 97.0 903.0 7185.0 7.1850 7.2000 36.000
8040.0 52.0 948.0 22.354 1750.2 7063.0 8809.4 98.0 902.0 7273.4 7.2734 7.2000 36.000
8160.0 57.0 943.0 22.291 1752.0 7007.3 8762.6 102.0 898.0 7362.1 7.3621 7.2000 36.000
8280.0 61.0 939.0 22.237 1750.2 6970.2 8723.0 102.0 898.0 7451.0 7.4510 7.0000 35.000
8400.0 63.0 937.0 22.194 1746.2 6896.0 8645.0 106.0 894.0 7541.3 7.5413 7.0000 35.000
8520.0 69.0 931.0 22.159 1762.7 6849.6 8614.8 104.0 896.0 7630.6 7.6306 7.0000 35.000
8640.0 72.0 928.0 22.111 1745.6 6784.6 8537.4 108.0 892.0 7719.1 7.7191 6.8000 34.000
8760.0 77.0 923.0 22.087 1746.5 6701.1 8447.7 113.0 887.0 7808.4 7.8084 6.8000 34.000
8880.0 79.0 921.0 22.077 1741.5 6663.9 8402.0 114.0 886.0 7897.0 7.8970 6.8000 34.000
9000.0 82.0 918.0 22.074 1761.1 6636.1 8394.9 116.0 884.0 7984.0 7.9840 6.8000 34.000
9120.0 84.0 916.0 22.067 1759.0 6608.3 8378.7 120.0 880.0 8071.8 8.0718 6.8000 34.000
9240.0 89.0 911.0 22.067 1786.6 6589.7 8365.2 120.0 880.0 8160.3 8.1603 6.6000 33.000
9360.0 94.0 906.0 22.066 1791.7 6552.6 8338.7 116.0 884.0 8248.9 8.2489 6.6000 33.000
9480.0 97.0 903.0 22.052 1799.0 6515.4 8309.3 118.0 882.0 8337.5 8.3375 6.6000 33.000
9600.0 102.0 898.0 22.047 1808.1 6459.8 8259.0 122.0 878.0 8427.0 8.4270 6.6000 33.000
9720.0 105.0 895.0 22.057 1802.4 6404.1 8200.5 127.0 873.0 8515.8 8.5158 6.6000 33.000
9840.0 110.0 890.0 22.071 1812.9 6376.2 8182.5 126.0 874.0 8604.1 8.6041 6.4000 32.000
9960.0 113.0 887.0 22.093 1799.9 6292.7 8095.6 130.0 870.0 8691.7 8.6917 6.4000 32.000
10080 115.0 885.0 22.125 1795.7 6255.6 8058.0 132.0 868.0 8779.1 8.7791 6.4000 32.000
10200 120.0 880.0 22.156 1800.8 6125.6 7923.3 129.0 871.0 8867.9 8.8679 6.2000 31.000
10320 127.0 873.0 22.187 1787.8 6032.8 7816.5 130.0 870.0 8955.0 8.9550 6.2000 31.000
10440 131.0 869.0 22.222 1780.2 5958.6 7745.7 132.0 868.0 9041.1 9.0411 6.0000 30.000
10560 137.0 863.0 22.265 1767.7 5875.0 7637.5 132.0 867.0 9125.4 9.1254 6.0000 30.000
10680 141.0 859.0 22.322 1775.2 5763.7 7532.9 134.0 866.0 9207.5 9.2075 5.8000 29.000
10800 147.0 853.0 22.379 1756.6 5633.7 7389.4 138.0 862.0 9286.5 9.2865 5.8000 29.000
10920 155.0 845.0 22.440 1758.9 5531.6 7285.7 133.0 867.0 9364.2 9.3642 5.6000 28.000
11040 160.0 840.0 22.491 1749.9 5448.1 7202.4 136.0 864.0 9440.2 9.4402 5.6000 28.000
