#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T04:58+0000 #
#####################################################################
#
# device_count = 1000, battery_discharge_time = 6, balance = [101, 101], epi_ratio = 30, cloud_epi = 30, seed = 4.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 0.0 1000.0 54.891 2168.8 92813 94988 0.0 1000.0 166.20 0.16620 93.000 465.00
240.00 0.0 1000.0 54.405 2166.7 92813 94977 0.0 1000.0 331.20 0.33120 93.000 465.00
360.00 0.0 1000.0 53.919 2173.4 92813 94984 0.0 1000.0 490.39 0.49039 93.000 465.00
480.00 0.0 1000.0 53.433 2167.1 92813 94968 0.0 1000.0 643.21 0.64321 93.000 465.00
600.00 0.0 1000.0 52.947 2159.2 92813 94981 0.0 1000.0 788.48 0.78848 93.000 465.00
720.00 0.0 1000.0 52.461 2159.6 92813 94978 0.0 1000.0 925.30 0.92530 93.000 465.00
840.00 0.0 1000.0 51.974 2173.2 92813 94987 0.0 1000.0 1052.2 1.0522 93.000 465.00
960.00 0.0 1000.0 51.488 2161.4 92813 94975 0.0 1000.0 1168.6 1.1686 93.000 465.00
1080.0 0.0 1000.0 51.002 2165.2 92813 94976 0.0 1000.0 1277.4 1.2774 93.000 465.00
1200.0 0.0 1000.0 50.516 2167.8 92813 94979 0.0 1000.0 1381.1 1.3811 93.000 465.00
1320.0 0.0 1000.0 50.030 2165.0 92813 94965 0.0 1000.0 1485.9 1.4859 93.000 465.00
1440.0 0.0 1000.0 49.544 2166.4 92813 94978 0.0 1000.0 1591.2 1.5912 93.000 465.00
1560.0 0.0 1000.0 49.058 2166.9 92813 94974 0.0 1000.0 1698.3 1.6983 93.000 465.00
1680.0 0.0 1000.0 48.571 2154.6 92813 94963 0.0 1000.0 1809.0 1.8090 93.000 465.00
1800.0 0.0 1000.0 48.085 2167.0 92813 94986 0.0 1000.0 1924.6 1.9246 93.000 465.00
1920.0 0.0 1000.0 47.599 2162.5 92813 94985 0.0 1000.0 2045.0 2.0450 93.000 465.00
2040.0 0.0 1000.0 47.113 2156.9 92813 94974 0.0 1000.0 2161.9 2.1619 93.000 465.00
2160.0 0.0 1000.0 46.627 2160.0 92813 94969 0.0 1000.0 2274.6 2.2746 93.000 465.00
2280.0 0.0 1000.0 46.140 2166.2 92813 94975 0.0 1000.0 2384.0 2.3840 93.000 465.00
2400.0 0.0 1000.0 45.654 2165.6 92813 94976 0.0 1000.0 2490.5 2.4905 93.000 465.00
2520.0 0.0 1000.0 45.168 2158.8 92813 94984 0.0 1000.0 2595.8 2.5958 93.000 465.00
2640.0 0.0 1000.0 44.682 2153.9 92813 94973 0.0 1000.0 2700.8 2.7008 93.000 465.00
2760.0 0.0 1000.0 44.196 2168.7 92813 94980 0.0 1000.0 2805.2 2.8052 93.000 465.00
2880.0 0.0 1000.0 43.710 2163.8 92534 94695 0.0 1000.0 2910.7 2.9107 92.600 463.00
3000.0 0.0 1000.0 43.227 2147.8 92256 94408 0.0 1000.0 3017.3 3.0173 92.400 462.00
3120.0 0.0 1000.0 42.745 2148.0 91884 94033 0.0 1000.0 3127.9 3.1279 92.000 460.00
3240.0 0.0 1000.0 42.265 2112.0 91142 93262 0.0 1000.0 3241.8 3.2418 91.200 456.00
3360.0 0.0 1000.0 41.788 2125.1 90863 92989 0.0 1000.0 3355.1 3.3551 91.000 455.00
3480.0 0.0 1000.0 41.312 2111.7 90585 92706 0.0 1000.0 3468.6 3.4686 90.600 453.00
3600.0 0.0 1000.0 40.841 2106.6 90214 92324 1.0 999.0 3582.7 3.5827 90.400 452.00
3720.0 0.0 1000.0 40.374 2091.5 89750 91850 2.0 998.0 3693.9 3.6939 89.800 449.00
3840.0 0.0 1000.0 39.911 2084.0 89378 91470 2.0 998.0 3801.0 3.8010 89.400 447.00
3960.0 0.0 1000.0 39.455 2073.5 89007 91086 4.0 996.0 3907.6 3.9076 89.200 446.00
4080.0 0.0 1000.0 39.006 2068.4 88729 90799 5.0 995.0 4011.7 4.0117 88.800 444.00
4200.0 0.0 1000.0 38.563 2049.7 88172 90222 7.0 993.0 4113.0 4.1130 88.200 441.00
4320.0 0.0 1000.0 38.129 2041.8 87615 89667 8.0 992.0 4217.1 4.2171 87.800 439.00
4440.0 0.0 1000.0 37.698 2036.1 86965 89003 8.0 992.0 4321.5 4.3215 87.000 435.00
4560.0 0.0 1000.0 37.274 2015.8 86223 88243 10.0 990.0 4423.8 4.4238 86.400 432.00
4680.0 0.0 1000.0 36.860 1992.7 85480 87479 11.0 989.0 4526.8 4.5268 85.600 428.00
4800.0 0.0 1000.0 36.454 1990.1 85016 87000 14.0 986.0 4631.2 4.6312 85.200 426.00
4920.0 0.0 1000.0 36.073 1963.6 84738 86707 24.0 976.0 4735.2 4.7352 84.800 424.00
5040.0 0.0 1000.0 35.713 1972.3 84459 86428 25.0 975.0 4837.5 4.8375 84.600 423.00
5160.0 0.0 1000.0 35.358 1982.8 84367 86342 31.0 970.0 4938.3 4.9383 84.400 422.00
5280.0 0.0 1000.0 35.033 1962.6 83624 85573 36.0 964.0 5038.8 5.0388 83.800 419.00
5400.0 0.0 1000.0 34.717 1940.9 83160 85107 37.0 963.0 5136.9 5.1369 83.200 416.00
5520.0 0.0 1000.0 34.406 1920.2 82510 84427 37.0 963.0 5233.2 5.2332 82.600 413.00
5640.0 0.0 1000.0 34.103 1912.3 81768 83669 39.0 961.0 5328.3 5.3283 81.800 409.00
5760.0 0.0 1000.0 33.808 1897.4 81489 83384 39.0 961.0 5423.9 5.4239 81.600 408.00
5880.0 0.0 1000.0 33.523 1888.7 80654 82539 44.0 956.0 5520.3 5.5203 80.800 404.00
6000.0 0.0 1000.0 33.256 1868.2 79912 81778 47.0 953.0 5617.8 5.6178 80.000 400.00
6120.0 0.0 1000.0 32.999 1846.9 79169 81009 50.0 950.0 5715.8 5.7158 79.200 396.00
6240.0 0.0 1000.0 32.754 1834.8 78612 80448 52.0 948.0 5813.3 5.8133 78.800 394.00
6360.0 0.0 1000.0 32.522 1821.2 78334 80159 55.0 945.0 5907.8 5.9078 78.400 392.00
6480.0 0.0 1000.0 32.304 1818.9 77870 79688 60.0 940.0 6001.2 6.0012 78.000 390.00
6600.0 0.0 1000.0 32.098 1808.4 77498 79310 61.0 939.0 6094.5 6.0945 77.600 388.00
6720.0 0.0 1000.0 31.907 1802.0 77220 79021 65.0 935.0 6186.7 6.1867 77.400 387.00
6840.0 0.0 1000.0 31.724 1793.7 76849 78642 68.0 932.0 6279.9 6.2799 77.000 385.00
6960.0 0.0 1000.0 31.557 1783.1 75921 77695 74.0 926.0 6374.2 6.3742 76.000 380.00
7080.0 0.0 1000.0 31.424 1760.3 75085 76843 84.0 916.0 6468.2 6.4682 75.200 376.00
7200.0 0.0 1000.0 31.313 1748.3 74900 76646 88.0 912.0 6563.3 6.5633 75.000 375.00
7320.0 0.0 1000.0 31.225 1734.3 74250 75977 92.0 908.0 6656.9 6.6569 74.400 372.00
7440.0 0.0 1000.0 31.160 1707.0 73322 75034 99.0 901.0 6747.9 6.7479 73.400 367.00
7560.0 0.0 1000.0 31.109 1708.9 73229 74924 100.0 900.0 6837.6 6.8376 73.400 367.00
7680.0 0.0 1000.0 31.065 1701.3 73043 74744 106.0 894.0 6925.0 6.9250 73.200 366.00
7800.0 0.0 1000.0 31.031 1704.7 73136 74842 105.0 895.0 7013.0 7.0130 73.200 366.00
7920.0 0.0 1000.0 31.005 1687.0 72579 74265 108.0 892.0 7100.7 7.1007 72.600 363.00
8040.0 0.0 1000.0 30.994 1677.7 71837 73513 111.0 889.0 7187.8 7.1878 72.000 360.00
8160.0 0.0 1000.0 30.993 1668.9 71651 73322 112.0 888.0 7275.6 7.2756 71.800 359.00
8280.0 0.0 1000.0 30.994 1676.1 71744 73417 111.0 889.0 7362.5 7.3625 71.800 359.00
8400.0 0.0 1000.0 30.998 1663.9 71280 72940 113.0 887.0 7447.9 7.4479 71.400 357.00
8520.0 0.0 1000.0 31.006 1662.7 71280 72943 114.0 886.0 7533.9 7.5339 71.400 357.00
8640.0 0.0 1000.0 31.021 1661.4 71094 72753 117.0 883.0 7619.6 7.6196 71.200 356.00
8760.0 0.0 1000.0 31.043 1661.6 71002 72663 121.0 879.0 7705.2 7.7052 71.200 356.00
8880.0 0.0 1000.0 31.093 1647.2 70630 72278 128.0 872.0 7790.4 7.7904 70.800 354.00
9000.0 0.0 1000.0 31.159 1638.5 70259 71901 132.0 868.0 7875.9 7.8759 70.400 352.00
9120.0 0.0 1000.0 31.238 1637.2 70352 71993 134.0 866.0 7961.8 7.9618 70.400 352.00
9240.0 0.0 1000.0 31.327 1617.2 69517 71134 136.0 864.0 8048.3 8.0483 69.600 348.00
9360.0 0.0 1000.0 31.420 1602.7 69145 70754 138.0 862.0 8131.6 8.1316 69.200 346.00
9480.0 0.0 1000.0 31.517 1608.8 68960 70563 137.0 863.0 8213.2 8.2132 69.000 345.00
9600.0 0.0 1000.0 31.626 1590.9 68588 70188 142.0 858.0 8295.2 8.2952 68.600 343.00
9720.0 0.0 1000.0 31.740 1604.1 68681 70290 142.0 858.0 8375.1 8.3751 68.800 344.00
9840.0 0.0 1000.0 31.855 1602.0 68867 70469 142.0 857.0 8459.2 8.4592 69.000 345.00
9960.0 0.0 1000.0 31.975 1600.5 68681 70279 147.0 853.0 8543.8 8.5438 68.800 344.00
10080 0.0 1000.0 32.101 1603.4 68496 70099 147.0 853.0 8628.2 8.6282 68.600 343.00
10200 0.0 1000.0 32.227 1588.9 68496 70097 146.0 854.0 8711.2 8.7112 68.600 343.00
10320 0.0 1000.0 32.348 1596.6 68588 70179 144.0 856.0 8790.5 8.7905 68.600 343.00
10440 0.0 1000.0 32.464 1606.4 69053 70662 140.0 860.0 8871.2 8.8712 69.200 346.00
10560 0.0 1000.0 32.568 1610.0 69145 70766 140.0 860.0 8955.8 8.9558 69.200 346.00
10680 0.0 1000.0 32.672 1607.3 68867 70478 140.0 860.0 9040.2 9.0402 69.000 345.00
10800 0.0 1000.0 32.790 1587.7 68681 70280 144.0 856.0 9122.9 9.1229 68.800 344.00
10920 0.0 1000.0 32.907 1597.5 68496 70096 143.0 857.0 9205.8 9.2058 68.600 343.00
11040 0.0 1000.0 33.022 1604.6 68867 70472 143.0 857.0 9287.2 9.2872 69.000 345.00
11160 0.0 1000.0 33.143 1610.9 68774 70382 143.0 857.0 9368.0 9.3680 68.800 344.00
11280 0.0 1000.0 33.267 1591.1 68496 70093 145.0 855.0 9450.2 9.4502 68.600 343.00
11400 0.0 1000.0 33.398 1584.8 68403 70001 145.0 855.0 9534.1 9.5341 68.600 343.00
11520 0.0 1000.0 33.529 1590.5 68310 69896 147.0 853.0 9618.3 9.6183 68.400 342.00
11640 0.0 1000.0 33.663 1598.4 68310 69910 148.0 853.0 9701.8 9.7018 68.400 342.00
11760 0.0 1000.0 33.807 1586.3 67939 69528 149.0 850.0 9784.9 9.7849 68.000 340.00
11880 0.0 1000.0 33.941 1579.0 68032 69618 146.0 854.0 9864.6 9.8646 68.200 341.00
