#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:29+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 6, epi_ratio = 10, cloud_epi = 200, low_battery_threshold = 40.0, high_battery_threshold = 80.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 18.000 13.000 55.912 22.275 160.88 183.15 0.0000 0.20000 1.0000
240.00 18.000 13.000 55.750 22.275 160.88 183.15 0.0000 0.20000 1.0000
360.00 18.000 13.000 55.589 22.275 160.88 183.15 0.0000 0.20000 1.0000
480.00 18.000 13.000 55.428 22.275 160.88 183.15 0.0000 0.20000 1.0000
600.00 18.000 13.000 55.267 22.275 160.88 183.15 0.0000 0.20000 1.0000
720.00 18.000 13.000 55.105 22.275 160.88 183.15 0.0000 0.20000 1.0000
840.00 18.000 13.000 54.944 22.275 160.88 183.15 0.0000 0.20000 1.0000
960.00 18.000 13.000 54.783 22.275 160.88 183.15 0.0000 0.20000 1.0000
1080.0 18.000 13.000 54.621 22.275 160.88 183.15 0.0000 0.20000 1.0000
1200.0 18.000 13.000 54.460 22.275 160.88 183.15 0.0000 0.20000 1.0000
1320.0 18.000 13.000 54.299 22.275 160.88 183.15 0.0000 0.20000 1.0000
1440.0 18.000 13.000 54.137 22.275 160.88 183.15 0.0000 0.20000 1.0000
1560.0 18.000 13.000 53.976 22.275 160.88 183.15 0.0000 0.20000 1.0000
1680.0 18.000 13.000 53.815 22.275 160.88 183.15 0.0000 0.20000 1.0000
1800.0 18.000 13.000 53.654 22.275 160.88 183.15 0.0000 0.20000 1.0000
1920.0 18.000 13.000 53.492 22.275 160.88 183.15 0.0000 0.20000 1.0000
2040.0 18.000 13.000 53.331 22.275 160.88 183.15 0.0000 0.20000 1.0000
2160.0 18.000 13.000 53.170 22.275 160.88 183.15 0.0000 0.20000 1.0000
2280.0 18.000 13.000 53.008 22.275 160.88 183.15 0.0000 0.20000 1.0000
2400.0 18.000 13.000 52.847 22.275 160.88 183.15 0.0000 0.20000 1.0000
2520.0 18.000 13.000 52.686 22.275 160.88 183.15 0.0000 0.20000 1.0000
