#####################################################################
# Alchemist log file - simulation started at: 2023-05-13T23:41+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 12, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 30, cloud_epi = 3, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.01 8.0000 2.0000 55.241 18.341 92.813 111.22 0.0000 0.20000 1.0000
240.01 7.0000 3.0000 54.841 17.558 139.22 156.67 0.0000 0.20000 1.0000
360.01 7.0000 3.0000 54.450 17.054 139.22 156.52 0.0000 0.20000 1.0000
480.01 7.0000 3.0000 54.061 17.211 139.22 156.36 0.0000 0.20000 1.0000
600.01 7.0000 3.0000 53.672 17.208 139.22 156.55 0.0000 0.20000 1.0000
720.01 7.0000 3.0000 53.284 17.487 139.22 156.71 0.0000 0.20000 1.0000
840.01 7.0000 3.0000 52.897 17.529 139.22 156.80 0.0000 0.20000 1.0000
960.01 7.0000 3.0000 52.509 16.928 139.22 156.33 0.0000 0.20000 1.0000
1080.0 7.0000 3.0000 52.120 17.514 139.22 156.86 0.0000 0.20000 1.0000
1200.0 7.0000 3.0000 51.731 17.238 139.22 156.41 0.0000 0.20000 1.0000
1320.0 7.0000 3.0000 51.341 17.861 139.22 156.90 0.0000 0.20000 1.0000
1440.0 7.0000 3.0000 50.953 17.632 139.22 156.39 0.0000 0.20000 1.0000
1560.0 7.0000 3.0000 50.565 17.354 139.22 156.40 0.0000 0.20000 1.0000
1680.0 7.0000 3.0000 50.176 17.195 139.22 156.47 0.0000 0.20000 1.0000
1800.0 7.0000 3.0000 49.788 17.215 139.22 156.62 0.0000 0.20000 1.0000
1920.0 7.0000 3.0000 49.398 17.261 139.22 156.24 0.0000 0.20000 1.0000
2040.0 7.0000 3.0000 49.008 17.405 139.22 156.38 0.0000 0.20000 1.0000
2160.0 7.0000 3.0000 48.619 17.044 139.22 156.69 0.0000 0.20000 1.0000
2280.0 7.0000 3.0000 48.229 17.414 139.22 156.84 0.0000 0.20000 1.0000
2400.0 7.0000 3.0000 47.842 17.463 139.22 156.46 0.0000 0.20000 1.0000
2520.0 7.0000 3.0000 47.452 17.404 139.22 156.58 0.0000 0.20000 1.0000
2640.0 7.0000 3.0000 47.064 17.333 139.22 156.55 0.0000 0.20000 1.0000
2760.0 7.0000 3.0000 46.676 17.422 139.22 156.05 0.0000 0.20000 1.0000
2880.0 7.0000 3.0000 46.287 17.067 139.22 157.08 0.0000 0.20000 1.0000
3000.0 7.0000 3.0000 45.898 17.331 139.22 156.73 0.0000 0.20000 1.0000
3120.0 7.0000 3.0000 45.509 17.156 139.22 156.07 0.0000 0.20000 1.0000
3240.0 7.0000 3.0000 45.120 17.620 139.22 156.67 0.0000 0.20000 1.0000
3360.0 7.0000 3.0000 44.731 17.097 139.22 156.47 0.0000 0.20000 1.0000
3480.0 7.0000 3.0000 44.341 17.169 139.22 156.32 0.0000 0.20000 1.0000
3600.0 7.0000 3.0000 43.953 17.506 139.22 156.16 0.0000 0.20000 1.0000
3720.0 7.0000 3.0000 43.564 17.125 139.22 157.06 0.0000 0.20000 1.0000
3840.0 7.0000 3.0000 43.175 17.227 139.22 156.67 0.0000 0.20000 1.0000
3960.0 7.0000 3.0000 42.786 17.101 139.22 156.61 0.0000 0.20000 1.0000
4080.0 7.0000 3.0000 42.397 17.472 139.22 156.41 0.0000 0.20000 1.0000
4200.0 7.0000 3.0000 42.009 18.037 139.22 156.45 0.0000 0.20000 1.0000
4320.0 7.0000 3.0000 41.619 17.073 139.22 156.47 0.0000 0.20000 1.0000
4440.0 7.0000 3.0000 41.229 17.378 139.22 156.42 0.0000 0.20000 1.0000
4560.0 7.0000 3.0000 40.840 17.264 139.22 156.02 0.0000 0.20000 1.0000
4680.0 7.0000 3.0000 40.451 17.540 139.22 156.67 0.0000 0.20000 1.0000
4800.0 7.0000 2.0000 40.117 16.325 92.813 109.17 1.0000 0.20000 1.0000
4920.0 7.0000 2.0000 40.085 16.301 92.813 109.26 1.0000 0.20000 1.0000
5040.0 7.0000 2.0000 40.054 16.130 92.813 108.79 1.0000 0.20000 1.0000
5160.0 7.0000 2.0000 40.022 16.811 92.813 109.20 1.0000 0.20000 1.0000
5280.0 7.0000 2.0000 39.992 16.228 92.813 108.81 1.0000 0.20000 1.0000
5400.0 7.0000 2.0000 39.962 16.479 92.813 109.41 1.0000 0.20000 1.0000
5520.0 7.0000 2.0000 39.930 16.008 92.813 109.03 1.0000 0.20000 1.0000
5640.0 6.0000 3.0000 39.909 14.916 139.22 154.65 1.0000 0.20000 1.0000
5760.0 5.0000 4.0000 39.905 14.056 185.63 199.94 1.0000 0.20000 1.0000
5880.0 5.0000 4.0000 39.915 14.705 185.63 199.99 1.0000 0.20000 1.0000
6000.0 5.0000 4.0000 39.925 14.532 185.63 200.22 1.0000 0.20000 1.0000
6120.0 5.0000 4.0000 39.935 14.405 185.63 199.53 1.0000 0.20000 1.0000
6240.0 5.0000 4.0000 39.945 14.758 185.63 200.00 1.0000 0.20000 1.0000
6360.0 5.0000 4.0000 39.954 14.362 185.63 199.65 1.0000 0.20000 1.0000
6480.0 5.0000 4.0000 39.965 14.281 185.63 200.06 1.0000 0.20000 1.0000
6600.0 5.0000 4.0000 39.975 14.345 185.63 200.00 1.0000 0.20000 1.0000
6720.0 5.0000 4.0000 39.985 14.856 185.63 200.41 1.0000 0.20000 1.0000
6840.0 5.0000 4.0000 39.996 14.255 185.63 200.03 1.0000 0.20000 1.0000
6960.0 5.0000 4.0000 40.006 14.391 185.63 200.02 1.0000 0.20000 1.0000
7080.0 5.0000 4.0000 40.017 14.489 185.63 199.83 1.0000 0.20000 1.0000
7200.0 4.0000 5.0000 40.044 13.328 232.03 245.52 1.0000 0.40000 2.0000
7320.0 4.0000 5.0000 40.075 13.911 232.03 245.77 1.0000 0.40000 2.0000
