#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:04+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 1.5, epi_ratio = 10, cloud_epi = 200, low_battery_threshold = 0.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 31.000 0.0000 54.978 153.45 0.0000 153.45 0.0000 0.0000 0.0000
240.00 31.000 0.0000 53.867 153.45 0.0000 153.45 0.0000 0.0000 0.0000
360.00 31.000 0.0000 52.755 153.45 0.0000 153.45 0.0000 0.0000 0.0000
480.00 31.000 0.0000 51.644 153.45 0.0000 153.45 0.0000 0.0000 0.0000
600.00 31.000 0.0000 50.533 153.45 0.0000 153.45 0.0000 0.0000 0.0000
720.00 31.000 0.0000 49.422 153.45 0.0000 153.45 0.0000 0.0000 0.0000
840.00 31.000 0.0000 48.311 153.45 0.0000 153.45 0.0000 0.0000 0.0000
960.00 31.000 0.0000 47.200 153.45 0.0000 153.45 0.0000 0.0000 0.0000
1080.0 31.000 0.0000 46.183 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1200.0 31.000 0.0000 45.215 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1320.0 31.000 0.0000 44.247 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1440.0 31.000 0.0000 43.279 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1560.0 31.000 0.0000 42.312 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1680.0 31.000 0.0000 41.344 148.50 0.0000 148.50 1.0000 0.0000 0.0000
1800.0 31.000 0.0000 40.415 143.55 0.0000 143.55 2.0000 0.0000 0.0000
1920.0 31.000 0.0000 39.708 133.65 0.0000 133.65 4.0000 0.0000 0.0000
2040.0 31.000 0.0000 39.170 133.65 0.0000 133.65 4.0000 0.0000 0.0000
2160.0 31.000 0.0000 38.791 123.75 0.0000 123.75 6.0000 0.0000 0.0000
2280.0 31.000 0.0000 38.540 123.75 0.0000 123.75 6.0000 0.0000 0.0000
2400.0 31.000 0.0000 38.290 123.75 0.0000 123.75 6.0000 0.0000 0.0000
