#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T16:31+0000 #
#####################################################################
#
# device_count = 316.2277660168379, battery_discharge_time = 12, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 30, cloud_epi = 3, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 316.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 316.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 252.00 64.000 56.995 574.47 2970.0 3541.8 0.0000 3.0000 15.000
240.00 251.00 65.000 56.586 574.21 3016.4 3590.8 0.0000 3.2000 16.000
360.00 250.00 66.000 56.178 573.22 3062.8 3636.4 0.0000 3.2000 16.000
480.00 248.00 68.000 55.771 571.26 3155.6 3730.1 0.0000 3.2000 16.000
600.00 248.00 68.000 55.364 572.06 3155.6 3727.9 0.0000 3.2000 16.000
720.00 248.00 68.000 54.958 574.70 3155.6 3728.4 0.0000 3.2000 16.000
840.00 246.00 70.000 54.552 571.15 3248.4 3820.5 0.0000 3.4000 17.000
960.00 245.00 71.000 54.146 572.08 3294.8 3864.0 0.0000 3.4000 17.000
1080.0 244.00 72.000 53.742 571.94 3341.3 3914.3 0.0000 3.4000 17.000
1200.0 241.00 75.000 53.339 563.81 3480.5 4044.2 0.0000 3.6000 18.000
1320.0 240.00 76.000 52.937 563.89 3526.9 4091.8 0.0000 3.6000 18.000
1440.0 239.00 77.000 52.536 564.24 3573.3 4136.0 0.0000 3.6000 18.000
1560.0 239.00 77.000 52.135 565.98 3573.3 4138.8 0.0000 3.6000 18.000
1680.0 235.00 81.000 51.736 559.61 3758.9 4318.2 0.0000 3.8000 19.000
1800.0 234.00 82.000 51.338 557.02 3805.3 4363.3 0.0000 4.0000 20.000
1920.0 234.00 82.000 50.940 558.86 3805.3 4366.2 0.0000 4.0000 20.000
2040.0 230.00 86.000 50.544 554.84 3990.9 4545.8 0.0000 4.0000 20.000
2160.0 227.00 89.000 50.151 551.44 4130.2 4682.1 0.0000 4.2000 21.000
2280.0 225.00 91.000 49.759 550.01 4223.0 4774.3 0.0000 4.4000 22.000
2400.0 225.00 91.000 49.368 550.22 4223.0 4774.0 0.0000 4.4000 22.000
2520.0 224.00 92.000 48.977 552.33 4269.4 4820.1 0.0000 4.4000 22.000
2640.0 224.00 92.000 48.586 552.55 4269.4 4821.2 0.0000 4.4000 22.000
2760.0 222.00 94.000 48.196 548.16 4362.2 4910.5 0.0000 4.4000 22.000
