#####################################################################
# Alchemist log file - simulation started at: 2023-05-10T10:32+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 77.000 23.000 54.333 187.67 80.902 268.70 0.0000 0.20000 1.0000
240.00 77.000 23.000 53.912 187.60 80.902 268.45 0.0000 0.20000 1.0000
360.00 75.000 25.000 53.493 183.18 87.937 271.16 0.0000 0.20000 1.0000
480.00 75.000 25.000 53.082 183.37 87.937 271.30 0.0000 0.20000 1.0000
600.00 73.000 27.000 52.675 178.76 94.972 273.97 0.0000 0.20000 1.0000
720.00 73.000 27.000 52.274 178.91 94.972 273.84 0.0000 0.20000 1.0000
840.00 73.000 27.000 51.872 178.86 94.972 273.92 0.0000 0.20000 1.0000
960.00 72.000 28.000 51.474 176.84 98.490 275.12 0.0000 0.20000 1.0000
1080.0 71.000 29.000 51.081 174.58 102.01 276.48 0.0000 0.20000 1.0000
1200.0 70.000 30.000 50.690 172.23 105.52 277.73 0.0000 0.20000 1.0000
1320.0 70.000 30.000 50.303 172.47 105.52 277.89 0.0000 0.20000 1.0000
1440.0 69.000 31.000 49.917 170.15 109.04 279.13 0.0000 0.20000 1.0000
1560.0 69.000 31.000 49.535 170.17 109.04 279.09 0.0000 0.20000 1.0000
1680.0 69.000 31.000 49.154 170.29 109.04 279.25 0.0000 0.20000 1.0000
1800.0 67.000 33.000 48.776 165.81 116.08 281.80 0.0000 0.20000 1.0000
1920.0 67.000 33.000 48.404 165.71 116.08 281.93 0.0000 0.20000 1.0000
2040.0 66.000 34.000 48.034 163.70 119.59 283.20 0.0000 0.20000 1.0000
2160.0 66.000 34.000 47.667 163.64 119.59 283.28 0.0000 0.20000 1.0000
2280.0 66.000 34.000 47.300 163.64 119.59 283.19 0.0000 0.20000 1.0000
2400.0 65.000 35.000 46.933 161.29 123.11 284.52 0.0000 0.20000 1.0000
2520.0 65.000 35.000 46.571 161.69 123.11 284.73 0.0000 0.20000 1.0000
2640.0 64.000 36.000 46.211 159.22 126.63 285.70 0.0000 0.20000 1.0000
2760.0 64.000 36.000 45.854 159.21 126.63 285.72 0.0000 0.20000 1.0000
2880.0 62.000 38.000 45.503 154.55 133.66 288.30 0.0000 0.20000 1.0000
3000.0 62.000 38.000 45.156 154.48 133.66 288.26 0.0000 0.20000 1.0000
3120.0 62.000 38.000 44.809 154.75 133.66 288.53 0.0000 0.20000 1.0000
3240.0 61.000 39.000 44.464 152.47 137.18 289.53 0.0000 0.20000 1.0000
3360.0 60.000 40.000 44.124 150.37 140.70 291.19 0.0000 0.20000 1.0000
3480.0 59.000 41.000 43.788 148.17 144.22 292.27 0.0000 0.20000 1.0000
3600.0 59.000 41.000 43.456 148.09 144.22 292.32 0.0000 0.20000 1.0000
3720.0 59.000 41.000 43.123 147.96 144.22 292.16 0.0000 0.20000 1.0000
3840.0 59.000 41.000 42.791 148.06 144.22 292.30 0.0000 0.20000 1.0000
3960.0 58.000 42.000 42.462 145.89 147.74 293.51 0.0000 0.20000 1.0000
4080.0 57.000 43.000 42.136 143.51 151.25 294.80 0.0000 0.20000 1.0000
4200.0 57.000 43.000 41.813 143.68 151.25 294.97 0.0000 0.20000 1.0000
4320.0 56.000 44.000 41.491 143.45 154.77 298.26 0.0000 0.20000 1.0000
4440.0 56.000 44.000 41.173 141.47 154.77 296.36 0.0000 0.20000 1.0000
4560.0 54.000 46.000 40.859 137.07 161.81 298.79 0.0000 0.20000 1.0000
4680.0 54.000 46.000 40.552 137.01 161.81 298.89 0.0000 0.20000 1.0000
4800.0 53.000 47.000 40.248 134.85 165.32 300.37 0.0000 0.20000 1.0000
4920.0 52.000 48.000 39.946 132.70 168.84 301.52 0.0000 0.20000 1.0000
5040.0 51.000 49.000 39.652 130.45 172.36 302.73 0.0000 0.20000 1.0000
5160.0 51.000 49.000 39.360 130.32 172.36 302.90 0.0000 0.20000 1.0000
5280.0 50.000 50.000 39.070 128.39 175.88 304.22 0.0000 0.20000 1.0000
5400.0 50.000 50.000 38.782 128.03 175.88 304.07 0.0000 0.20000 1.0000
5520.0 49.000 51.000 38.496 126.14 179.39 305.46 0.0000 0.20000 1.0000
5640.0 48.000 52.000 38.214 123.82 182.91 306.85 0.0000 0.20000 1.0000
5760.0 48.000 52.000 37.936 123.69 182.91 306.49 0.0000 0.20000 1.0000
5880.0 48.000 52.000 37.658 123.83 182.91 306.62 0.0000 0.20000 1.0000
6000.0 47.000 53.000 37.384 121.66 186.43 308.19 0.0000 0.20000 1.0000
6120.0 47.000 53.000 37.111 121.76 186.43 308.26 0.0000 0.20000 1.0000
6240.0 46.000 54.000 36.841 119.35 189.95 309.33 0.0000 0.20000 1.0000
6360.0 46.000 54.000 36.573 119.38 189.95 309.47 0.0000 0.20000 1.0000
6480.0 45.000 55.000 36.307 117.36 193.46 310.96 0.0000 0.20000 1.0000
6600.0 45.000 55.000 36.044 117.15 193.46 310.59 0.0000 0.20000 1.0000
6720.0 45.000 55.000 35.781 117.28 193.46 310.71 0.0000 0.20000 1.0000
6840.0 45.000 55.000 35.517 117.30 193.46 310.70 0.0000 0.20000 1.0000
6960.0 43.000 57.000 35.258 112.92 200.50 313.38 0.0000 0.40000 2.0000
7080.0 43.000 57.000 35.004 112.62 200.50 313.12 0.0000 0.40000 2.0000
7200.0 43.000 57.000 34.751 112.81 200.50 313.31 0.0000 0.40000 2.0000
7320.0 43.000 57.000 34.498 112.77 200.50 313.35 0.0000 0.40000 2.0000
7440.0 43.000 57.000 34.245 112.73 200.50 313.32 0.0000 0.40000 2.0000
7560.0 41.000 59.000 33.998 108.48 207.53 316.03 0.0000 0.40000 2.0000
7680.0 41.000 59.000 33.755 108.68 207.53 316.16 0.0000 0.40000 2.0000
