#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T12:17+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [20, 80], epi_ratio = 30, cloud_epi = 300, seed = 5.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 263.0 37.0 54.145 1135.3 3434.1 4568.9 0.0 300.0 49.774 0.16591 3.6000 18.000
240.00 260.0 40.0 53.296 1134.3 3712.5 4846.2 0.0 300.0 98.494 0.32831 3.8000 19.000
360.00 255.0 45.0 52.452 1128.4 4176.6 5302.1 0.0 300.0 145.13 0.48377 4.2000 21.000
480.00 252.0 48.0 51.613 1117.3 4362.2 5479.4 0.0 300.0 190.10 0.63366 4.4000 22.000
600.00 249.0 51.0 50.779 1112.1 4733.4 5847.0 0.0 300.0 232.73 0.77578 4.8000 24.000
720.00 245.0 55.0 49.949 1102.6 5104.7 6211.1 0.0 300.0 273.59 0.91197 5.2000 26.000
840.00 243.0 57.0 49.125 1099.4 5290.3 6392.9 0.0 300.0 311.49 1.0383 5.4000 27.000
960.00 241.0 59.0 48.302 1097.4 5475.9 6571.4 0.0 300.0 346.10 1.1537 5.6000 28.000
1080.0 239.0 61.0 47.482 1095.2 5661.6 6758.4 0.0 300.0 377.50 1.2583 5.8000 29.000
1200.0 237.0 63.0 46.665 1091.5 5847.2 6933.9 0.0 300.0 408.87 1.3629 6.0000 30.000
1320.0 233.0 67.0 45.851 1081.4 6218.4 7298.5 0.0 300.0 439.23 1.4641 6.4000 32.000
1440.0 231.0 69.0 45.042 1080.9 6404.1 7489.0 0.0 300.0 469.53 1.5651 6.6000 33.000
1560.0 229.0 71.0 44.236 1074.2 6589.7 7663.4 0.0 300.0 499.18 1.6639 6.6000 33.000
