#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T09:49+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.01 7.0000 3.0000 58.253 67.863 55.687 123.09 0.0000 0.20000 1.0000
240.01 6.0000 4.0000 56.778 65.064 74.250 140.76 0.0000 0.20000 1.0000
360.01 6.0000 4.0000 55.306 64.417 74.250 139.20 0.0000 0.20000 1.0000
480.01 5.0000 5.0000 53.879 62.606 92.812 155.12 0.0000 0.20000 1.0000
600.01 5.0000 5.0000 52.493 61.592 92.812 154.95 0.0000 0.20000 1.0000
720.01 5.0000 5.0000 51.105 60.918 92.812 152.33 0.0000 0.20000 1.0000
840.01 5.0000 5.0000 49.720 63.426 92.812 155.98 0.0000 0.20000 1.0000
960.01 5.0000 5.0000 48.330 62.346 92.812 156.55 0.0000 0.20000 1.0000
1080.0 5.0000 5.0000 46.942 61.989 92.812 154.98 0.0000 0.20000 1.0000
1200.0 5.0000 5.0000 45.554 62.702 92.812 154.78 0.0000 0.20000 1.0000
1320.0 5.0000 5.0000 44.169 60.508 92.812 153.63 0.0000 0.20000 1.0000
1440.0 5.0000 5.0000 42.785 63.009 92.812 154.70 0.0000 0.20000 1.0000
1560.0 5.0000 5.0000 41.391 61.565 92.812 154.87 0.0000 0.20000 1.0000
1680.0 5.0000 5.0000 39.999 61.083 92.812 153.04 0.0000 0.20000 1.0000
1800.0 5.0000 5.0000 38.613 61.326 92.812 153.99 0.0000 0.20000 1.0000
1920.0 5.0000 5.0000 37.219 63.954 92.812 156.07 0.0000 0.20000 1.0000
2040.0 5.0000 5.0000 35.829 62.420 92.812 154.46 0.0000 0.20000 1.0000
2160.0 5.0000 5.0000 34.438 60.750 92.812 153.36 0.0000 0.20000 1.0000
2280.0 5.0000 5.0000 33.048 60.793 92.812 153.30 0.0000 0.20000 1.0000
2400.0 5.0000 5.0000 31.660 62.133 92.812 155.37 0.0000 0.20000 1.0000
2520.0 5.0000 5.0000 30.273 63.407 92.812 155.28 0.0000 0.20000 1.0000
2640.0 5.0000 5.0000 28.891 60.326 92.812 152.97 0.0000 0.20000 1.0000
2760.0 5.0000 4.0000 27.677 57.492 74.250 131.34 1.0000 0.20000 1.0000
2880.0 5.0000 4.0000 26.715 58.300 74.250 131.93 1.0000 0.20000 1.0000
3000.0 5.0000 4.0000 25.761 56.027 74.250 131.12 1.0000 0.20000 1.0000
3120.0 5.0000 4.0000 24.805 58.377 74.250 132.05 1.0000 0.20000 1.0000
3240.0 5.0000 4.0000 23.847 56.802 74.250 131.71 1.0000 0.20000 1.0000
3360.0 5.0000 4.0000 22.888 57.767 74.250 133.15 1.0000 0.20000 1.0000
3480.0 5.0000 2.0000 22.674 48.254 37.125 86.110 3.0000 0.20000 1.0000
3600.0 5.0000 2.0000 22.577 48.808 37.125 85.561 3.0000 0.20000 1.0000
3720.0 5.0000 1.0000 22.784 42.702 18.562 62.694 4.0000 0.20000 1.0000
3840.0 3.0000 3.0000 23.275 37.243 55.687 93.798 4.0000 0.20000 1.0000
3960.0 3.0000 3.0000 23.775 37.385 55.687 94.152 4.0000 0.20000 1.0000
4080.0 2.0000 4.0000 24.288 34.339 74.250 108.07 4.0000 0.20000 1.0000
4200.0 1.0000 4.0000 25.272 25.317 74.250 99.346 5.0000 0.20000 1.0000
4320.0 0.0000 5.0000 26.397 23.289 92.812 114.85 5.0000 0.20000 1.0000
4440.0 0.0000 5.0000 27.575 20.084 92.812 113.99 5.0000 0.20000 1.0000
4560.0 0.0000 5.0000 28.751 20.723 92.812 113.62 5.0000 0.20000 1.0000
4680.0 0.0000 5.0000 29.934 22.161 92.812 115.17 5.0000 0.20000 1.0000
4800.0 0.0000 5.0000 31.114 21.962 92.812 114.62 5.0000 0.20000 1.0000
4920.0 0.0000 5.0000 32.293 21.711 92.812 113.45 5.0000 0.20000 1.0000
5040.0 0.0000 5.0000 33.472 21.931 92.812 114.81 5.0000 0.20000 1.0000
5160.0 0.0000 5.0000 34.655 21.926 92.812 114.99 5.0000 0.20000 1.0000
5280.0 1.0000 5.0000 35.832 22.437 92.812 114.58 5.0000 0.20000 1.0000
5400.0 1.0000 5.0000 37.016 20.701 92.812 113.65 5.0000 0.20000 1.0000
5520.0 1.0000 5.0000 38.200 22.113 92.812 113.64 5.0000 0.20000 1.0000
5640.0 1.0000 5.0000 39.381 22.457 92.812 115.82 5.0000 0.20000 1.0000
5760.0 1.0000 5.0000 40.561 22.734 92.812 115.57 5.0000 0.20000 1.0000
5880.0 3.0000 5.0000 41.743 19.461 92.812 112.76 5.0000 0.20000 1.0000
6000.0 2.0000 5.0000 42.507 30.023 92.812 122.93 4.0000 0.20000 1.0000
6120.0 4.0000 5.0000 43.179 29.507 92.812 121.71 4.0000 0.20000 1.0000
6240.0 4.0000 5.0000 43.845 31.024 92.812 123.07 4.0000 0.20000 1.0000
6360.0 3.0000 5.0000 44.507 28.850 92.812 122.09 4.0000 0.20000 1.0000
6480.0 3.0000 5.0000 45.106 39.655 92.812 131.77 3.0000 0.20000 1.0000
6600.0 4.0000 5.0000 45.259 36.334 92.812 129.63 3.0000 0.20000 1.0000
6720.0 5.0000 5.0000 45.408 36.939 92.812 131.05 3.0000 0.20000 1.0000
6840.0 5.0000 5.0000 45.288 52.486 92.812 146.21 1.0000 0.20000 1.0000
6960.0 5.0000 5.0000 44.418 54.301 92.812 147.18 1.0000 0.20000 1.0000
7080.0 5.0000 5.0000 43.546 53.249 92.812 146.39 1.0000 0.20000 1.0000
7200.0 5.0000 5.0000 42.674 54.003 92.812 147.17 1.0000 0.20000 1.0000
7320.0 5.0000 4.0000 41.773 56.692 74.250 131.63 1.0000 0.20000 1.0000
