#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T02:43+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 100, epi_ratio = 30, cloud_epi = 30, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
120.01 7.0 3.0 50.697 34.492 278.44 312.93 0.0 10.0 1.6656 0.16656 0.40000 2.0000
240.01 7.0 3.0 49.920 34.960 278.44 313.40 0.0 10.0 3.3456 0.33456 0.40000 2.0000
360.01 6.0 4.0 49.154 32.510 371.25 403.76 0.0 10.0 5.0256 0.50256 0.40000 2.0000
480.01 6.0 4.0 48.419 33.352 371.25 404.60 0.0 10.0 6.7056 0.67056 0.40000 2.0000
600.01 6.0 4.0 47.680 33.211 371.25 404.46 0.0 10.0 8.3856 0.83856 0.40000 2.0000
720.01 6.0 4.0 46.940 32.618 371.25 403.87 0.0 10.0 10.066 1.0066 0.40000 2.0000
840.01 6.0 4.0 46.206 33.860 371.25 405.11 0.0 10.0 11.746 1.1746 0.40000 2.0000
960.01 6.0 4.0 45.473 32.835 371.25 404.09 0.0 10.0 13.426 1.3426 0.40000 2.0000
1080.0 6.0 4.0 44.739 32.370 371.25 403.62 0.0 10.0 15.106 1.5106 0.40000 2.0000
1200.0 6.0 4.0 44.003 31.925 371.25 403.18 0.0 10.0 16.786 1.6786 0.40000 2.0000
1320.0 5.0 5.0 43.274 31.069 464.06 495.13 0.0 10.0 18.466 1.8466 0.60000 3.0000
1440.0 5.0 5.0 42.578 31.236 464.06 495.30 0.0 10.0 20.146 2.0146 0.60000 3.0000
1560.0 5.0 5.0 41.886 30.538 464.06 494.60 0.0 10.0 21.826 2.1826 0.60000 3.0000
