#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:49+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 1.5, epi_ratio = 10, cloud_epi = 3, low_battery_threshold = 40.0, high_battery_threshold = 80.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 65.000 35.000 54.035 321.75 1732.5 2054.3 0.0000 1.8000 9.0000
240.00 64.000 36.000 53.319 316.80 1782.0 2098.8 0.0000 1.8000 9.0000
360.00 62.000 38.000 52.625 306.90 1881.0 2187.9 0.0000 2.0000 10.000
480.00 61.000 39.000 51.939 301.95 1930.5 2232.5 0.0000 2.0000 10.000
600.00 59.000 41.000 51.271 292.05 2029.5 2321.6 0.0000 2.2000 11.000
720.00 59.000 41.000 50.615 292.05 2029.5 2321.6 0.0000 2.2000 11.000
840.00 58.000 42.000 49.964 287.10 2079.0 2366.1 0.0000 2.2000 11.000
960.00 57.000 43.000 49.328 282.15 2128.5 2410.7 0.0000 2.2000 11.000
1080.0 56.000 44.000 48.702 277.20 2178.0 2455.2 0.0000 2.2000 11.000
1200.0 53.000 47.000 48.099 262.35 2326.5 2588.8 0.0000 2.4000 12.000
1320.0 51.000 49.000 47.516 252.45 2425.5 2677.9 0.0000 2.6000 13.000
1440.0 50.000 50.000 46.950 247.50 2475.0 2722.5 0.0000 2.6000 13.000
1560.0 50.000 50.000 46.394 247.50 2475.0 2722.5 0.0000 2.6000 13.000
1680.0 48.000 52.000 45.855 237.60 2574.0 2811.6 0.0000 2.6000 13.000
1800.0 47.000 53.000 45.324 232.65 2623.5 2856.1 0.0000 2.8000 14.000
1920.0 46.000 54.000 44.805 227.70 2673.0 2900.7 0.0000 2.8000 14.000
2040.0 45.000 55.000 44.295 222.75 2722.5 2945.2 0.0000 2.8000 14.000
2160.0 45.000 55.000 43.795 222.75 2722.5 2945.2 0.0000 2.8000 14.000
2280.0 43.000 57.000 43.300 212.85 2821.5 3034.3 0.0000 3.0000 15.000
2400.0 43.000 57.000 42.822 212.85 2821.5 3034.3 0.0000 3.0000 15.000
2520.0 42.000 58.000 42.344 212.85 2871.0 3083.8 0.0000 3.0000 15.000
2640.0 41.000 59.000 41.887 202.95 2920.5 3123.4 0.0000 3.0000 15.000
2760.0 39.000 61.000 41.438 193.05 3019.5 3212.5 0.0000 3.2000 16.000
2880.0 36.000 64.000 41.027 178.20 3168.0 3346.2 0.0000 3.2000 16.000
3000.0 36.000 64.000 40.627 178.20 3168.0 3346.2 0.0000 3.2000 16.000
3120.0 36.000 64.000 40.227 178.20 3168.0 3346.2 0.0000 3.2000 16.000
3240.0 35.000 65.000 39.829 173.25 3217.5 3390.7 0.0000 3.4000 17.000
3360.0 35.000 65.000 39.440 173.25 3217.5 3390.7 0.0000 3.4000 17.000
3480.0 34.000 66.000 39.054 168.30 3267.0 3435.3 0.0000 3.4000 17.000
3600.0 32.000 68.000 38.695 158.40 3366.0 3524.4 0.0000 3.4000 17.000
3720.0 31.000 69.000 38.349 153.45 3415.5 3568.9 0.0000 3.6000 18.000
3840.0 29.000 71.000 38.014 143.55 3514.5 3658.0 0.0000 3.6000 18.000
3960.0 29.000 71.000 37.692 143.55 3514.5 3658.0 0.0000 3.6000 18.000
4080.0 28.000 72.000 37.371 138.60 3564.0 3702.6 0.0000 3.6000 18.000
4200.0 26.000 74.000 37.063 128.70 3663.0 3791.7 0.0000 3.8000 19.000
4320.0 22.000 78.000 36.800 108.90 3861.0 3969.9 0.0000 4.0000 20.000
4440.0 20.000 80.000 36.571 99.000 3960.0 4059.0 0.0000 4.0000 20.000
4560.0 18.000 82.000 36.363 89.100 4059.0 4148.1 0.0000 4.2000 21.000
4680.0 17.000 83.000 36.164 84.150 4108.5 4192.6 0.0000 4.2000 21.000
4800.0 17.000 83.000 35.975 84.150 4108.5 4192.6 0.0000 4.2000 21.000
4920.0 17.000 83.000 35.786 84.150 4108.5 4192.6 0.0000 4.2000 21.000
5040.0 14.000 86.000 35.608 69.300 4257.0 4326.3 0.0000 4.4000 22.000
5160.0 13.000 87.000 35.463 64.350 4306.5 4370.8 0.0000 4.4000 22.000
5280.0 12.000 88.000 35.321 59.400 4356.0 4415.4 0.0000 4.4000 22.000
5400.0 12.000 88.000 35.188 59.400 4356.0 4415.4 0.0000 4.4000 22.000
5520.0 11.000 89.000 35.060 54.450 4405.5 4459.9 0.0000 4.6000 23.000
5640.0 11.000 89.000 34.938 54.450 4405.5 4459.9 0.0000 4.6000 23.000
5760.0 8.0000 92.000 34.829 39.600 4554.0 4593.6 0.0000 4.6000 23.000
5880.0 8.0000 92.000 34.740 39.600 4554.0 4593.6 0.0000 4.6000 23.000
6000.0 6.0000 94.000 34.657 29.700 4653.0 4682.7 0.0000 4.8000 24.000
6120.0 5.0000 95.000 34.601 24.750 4702.5 4727.3 0.0000 4.8000 24.000
6240.0 2.0000 98.000 34.572 9.9000 4851.0 4860.9 0.0000 5.0000 25.000
6360.0 1.0000 99.000 34.557 4.9500 4900.5 4905.5 0.0000 5.0000 25.000
6480.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
6600.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
6720.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
6840.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
6960.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
7080.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
7200.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
7320.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
7440.0 0.0000 100.00 34.547 0.0000 4950.0 4950.0 0.0000 5.0000 25.000
