#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T02:04+0000 #
#####################################################################
#
# device_count = 316.2277660168379, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 300, seed = 1.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 316.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 316.0 0.0000 0.0000 0.0000 0.0000
0.0000 316.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 316.0 0.0000 0.0000 0.0000 0.0000
120.00 252.0 64.0 55.011 2312.2 1188.0 3504.1 0.0 316.0 52.651 0.16662 1.2000 6.0000
240.00 245.0 71.0 53.387 2275.2 1317.9 3593.2 0.0 316.0 105.74 0.33462 1.4000 7.0000
360.00 239.0 77.0 51.776 2253.2 1429.3 3680.1 0.0 316.0 158.83 0.50262 1.6000 8.0000
480.00 233.0 83.0 50.183 2231.0 1540.7 3777.6 0.0 316.0 211.91 0.67062 1.6000 8.0000
600.00 223.0 93.0 48.612 2200.5 1726.3 3919.1 0.0 316.0 265.00 0.83862 1.8000 9.0000
720.00 222.0 94.0 47.054 2196.6 1744.9 3949.9 0.0 316.0 318.09 1.0066 1.8000 9.0000
840.00 219.0 97.0 45.499 2180.0 1800.6 3993.5 0.0 316.0 371.18 1.1746 2.0000 10.000
960.00 212.0 104.0 43.961 2163.7 1930.5 4076.5 0.0 316.0 424.27 1.3426 2.0000 10.000
1080.0 193.0 123.0 42.451 2085.6 2264.6 4359.4 0.0 316.0 477.35 1.5106 2.4000 12.000
1200.0 186.0 130.0 40.979 2059.2 2413.1 4470.5 0.0 316.0 530.44 1.6786 2.6000 13.000
1320.0 177.0 139.0 39.528 2017.3 2580.2 4599.6 0.0 316.0 583.53 1.8466 2.6000 13.000
1440.0 171.0 145.0 38.098 2009.5 2673.0 4682.1 0.0 316.0 636.57 2.0145 2.8000 14.000
1560.0 166.0 150.0 36.691 1966.3 2691.6 4650.8 0.0 316.0 689.14 2.1808 2.8000 14.000
1680.0 161.0 155.0 35.303 1943.6 2784.4 4735.5 0.0 316.0 741.39 2.3462 2.8000 14.000
1800.0 155.0 161.0 33.935 1921.5 2840.1 4745.1 0.0 316.0 793.23 2.5102 3.0000 15.000
1920.0 147.0 169.0 32.591 1867.1 2932.9 4805.5 0.0 316.0 844.74 2.6732 3.0000 15.000
2040.0 141.0 175.0 31.282 1821.9 2932.9 4760.8 0.0 316.0 895.51 2.8339 3.0000 15.000
2160.0 135.0 181.0 29.996 1803.7 3044.3 4845.5 0.0 316.0 945.90 2.9933 3.2000 16.000
2280.0 129.0 187.0 28.734 1762.5 3118.5 4890.2 1.0 315.0 995.85 3.1514 3.2000 16.000
2400.0 122.0 194.0 27.507 1728.2 3192.8 4917.8 1.0 315.0 1045.6 3.3088 3.2000 16.000
2520.0 112.0 204.0 26.303 1683.8 3359.8 5039.2 1.0 315.0 1094.8 3.4647 3.4000 17.000
2640.0 106.0 210.0 25.130 1650.0 3415.5 5074.0 1.0 315.0 1143.8 3.6196 3.6000 18.000
2760.0 99.0 217.0 23.985 1613.5 3508.3 5126.1 1.0 315.0 1192.4 3.7733 3.6000 18.000
2880.0 94.0 222.0 22.869 1586.0 3526.9 5111.5 3.0 313.0 1240.4 3.9253 3.6000 18.000
3000.0 88.0 228.0 21.789 1534.2 3582.6 5124.0 3.0 313.0 1287.9 4.0757 3.6000 18.000
3120.0 84.0 232.0 20.734 1505.5 3601.1 5114.7 3.0 313.0 1334.9 4.2243 3.8000 19.000
3240.0 79.0 237.0 19.704 1481.5 3582.6 5053.3 3.0 313.0 1381.1 4.3705 3.6000 18.000
3360.0 73.0 243.0 18.705 1446.1 3675.4 5128.7 4.0 312.0 1426.7 4.5149 3.8000 19.000
3480.0 66.0 250.0 17.740 1411.6 3786.8 5202.2 6.0 310.0 1472.1 4.6585 3.8000 19.000
3600.0 59.0 257.0 16.821 1359.7 3842.4 5206.4 7.0 309.0 1517.2 4.8014 4.0000 20.000
3720.0 54.0 262.0 15.943 1330.3 3842.4 5177.8 9.0 307.0 1561.4 4.9410 4.0000 20.000
3840.0 49.0 267.0 15.117 1268.7 3749.6 5013.2 9.0 307.0 1604.2 5.0767 3.8000 19.000
3960.0 37.0 279.0 14.341 1199.9 3842.4 5036.9 10.0 306.0 1645.7 5.2080 4.0000 20.000
4080.0 25.0 291.0 13.638 1131.9 3953.8 5090.4 13.0 303.0 1686.1 5.3359 4.0000 20.000
4200.0 21.0 295.0 12.997 1076.2 3879.6 4956.4 15.0 301.0 1725.6 5.4608 4.0000 20.000
4320.0 14.0 302.0 12.420 1018.8 3861.0 4881.1 16.0 300.0 1763.5 5.5806 4.0000 20.000
4440.0 8.0 308.0 11.876 997.17 3972.4 4970.0 16.0 300.0 1800.8 5.6986 4.0000 20.000
4560.0 7.0 309.0 11.361 976.46 3935.3 4905.6 20.0 296.0 1837.8 5.8157 4.0000 20.000
4680.0 0.0 316.0 10.909 908.14 3879.6 4784.9 21.0 295.0 1873.7 5.9294 4.0000 20.000
4800.0 1.0 315.0 10.542 832.70 3564.0 4396.5 26.0 290.0 1907.5 6.0364 3.6000 18.000
4920.0 1.0 315.0 10.260 799.24 3434.1 4230.2 30.0 286.0 1939.1 6.1363 3.6000 18.000
5040.0 1.0 315.0 10.032 748.99 3248.4 3998.5 32.0 284.0 1969.3 6.2320 3.4000 17.000
5160.0 1.0 315.0 9.8694 738.14 3155.6 3892.7 38.0 278.0 1998.2 6.3235 3.2000 16.000
5280.0 1.0 315.0 9.7724 716.54 3081.4 3799.8 43.0 273.0 2026.4 6.4126 3.2000 16.000
5400.0 3.0 313.0 9.7408 692.97 2988.6 3679.3 47.0 269.0 2053.7 6.4992 3.0000 15.000
5520.0 3.0 313.0 9.7846 661.24 2858.6 3519.4 53.0 263.0 2080.3 6.5831 3.0000 15.000
