#####################################################################
# Alchemist log file - simulation started at: 2023-05-18T15:57+0000 #
#####################################################################
#
# device_count = 1000, battery_discharge_time = 6, balance = [40, 80], epi_ratio = 30, cloud_epi = 300, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 677.0 323.0 54.901 3423.8 29978 33398 0.0 1000.0 165.86 0.16586 30.000 150.00
240.00 665.0 335.0 54.136 3395.9 31092 34493 0.0 1000.0 330.59 0.33059 31.200 156.00
360.00 659.0 341.0 53.374 3386.1 31649 35037 0.0 1000.0 490.66 0.49066 31.800 159.00
480.00 647.0 353.0 52.616 3367.8 32763 36134 0.0 1000.0 644.31 0.64431 32.800 164.00
600.00 637.0 363.0 51.862 3340.6 33691 37037 0.0 1000.0 789.48 0.78948 33.800 169.00
720.00 625.0 375.0 51.112 3322.6 34805 38132 0.0 1000.0 924.56 0.92456 35.000 175.00
840.00 612.0 388.0 50.369 3295.8 36011 39304 0.0 1000.0 1050.1 1.0501 36.200 181.00
960.00 607.0 393.0 49.629 3291.9 36475 39759 0.0 1000.0 1165.9 1.1659 36.600 183.00
1080.0 591.0 409.0 48.893 3260.2 37960 41217 0.0 1000.0 1276.7 1.2767 38.000 190.00
1200.0 580.0 420.0 48.162 3239.1 38981 42225 0.0 1000.0 1383.7 1.3837 39.000 195.00
1320.0 571.0 429.0 47.437 3227.0 39817 43040 0.0 1000.0 1486.8 1.4868 40.000 200.00
1440.0 558.0 442.0 46.716 3198.5 41023 44220 0.0 1000.0 1590.5 1.5905 41.200 206.00
1560.0 549.0 451.0 45.998 3172.4 41858 45042 0.0 1000.0 1696.2 1.6962 42.000 210.00
1680.0 538.0 462.0 45.286 3159.8 42879 46045 0.0 1000.0 1805.6 1.8056 43.000 215.00
1800.0 530.0 470.0 44.577 3147.5 43529 46673 0.0 1000.0 1922.3 1.9223 43.600 218.00
1920.0 517.0 483.0 43.872 3134.8 44828 47958 0.0 1000.0 2041.2 2.0412 45.000 225.00
2040.0 510.0 490.0 43.172 3111.4 45478 48583 0.0 1000.0 2157.2 2.1572 45.600 228.00
2160.0 496.0 504.0 42.476 3083.0 46778 49866 0.0 1000.0 2271.4 2.2714 46.800 234.00
2280.0 489.0 511.0 41.785 3074.5 47427 50505 0.0 1000.0 2384.4 2.3844 47.600 238.00
2400.0 473.0 527.0 41.099 3045.1 48912 51956 0.0 1000.0 2494.2 2.4942 49.000 245.00
2520.0 463.0 537.0 40.418 3032.3 49840 52865 0.0 1000.0 2603.2 2.6032 50.000 250.00
2640.0 452.0 548.0 39.741 3002.0 50861 53864 0.0 1000.0 2710.8 2.7108 51.000 255.00
2760.0 442.0 558.0 39.069 2987.0 51604 54590 0.0 1000.0 2816.8 2.8168 51.800 259.00
2880.0 433.0 567.0 38.402 2952.3 52161 55123 0.0 1000.0 2922.8 2.9228 52.200 261.00
3000.0 426.0 574.0 37.740 2934.3 52253 55188 0.0 1000.0 3032.0 3.0320 52.400 262.00
3120.0 409.0 591.0 37.089 2870.5 52718 55598 0.0 1000.0 3141.5 3.1415 52.800 264.00
3240.0 399.0 601.0 36.446 2847.0 53367 56214 0.0 1000.0 3251.6 3.2516 53.400 267.00
3360.0 386.0 614.0 35.812 2812.2 54110 56925 1.0 999.0 3360.9 3.3609 54.200 271.00
3480.0 377.0 623.0 35.188 2786.9 54110 56900 2.0 998.0 3471.9 3.4719 54.200 271.00
3600.0 368.0 632.0 34.574 2754.3 54574 57332 2.0 998.0 3583.9 3.5839 54.600 273.00
3720.0 358.0 642.0 33.964 2722.7 55131 57856 2.0 998.0 3695.8 3.6958 55.200 276.00
3840.0 349.0 651.0 33.364 2702.7 55409 58114 4.0 996.0 3804.7 3.8047 55.600 278.00
3960.0 340.0 660.0 32.774 2669.2 55966 58636 4.0 996.0 3908.8 3.9088 56.000 280.00
4080.0 333.0 667.0 32.192 2652.3 56244 58896 6.0 994.0 4011.3 4.0113 56.400 282.00
4200.0 321.0 679.0 31.625 2617.7 56894 59507 8.0 992.0 4114.7 4.1147 57.000 285.00
4320.0 308.0 692.0 31.071 2583.5 57637 60225 12.0 988.0 4217.8 4.2178 57.800 289.00
4440.0 302.0 698.0 30.546 2554.9 57265 59817 18.0 982.0 4319.7 4.3197 57.400 287.00
4560.0 297.0 703.0 30.035 2532.4 57451 59981 18.0 982.0 4422.4 4.4224 57.600 288.00
4680.0 285.0 715.0 29.529 2502.4 58008 60502 18.0 982.0 4528.0 4.5280 58.200 291.00
4800.0 264.0 736.0 29.038 2436.7 59493 61930 21.0 979.0 4631.2 4.6312 59.600 298.00
4920.0 255.0 745.0 28.571 2415.5 59771 62186 26.0 974.0 4732.7 4.7327 59.800 299.00
5040.0 246.0 754.0 28.118 2392.6 60235 62620 26.0 974.0 4832.3 4.8323 60.400 302.00
5160.0 233.0 767.0 27.675 2363.6 60792 63156 30.0 970.0 4932.6 4.9326 60.800 304.00
5280.0 220.0 780.0 27.258 2326.5 61720 64041 35.0 965.0 5031.1 5.0311 61.800 309.00
5400.0 213.0 787.0 26.864 2303.2 61906 64206 39.0 961.0 5128.6 5.1286 62.000 310.00
5520.0 200.0 800.0 26.486 2252.5 62277 64533 42.0 959.0 5225.4 5.2254 62.400 312.00
5640.0 189.0 811.0 26.125 2232.3 62834 65067 43.0 957.0 5317.7 5.3177 63.000 315.00
5760.0 180.0 820.0 25.777 2201.5 63391 65599 46.0 954.0 5408.8 5.4088 63.400 317.00
5880.0 170.0 830.0 25.443 2166.3 63948 66116 50.0 950.0 5501.0 5.5010 64.000 320.00
6000.0 164.0 836.0 25.132 2150.7 63855 66009 55.0 945.0 5595.8 5.5958 64.000 320.00
6120.0 153.0 847.0 24.848 2114.5 64505 66626 60.0 940.0 5690.0 5.6900 64.600 323.00
6240.0 136.0 864.0 24.579 2085.2 65990 68071 63.0 937.0 5784.8 5.7848 66.000 330.00
6360.0 127.0 873.0 24.329 2060.6 66361 68414 65.0 935.0 5877.8 5.8778 66.400 332.00
6480.0 115.0 885.0 24.098 2025.4 67103 69136 71.0 929.0 5971.5 5.9715 67.200 336.00
6600.0 104.0 896.0 23.887 1997.3 67660 69648 72.0 928.0 6067.6 6.0676 67.800 339.00
6720.0 97.0 903.0 23.685 1973.9 68403 70370 74.0 926.0 6163.6 6.1636 68.600 343.00
6840.0 87.0 913.0 23.499 1948.1 68960 70910 77.0 923.0 6259.8 6.2598 69.000 345.00
6960.0 78.0 922.0 23.327 1909.7 69238 71148 79.0 921.0 6355.7 6.3557 69.400 347.00
7080.0 69.0 931.0 23.164 1898.1 70073 71977 79.0 921.0 6448.0 6.4480 70.200 351.00
7200.0 59.0 941.0 23.015 1859.8 70630 72491 83.0 917.0 6539.6 6.5396 70.800 354.00
7320.0 58.0 942.0 22.877 1859.4 71002 72865 89.0 911.0 6630.2 6.6302 71.200 356.00
7440.0 46.0 954.0 22.761 1837.9 71373 73219 91.0 909.0 6720.1 6.7201 71.400 357.00
7560.0 34.0 966.0 22.659 1806.7 72394 74205 95.0 906.0 6808.3 6.8083 72.400 362.00
7680.0 26.0 974.0 22.575 1782.6 72858 74644 99.0 901.0 6896.4 6.8964 73.000 365.00
7800.0 23.0 977.0 22.503 1770.6 73136 74915 100.0 900.0 6981.3 6.9813 73.200 366.00
7920.0 19.0 981.0 22.438 1766.9 73043 74819 97.0 903.0 7068.4 7.0684 73.200 366.00
8040.0 17.0 983.0 22.365 1753.7 73229 74988 95.0 905.0 7156.4 7.1564 73.400 367.00
8160.0 20.0 980.0 22.297 1738.4 72487 74225 100.0 900.0 7243.8 7.2438 72.600 363.00
8280.0 23.0 977.0 22.247 1737.9 72115 73851 103.0 897.0 7329.6 7.3296 72.200 361.00
8400.0 24.0 976.0 22.213 1724.9 71466 73183 107.0 893.0 7416.8 7.4168 71.600 358.00
8520.0 25.0 975.0 22.196 1732.4 70909 72632 111.0 889.0 7505.5 7.5055 71.000 355.00
8640.0 27.0 973.0 22.183 1740.8 70816 72558 112.0 888.0 7593.4 7.5934 71.000 355.00
8760.0 30.0 970.0 22.174 1735.8 70630 72371 117.0 883.0 7681.8 7.6818 70.800 354.00
8880.0 34.0 966.0 22.182 1713.8 69888 71602 120.0 880.0 7768.4 7.7684 70.000 350.00
9000.0 39.0 961.0 22.194 1728.8 69609 71333 121.0 879.0 7855.0 7.8550 69.800 349.00
9120.0 42.0 958.0 22.211 1734.2 69517 71246 124.0 876.0 7940.5 7.9405 69.600 348.00
9240.0 44.0 956.0 22.240 1734.9 69424 71160 127.0 873.0 8024.3 8.0243 69.600 348.00
9360.0 49.0 951.0 22.275 1747.5 69145 70890 129.0 870.0 8109.8 8.1098 69.200 346.00
9480.0 50.0 950.0 22.309 1759.2 68774 70530 124.0 876.0 8196.3 8.1963 68.800 344.00
9600.0 53.0 947.0 22.318 1761.5 68217 69981 119.0 881.0 8282.3 8.2823 68.400 342.00
9720.0 56.0 944.0 22.318 1761.0 67289 69040 120.0 880.0 8368.1 8.3681 67.400 337.00
9840.0 58.0 942.0 22.332 1739.6 66732 68475 121.0 879.0 8452.0 8.4520 66.800 334.00
9960.0 60.0 940.0 22.350 1733.9 66083 67823 123.0 877.0 8536.0 8.5360 66.200 331.00
10080 66.0 934.0 22.365 1732.1 64783 66509 120.0 880.0 8617.8 8.6178 64.800 324.00
10200 74.0 926.0 22.376 1733.5 64319 66057 121.0 879.0 8700.7 8.7007 64.400 322.00
10320 76.0 924.0 22.393 1699.5 63391 65099 122.0 879.0 8785.3 8.7853 63.400 317.00
10440 79.0 921.0 22.408 1713.0 62834 64545 120.0 880.0 8870.0 8.8700 63.000 315.00
10560 84.0 916.0 22.422 1707.4 62092 63804 119.0 881.0 8952.7 8.9527 62.200 311.00
10680 87.0 913.0 22.437 1686.5 60699 62391 117.0 883.0 9033.4 9.0334 60.800 304.00
10800 88.0 912.0 22.450 1689.3 60050 61745 119.0 881.0 9115.3 9.1153 60.200 301.00
10920 90.0 910.0 22.463 1696.6 59122 60827 117.0 883.0 9194.1 9.1941 59.200 296.00
11040 94.0 906.0 22.486 1685.3 57915 59598 122.0 878.0 9271.2 9.2712 58.000 290.00
11160 97.0 903.0 22.527 1667.9 56708 58377 127.0 872.0 9348.5 9.3485 56.800 284.00
11280 101.0 899.0 22.572 1679.3 56059 57738 129.0 871.0 9426.5 9.4265 56.200 281.00
11400 109.0 891.0 22.637 1675.6 55316 57000 133.0 867.0 9503.1 9.5031 55.400 277.00
11520 115.0 885.0 22.708 1655.6 54110 55768 135.0 865.0 9577.8 9.5778 54.200 271.00
11640 120.0 880.0 22.795 1659.4 53553 55211 142.0 858.0 9653.8 9.6538 53.600 268.00
11760 123.0 877.0 22.911 1648.9 52625 54272 152.0 848.0 9729.8 9.7298 52.800 264.00
11880 125.0 875.0 23.052 1635.9 51604 53241 156.0 844.0 9806.8 9.8068 51.800 259.00
12000 129.0 871.0 23.206 1632.0 50583 52216 158.0 843.0 9881.8 9.8818 50.600 253.00
12120 134.0 866.0 23.369 1633.7 49933 51569 161.0 839.0 9955.3 9.9553 50.000 250.00
