#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T00:19+0000 #
#####################################################################
#
# device_count = 100, battery_discharge_time = 6, balance = [20, 80], epi_ratio = 30, cloud_epi = 300, seed = 3.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
0.0000 100.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 100.0 0.0000 0.0000 0.0000 0.0000
120.00 90.0 10.0 53.902 382.66 928.13 1311.1 0.0 100.0 16.623 0.16623 1.0000 5.0000
240.00 87.0 13.0 53.048 376.83 1206.6 1584.7 0.0 100.0 33.098 0.33098 1.4000 7.0000
360.00 85.0 15.0 52.203 379.02 1299.4 1674.4 0.0 100.0 49.279 0.49279 1.4000 7.0000
480.00 83.0 17.0 51.364 370.21 1577.8 1948.9 0.0 100.0 65.071 0.65071 1.6000 8.0000
600.00 83.0 17.0 50.532 370.35 1577.8 1951.9 0.0 100.0 80.006 0.80006 1.6000 8.0000
720.00 83.0 17.0 49.700 372.49 1577.8 1948.8 0.0 100.0 94.068 0.94068 1.6000 8.0000
840.00 81.0 19.0 48.874 362.72 1763.4 2128.6 0.0 100.0 107.38 1.0738 1.8000 9.0000
960.00 80.0 20.0 48.054 367.51 1856.3 2224.4 0.0 100.0 119.83 1.1983 2.0000 10.000
1080.0 80.0 20.0 47.234 363.61 1856.3 2217.2 0.0 100.0 132.20 1.3220 2.0000 10.000
1200.0 80.0 20.0 46.416 363.38 1856.3 2220.6 0.0 100.0 143.28 1.4328 2.0000 10.000
1320.0 79.0 21.0 45.597 360.61 1949.1 2311.0 0.0 100.0 153.86 1.5386 2.0000 10.000
1440.0 79.0 21.0 44.781 364.02 1949.1 2314.1 0.0 100.0 164.35 1.6435 2.0000 10.000
1560.0 78.0 22.0 43.967 362.74 2041.9 2405.3 0.0 100.0 174.79 1.7479 2.2000 11.000
1680.0 77.0 23.0 43.160 358.53 2134.7 2493.5 0.0 100.0 186.57 1.8657 2.2000 11.000
1800.0 76.0 24.0 42.354 359.02 2227.5 2584.4 0.0 100.0 199.65 1.9965 2.4000 12.000
1920.0 75.0 25.0 41.552 355.24 2320.3 2676.0 0.0 100.0 211.76 2.1176 2.4000 12.000
2040.0 71.0 29.0 40.759 349.55 2691.6 3041.7 0.0 100.0 222.83 2.2283 2.8000 14.000
2160.0 71.0 29.0 39.978 347.08 2691.6 3039.0 0.0 100.0 232.89 2.3289 2.8000 14.000
2280.0 71.0 29.0 39.196 351.07 2691.6 3042.3 0.0 100.0 242.34 2.4234 2.8000 14.000
2400.0 70.0 30.0 38.416 346.26 2784.4 3129.9 0.0 100.0 251.60 2.5160 2.8000 14.000
2520.0 70.0 30.0 37.638 345.88 2784.4 3129.8 0.0 100.0 261.36 2.6136 2.8000 14.000
2640.0 68.0 32.0 36.864 345.05 2970.0 3312.4 0.0 100.0 271.88 2.7188 3.0000 15.000
2760.0 67.0 33.0 36.095 337.32 3062.8 3401.5 0.0 100.0 282.10 2.8210 3.2000 16.000
2880.0 66.0 34.0 35.330 340.52 3155.6 3496.7 0.0 100.0 292.64 2.9264 3.2000 16.000
3000.0 64.0 36.0 34.574 336.40 3341.3 3677.3 0.0 100.0 303.63 3.0363 3.4000 17.000
3120.0 64.0 36.0 33.821 335.30 3341.3 3676.2 0.0 100.0 315.23 3.1523 3.4000 17.000
3240.0 63.0 37.0 33.073 332.57 3341.3 3674.1 0.0 100.0 327.35 3.2735 3.4000 17.000
3360.0 62.0 38.0 32.329 329.19 3434.1 3765.6 0.0 100.0 339.74 3.3974 3.6000 18.000
3480.0 61.0 39.0 31.594 330.03 3526.9 3855.3 0.0 100.0 352.05 3.5205 3.6000 18.000
3600.0 59.0 41.0 30.863 324.13 3712.5 4035.9 0.0 100.0 364.08 3.6408 3.8000 19.000
3720.0 58.0 42.0 30.140 323.06 3805.3 4130.1 0.0 100.0 376.12 3.7612 4.0000 20.000
3840.0 57.0 43.0 29.420 320.76 3898.1 4220.4 0.0 100.0 387.61 3.8761 4.0000 20.000
3960.0 56.0 44.0 28.707 315.93 3898.1 4213.4 0.0 100.0 398.04 3.9804 4.0000 20.000
4080.0 55.0 45.0 28.002 312.04 3898.1 4211.2 0.0 100.0 408.35 4.0835 4.0000 20.000
4200.0 54.0 46.0 27.303 306.46 3898.1 4207.6 0.0 100.0 418.29 4.1829 4.0000 20.000
4320.0 53.0 47.0 26.617 300.57 3898.1 4199.2 0.0 100.0 428.19 4.2819 4.0000 20.000
4440.0 50.0 50.0 25.944 293.68 3990.9 4284.7 0.0 100.0 438.21 4.3821 4.0000 20.000
4560.0 50.0 50.0 25.309 294.89 3990.9 4287.5 1.0 99.0 448.89 4.4889 4.0000 20.000
