#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T22:57+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 100, epi_ratio = 3, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
120.00 7.0 3.0 61.878 33.628 27.844 62.052 0.0 10.0 1.6689 0.16689 0.20000 1.0000
240.00 7.0 3.0 61.098 35.049 27.844 62.098 0.0 10.0 3.3489 0.33489 0.20000 1.0000
360.00 7.0 3.0 60.320 34.637 27.844 62.307 0.0 10.0 5.0289 0.50289 0.20000 1.0000
480.00 7.0 3.0 59.541 34.227 27.844 61.922 0.0 10.0 6.7089 0.67089 0.20000 1.0000
600.00 7.0 3.0 58.760 34.688 27.844 62.616 0.0 10.0 8.3889 0.83889 0.20000 1.0000
720.00 7.0 3.0 57.983 34.210 27.844 62.419 0.0 10.0 10.069 1.0069 0.20000 1.0000
840.00 7.0 3.0 57.204 34.671 27.844 62.246 0.0 10.0 11.749 1.1749 0.20000 1.0000
960.00 7.0 3.0 56.426 34.874 27.844 62.567 0.0 10.0 13.429 1.3429 0.20000 1.0000
1080.0 7.0 3.0 55.645 33.388 27.844 62.091 0.0 10.0 15.109 1.5109 0.20000 1.0000
1200.0 7.0 3.0 54.866 34.519 27.844 63.194 0.0 10.0 16.789 1.6789 0.20000 1.0000
1320.0 7.0 3.0 54.086 33.791 27.844 60.991 0.0 10.0 18.469 1.8469 0.20000 1.0000
1440.0 7.0 3.0 53.307 35.674 27.844 63.318 0.0 10.0 20.149 2.0149 0.20000 1.0000
1560.0 7.0 3.0 52.530 35.945 27.844 62.451 0.0 10.0 21.829 2.1829 0.20000 1.0000
