#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T09:33+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 3, epi_ratio = 10, cloud_epi = 200, low_battery_threshold = 40.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 66.000 34.000 54.392 163.35 841.50 1004.9 0.0000 1.0000 5.0000
240.00 65.000 35.000 54.029 160.87 866.25 1027.1 0.0000 1.0000 5.0000
360.00 64.000 36.000 53.669 158.40 891.00 1049.4 0.0000 1.0000 5.0000
480.00 64.000 36.000 53.314 158.40 891.00 1049.4 0.0000 1.0000 5.0000
600.00 62.000 38.000 52.964 153.45 940.50 1094.0 0.0000 1.0000 5.0000
720.00 62.000 38.000 52.619 153.45 940.50 1094.0 0.0000 1.0000 5.0000
840.00 62.000 38.000 52.275 153.45 940.50 1094.0 0.0000 1.0000 5.0000
960.00 61.000 39.000 51.933 150.97 965.25 1116.2 0.0000 1.0000 5.0000
1080.0 60.000 40.000 51.597 148.50 990.00 1138.5 0.0000 1.0000 5.0000
1200.0 59.000 41.000 51.265 146.02 1014.8 1160.8 0.0000 1.2000 6.0000
1320.0 59.000 41.000 50.938 146.02 1014.8 1160.8 0.0000 1.2000 6.0000
1440.0 59.000 41.000 50.610 146.02 1014.8 1160.8 0.0000 1.2000 6.0000
1560.0 59.000 41.000 50.282 146.02 1014.8 1160.8 0.0000 1.2000 6.0000
1680.0 58.000 42.000 49.959 143.55 1039.5 1183.1 0.0000 1.2000 6.0000
1800.0 57.000 43.000 49.640 141.07 1064.3 1205.3 0.0000 1.2000 6.0000
1920.0 57.000 43.000 49.323 141.07 1064.3 1205.3 0.0000 1.2000 6.0000
2040.0 56.000 44.000 49.008 138.60 1089.0 1227.6 0.0000 1.2000 6.0000
2160.0 56.000 44.000 48.697 138.60 1089.0 1227.6 0.0000 1.2000 6.0000
2280.0 54.000 46.000 48.394 133.65 1138.5 1272.1 0.0000 1.2000 6.0000
2400.0 53.000 47.000 48.095 131.17 1163.3 1294.4 0.0000 1.2000 6.0000
2520.0 53.000 47.000 47.800 131.17 1163.3 1294.4 0.0000 1.2000 6.0000
2640.0 51.000 49.000 47.511 126.22 1212.8 1339.0 0.0000 1.4000 7.0000
2760.0 51.000 49.000 47.228 126.22 1212.8 1339.0 0.0000 1.4000 7.0000
2880.0 50.000 50.000 46.946 123.75 1237.5 1361.2 0.0000 1.4000 7.0000
3000.0 50.000 50.000 46.668 123.75 1237.5 1361.2 0.0000 1.4000 7.0000
3120.0 50.000 50.000 46.390 123.75 1237.5 1361.2 0.0000 1.4000 7.0000
3240.0 49.000 51.000 46.118 121.27 1262.3 1383.5 0.0000 1.4000 7.0000
3360.0 48.000 52.000 45.851 118.80 1287.0 1405.8 0.0000 1.4000 7.0000
3480.0 48.000 52.000 45.584 118.80 1287.0 1405.8 0.0000 1.4000 7.0000
3600.0 47.000 53.000 45.320 116.32 1311.8 1428.1 0.0000 1.4000 7.0000
3720.0 47.000 53.000 45.059 116.32 1311.8 1428.1 0.0000 1.4000 7.0000
3840.0 46.000 54.000 44.801 113.85 1336.5 1450.3 0.0000 1.4000 7.0000
3960.0 46.000 54.000 44.546 113.85 1336.5 1450.3 0.0000 1.4000 7.0000
4080.0 45.000 55.000 44.292 111.37 1361.3 1472.6 0.0000 1.4000 7.0000
4200.0 45.000 55.000 44.042 111.37 1361.3 1472.6 0.0000 1.4000 7.0000
4320.0 45.000 55.000 43.792 111.37 1361.3 1472.6 0.0000 1.4000 7.0000
4440.0 45.000 55.000 43.542 111.37 1361.3 1472.6 0.0000 1.4000 7.0000
4560.0 43.000 57.000 43.297 106.42 1410.8 1517.2 0.0000 1.6000 8.0000
4680.0 43.000 57.000 43.058 106.42 1410.8 1517.2 0.0000 1.6000 8.0000
4800.0 43.000 57.000 42.819 106.42 1410.8 1517.2 0.0000 1.6000 8.0000
4920.0 43.000 57.000 42.580 106.42 1410.8 1517.2 0.0000 1.6000 8.0000
5040.0 42.000 58.000 42.341 103.95 1435.5 1539.4 0.0000 1.6000 8.0000
5160.0 41.000 59.000 42.112 101.47 1460.3 1561.7 0.0000 1.6000 8.0000
5280.0 41.000 59.000 41.885 101.47 1460.3 1561.7 0.0000 1.6000 8.0000
5400.0 41.000 59.000 41.657 101.47 1460.3 1561.7 0.0000 1.6000 8.0000
5520.0 39.000 61.000 41.435 96.525 1509.8 1606.3 0.0000 1.6000 8.0000
5640.0 37.000 63.000 41.225 91.575 1559.3 1650.8 0.0000 1.6000 8.0000
5760.0 36.000 64.000 41.025 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
5880.0 36.000 64.000 40.825 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
6000.0 36.000 64.000 40.625 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
6120.0 36.000 64.000 40.425 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
6240.0 36.000 64.000 40.225 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
6360.0 36.000 64.000 40.025 89.100 1584.0 1673.1 0.0000 1.6000 8.0000
6480.0 35.000 65.000 39.827 86.625 1608.8 1695.4 0.0000 1.8000 9.0000
6600.0 35.000 65.000 39.633 86.625 1608.8 1695.4 0.0000 1.8000 9.0000
6720.0 35.000 65.000 39.438 86.625 1608.8 1695.4 0.0000 1.8000 9.0000
6840.0 35.000 65.000 39.244 86.625 1608.8 1695.4 0.0000 1.8000 9.0000
6960.0 34.000 66.000 39.053 84.150 1633.5 1717.6 0.0000 1.8000 9.0000
7080.0 32.000 68.000 38.871 79.200 1683.0 1762.2 0.0000 1.8000 9.0000
7200.0 32.000 68.000 38.693 79.200 1683.0 1762.2 0.0000 1.8000 9.0000
7320.0 31.000 69.000 38.520 76.725 1707.8 1784.5 0.0000 1.8000 9.0000
