#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T00:23+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 12, low_battery_threshold = 30, high_battery_threshold = 100, epi_ratio = 3, cloud_epi = 300, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
0.0000 10.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 10.0 0.0000 0.0000 0.0000 0.0000
120.00 7.0 3.0 62.264 16.814 13.922 31.026 0.0 10.0 1.6689 0.16689 0.20000 1.0000
240.00 7.0 3.0 61.874 17.525 13.922 31.049 0.0 10.0 3.3489 0.33489 0.20000 1.0000
360.00 7.0 3.0 61.485 17.318 13.922 31.154 0.0 10.0 5.0289 0.50289 0.20000 1.0000
480.00 7.0 3.0 61.096 17.114 13.922 30.961 0.0 10.0 6.7089 0.67089 0.20000 1.0000
600.00 7.0 3.0 60.705 17.344 13.922 31.308 0.0 10.0 8.3889 0.83889 0.20000 1.0000
720.00 7.0 3.0 60.316 17.105 13.922 31.209 0.0 10.0 10.069 1.0069 0.20000 1.0000
840.00 7.0 3.0 59.927 17.335 13.922 31.123 0.0 10.0 11.749 1.1749 0.20000 1.0000
960.00 7.0 3.0 59.538 17.437 13.922 31.283 0.0 10.0 13.429 1.3429 0.20000 1.0000
1080.0 7.0 3.0 59.148 16.694 13.922 31.045 0.0 10.0 15.109 1.5109 0.20000 1.0000
1200.0 7.0 3.0 58.758 17.259 13.922 31.597 0.0 10.0 16.789 1.6789 0.20000 1.0000
1320.0 7.0 3.0 58.368 16.895 13.922 30.495 0.0 10.0 18.469 1.8469 0.20000 1.0000
1440.0 7.0 3.0 57.979 17.837 13.922 31.659 0.0 10.0 20.149 2.0149 0.20000 1.0000
1560.0 7.0 3.0 57.590 17.973 13.922 31.225 0.0 10.0 21.829 2.1829 0.20000 1.0000
