#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T05:22+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 24, low_battery_threshold = 0.0, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 30, seed = 2.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 100.00 0.0000 54.321 100.62 0.0000 100.65 0.0000 0.0000 0.0000
240.00 100.00 0.0000 54.095 100.85 0.0000 100.52 0.0000 0.0000 0.0000
360.00 100.00 0.0000 53.870 100.65 0.0000 101.01 0.0000 0.0000 0.0000
480.00 100.00 0.0000 53.644 100.67 0.0000 101.22 0.0000 0.0000 0.0000
600.00 100.00 0.0000 53.419 100.56 0.0000 100.49 0.0000 0.0000 0.0000
720.00 100.00 0.0000 53.193 100.72 0.0000 100.52 0.0000 0.0000 0.0000
840.00 100.00 0.0000 52.967 100.10 0.0000 99.903 0.0000 0.0000 0.0000
960.00 100.00 0.0000 52.741 100.46 0.0000 100.27 0.0000 0.0000 0.0000
1080.0 100.00 0.0000 52.516 100.26 0.0000 100.63 0.0000 0.0000 0.0000
1200.0 100.00 0.0000 52.290 100.21 0.0000 99.716 0.0000 0.0000 0.0000
1320.0 100.00 0.0000 52.064 100.62 0.0000 100.20 0.0000 0.0000 0.0000
1440.0 100.00 0.0000 51.838 99.941 0.0000 99.811 0.0000 0.0000 0.0000
1560.0 100.00 0.0000 51.613 100.73 0.0000 100.18 0.0000 0.0000 0.0000
1680.0 100.00 0.0000 51.387 101.10 0.0000 101.19 0.0000 0.0000 0.0000
1800.0 100.00 0.0000 51.161 100.46 0.0000 100.96 0.0000 0.0000 0.0000
1920.0 100.00 0.0000 50.936 100.86 0.0000 101.01 0.0000 0.0000 0.0000
2040.0 100.00 0.0000 50.710 100.43 0.0000 100.17 0.0000 0.0000 0.0000
2160.0 100.00 0.0000 50.484 101.57 0.0000 101.63 0.0000 0.0000 0.0000
2280.0 100.00 0.0000 50.259 100.42 0.0000 100.09 0.0000 0.0000 0.0000
2400.0 100.00 0.0000 50.033 100.01 0.0000 100.02 0.0000 0.0000 0.0000
2520.0 100.00 0.0000 49.807 100.86 0.0000 100.66 0.0000 0.0000 0.0000
2640.0 100.00 0.0000 49.581 99.814 0.0000 100.06 0.0000 0.0000 0.0000
2760.0 100.00 0.0000 49.356 100.96 0.0000 100.44 0.0000 0.0000 0.0000
2880.0 100.00 0.0000 49.130 100.77 0.0000 101.59 0.0000 0.0000 0.0000
3000.0 100.00 0.0000 48.904 99.664 0.0000 99.748 0.0000 0.0000 0.0000
3120.0 100.00 0.0000 48.679 99.888 0.0000 99.577 0.0000 0.0000 0.0000
3240.0 100.00 0.0000 48.453 100.55 0.0000 99.959 0.0000 0.0000 0.0000
3360.0 100.00 0.0000 48.227 101.03 0.0000 100.32 0.0000 0.0000 0.0000
3480.0 100.00 0.0000 48.002 100.55 0.0000 100.64 0.0000 0.0000 0.0000
3600.0 100.00 0.0000 47.776 100.71 0.0000 100.59 0.0000 0.0000 0.0000
3720.0 100.00 0.0000 47.550 100.11 0.0000 100.02 0.0000 0.0000 0.0000
3840.0 100.00 0.0000 47.325 100.27 0.0000 100.39 0.0000 0.0000 0.0000
3960.0 100.00 0.0000 47.099 100.00 0.0000 100.12 0.0000 0.0000 0.0000
4080.0 100.00 0.0000 46.873 100.60 0.0000 100.12 0.0000 0.0000 0.0000
4200.0 99.000 0.0000 46.677 98.936 0.0000 98.322 1.0000 0.0000 0.0000
4320.0 99.000 0.0000 46.487 99.571 0.0000 99.548 1.0000 0.0000 0.0000
4440.0 99.000 0.0000 46.297 99.304 0.0000 99.083 1.0000 0.0000 0.0000
4560.0 99.000 0.0000 46.107 99.095 0.0000 99.259 1.0000 0.0000 0.0000
4680.0 99.000 0.0000 45.917 98.728 0.0000 99.195 1.0000 0.0000 0.0000
4800.0 99.000 0.0000 45.727 99.117 0.0000 98.903 1.0000 0.0000 0.0000
4920.0 99.000 0.0000 45.537 99.630 0.0000 99.269 1.0000 0.0000 0.0000
5040.0 99.000 0.0000 45.347 98.942 0.0000 99.120 1.0000 0.0000 0.0000
5160.0 99.000 0.0000 45.157 99.765 0.0000 98.955 1.0000 0.0000 0.0000
5280.0 98.000 0.0000 44.994 98.374 0.0000 98.865 2.0000 0.0000 0.0000
5400.0 97.000 0.0000 44.875 97.328 0.0000 97.035 3.0000 0.0000 0.0000
5520.0 97.000 0.0000 44.756 97.588 0.0000 97.385 3.0000 0.0000 0.0000
5640.0 97.000 0.0000 44.637 97.329 0.0000 97.470 3.0000 0.0000 0.0000
5760.0 97.000 0.0000 44.518 97.532 0.0000 97.475 3.0000 0.0000 0.0000
5880.0 97.000 0.0000 44.399 98.033 0.0000 97.700 3.0000 0.0000 0.0000
6000.0 97.000 0.0000 44.280 97.106 0.0000 97.285 3.0000 0.0000 0.0000
6120.0 97.000 0.0000 44.161 97.833 0.0000 97.844 3.0000 0.0000 0.0000
6240.0 96.000 0.0000 44.046 96.214 0.0000 96.703 4.0000 0.0000 0.0000
6360.0 96.000 0.0000 43.963 96.681 0.0000 96.794 4.0000 0.0000 0.0000
6480.0 96.000 0.0000 43.879 96.052 0.0000 96.177 4.0000 0.0000 0.0000
6600.0 96.000 0.0000 43.796 96.648 0.0000 96.550 4.0000 0.0000 0.0000
6720.0 96.000 0.0000 43.713 96.588 0.0000 96.956 4.0000 0.0000 0.0000
6840.0 96.000 0.0000 43.629 97.212 0.0000 96.763 4.0000 0.0000 0.0000
6960.0 94.000 0.0000 43.550 95.570 0.0000 95.992 6.0000 0.0000 0.0000
7080.0 94.000 0.0000 43.538 94.095 0.0000 94.173 6.0000 0.0000 0.0000
7200.0 93.000 0.0000 43.559 93.196 0.0000 93.690 7.0000 0.0000 0.0000
7320.0 93.000 0.0000 43.582 93.198 0.0000 92.395 7.0000 0.0000 0.0000
