#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T07:36+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 3, epi_ratio = 10, cloud_epi = 100, low_battery_threshold = 20.0, high_battery_threshold = 100.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 9.0000 1.0000 49.821 22.275 24.750 47.025 0.0000 0.20000 1.0000
240.00 9.0000 1.0000 49.321 22.275 24.750 47.025 0.0000 0.20000 1.0000
360.00 9.0000 1.0000 48.821 22.275 24.750 47.025 0.0000 0.20000 1.0000
480.00 9.0000 1.0000 48.321 22.275 24.750 47.025 0.0000 0.20000 1.0000
600.00 9.0000 1.0000 47.821 22.275 24.750 47.025 0.0000 0.20000 1.0000
720.00 8.0000 2.0000 47.352 19.800 49.500 69.300 0.0000 0.20000 1.0000
840.00 8.0000 2.0000 46.907 19.800 49.500 69.300 0.0000 0.20000 1.0000
960.00 8.0000 2.0000 46.463 19.800 49.500 69.300 0.0000 0.20000 1.0000
1080.0 8.0000 2.0000 46.019 19.800 49.500 69.300 0.0000 0.20000 1.0000
1200.0 8.0000 2.0000 45.574 19.800 49.500 69.300 0.0000 0.20000 1.0000
1320.0 7.0000 3.0000 45.180 17.325 74.250 91.575 0.0000 0.20000 1.0000
1440.0 7.0000 3.0000 44.791 17.325 74.250 91.575 0.0000 0.20000 1.0000
1560.0 7.0000 3.0000 44.402 17.325 74.250 91.575 0.0000 0.20000 1.0000
1680.0 7.0000 3.0000 44.013 17.325 74.250 91.575 0.0000 0.20000 1.0000
1800.0 7.0000 3.0000 43.624 17.325 74.250 91.575 0.0000 0.20000 1.0000
1920.0 7.0000 3.0000 43.235 17.325 74.250 91.575 0.0000 0.20000 1.0000
2040.0 7.0000 3.0000 42.846 17.325 74.250 91.575 0.0000 0.20000 1.0000
2160.0 7.0000 3.0000 42.457 17.325 74.250 91.575 0.0000 0.20000 1.0000
2280.0 7.0000 3.0000 42.069 17.325 74.250 91.575 0.0000 0.20000 1.0000
2400.0 7.0000 3.0000 41.680 17.325 74.250 91.575 0.0000 0.20000 1.0000
2520.0 7.0000 3.0000 41.291 17.325 74.250 91.575 0.0000 0.20000 1.0000
2640.0 6.0000 4.0000 40.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
2760.0 6.0000 4.0000 40.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
2880.0 6.0000 4.0000 40.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
3000.0 6.0000 4.0000 39.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
3120.0 6.0000 4.0000 39.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
3240.0 6.0000 4.0000 39.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
3360.0 6.0000 4.0000 38.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
3480.0 6.0000 4.0000 38.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
3600.0 6.0000 4.0000 38.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
3720.0 6.0000 4.0000 37.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
3840.0 6.0000 4.0000 37.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
3960.0 6.0000 4.0000 37.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
4080.0 6.0000 4.0000 36.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
4200.0 6.0000 4.0000 36.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
4320.0 6.0000 4.0000 36.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
4440.0 6.0000 4.0000 35.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
4560.0 6.0000 4.0000 35.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
4680.0 6.0000 4.0000 35.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
4800.0 6.0000 4.0000 34.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
4920.0 6.0000 4.0000 34.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
5040.0 6.0000 4.0000 34.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
5160.0 6.0000 4.0000 33.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
5280.0 6.0000 4.0000 33.620 14.850 99.000 113.85 0.0000 0.20000 1.0000
5400.0 6.0000 4.0000 33.287 14.850 99.000 113.85 0.0000 0.20000 1.0000
5520.0 6.0000 4.0000 32.954 14.850 99.000 113.85 0.0000 0.20000 1.0000
5640.0 5.0000 5.0000 32.624 12.375 123.75 136.13 0.0000 0.20000 1.0000
5760.0 5.0000 5.0000 32.346 12.375 123.75 136.13 0.0000 0.20000 1.0000
5880.0 5.0000 5.0000 32.069 12.375 123.75 136.13 0.0000 0.20000 1.0000
6000.0 5.0000 5.0000 31.791 12.375 123.75 136.13 0.0000 0.20000 1.0000
6120.0 5.0000 5.0000 31.513 12.375 123.75 136.13 0.0000 0.20000 1.0000
6240.0 5.0000 5.0000 31.235 12.375 123.75 136.13 0.0000 0.20000 1.0000
6360.0 5.0000 5.0000 30.957 12.375 123.75 136.13 0.0000 0.20000 1.0000
6480.0 5.0000 5.0000 30.680 12.375 123.75 136.13 0.0000 0.20000 1.0000
6600.0 5.0000 5.0000 30.402 12.375 123.75 136.13 0.0000 0.20000 1.0000
6720.0 5.0000 5.0000 30.124 12.375 123.75 136.13 0.0000 0.20000 1.0000
6840.0 5.0000 5.0000 29.846 12.375 123.75 136.13 0.0000 0.20000 1.0000
6960.0 4.0000 6.0000 29.614 9.9000 148.50 158.40 0.0000 0.20000 1.0000
7080.0 4.0000 6.0000 29.392 9.9000 148.50 158.40 0.0000 0.20000 1.0000
7200.0 4.0000 6.0000 29.169 9.9000 148.50 158.40 0.0000 0.20000 1.0000
7320.0 4.0000 6.0000 28.947 9.9000 148.50 158.40 0.0000 0.20000 1.0000
