#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T06:42+0000 #
#####################################################################
#
# device_count = 100.0, battery_discharge_time = 3, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 3, seed = 11.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 100.00 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.01 87.000 13.000 58.443 376.63 120.66 496.82 0.0000 0.20000 1.0000
240.01 85.000 15.000 57.602 373.37 139.22 517.35 0.0000 0.20000 1.0000
360.01 83.000 17.000 56.769 370.45 157.78 529.81 0.0000 0.20000 1.0000
480.01 83.000 17.000 55.938 370.92 157.78 526.31 0.0000 0.20000 1.0000
600.01 82.000 18.000 55.109 367.07 167.06 533.89 0.0000 0.20000 1.0000
720.01 81.000 19.000 54.285 367.73 176.34 546.37 0.0000 0.20000 1.0000
840.01 78.000 22.000 53.466 361.18 204.19 565.44 0.0000 0.40000 2.0000
960.01 77.000 23.000 52.658 360.87 213.47 573.81 0.0000 0.40000 2.0000
1080.0 76.000 24.000 51.852 356.90 222.75 580.27 0.0000 0.40000 2.0000
1200.0 75.000 25.000 51.050 355.22 232.03 587.60 0.0000 0.40000 2.0000
1320.0 74.000 26.000 50.252 352.62 241.31 592.65 0.0000 0.40000 2.0000
1440.0 71.000 29.000 49.461 351.55 259.88 609.62 0.0000 0.40000 2.0000
1560.0 70.000 30.000 48.682 342.52 278.44 624.43 0.0000 0.40000 2.0000
1680.0 69.000 31.000 47.906 345.06 287.72 633.25 0.0000 0.40000 2.0000
1800.0 67.000 33.000 47.133 341.24 306.28 650.15 0.0000 0.40000 2.0000
1920.0 66.000 34.000 46.371 341.79 315.56 654.08 0.0000 0.40000 2.0000
2040.0 64.000 36.000 45.615 333.99 334.13 667.74 0.0000 0.40000 2.0000
2160.0 63.000 37.000 44.867 330.24 343.41 673.99 0.0000 0.40000 2.0000
2280.0 63.000 36.000 44.144 330.30 334.13 664.45 1.0000 0.40000 2.0000
2400.0 57.000 42.000 43.446 318.33 389.81 710.66 1.0000 0.40000 2.0000
2520.0 57.000 41.000 42.786 319.65 380.53 699.84 2.0000 0.40000 2.0000
2640.0 56.000 42.000 42.141 316.89 389.81 703.16 2.0000 0.40000 2.0000
2760.0 56.000 42.000 41.499 321.19 389.81 708.31 2.0000 0.40000 2.0000
2880.0 56.000 41.000 40.864 315.06 380.53 696.95 3.0000 0.40000 2.0000
3000.0 55.000 42.000 40.264 313.08 389.81 701.37 3.0000 0.40000 2.0000
3120.0 53.000 44.000 39.668 308.30 408.38 712.95 3.0000 0.60000 3.0000
3240.0 53.000 44.000 39.076 309.40 408.38 715.56 3.0000 0.60000 3.0000
3360.0 52.000 45.000 38.483 307.60 417.66 725.24 3.0000 0.60000 3.0000
3480.0 52.000 44.000 37.913 303.68 408.38 711.69 4.0000 0.60000 3.0000
3600.0 51.000 44.000 37.398 302.48 408.38 711.01 5.0000 0.60000 3.0000
3720.0 51.000 43.000 36.922 296.45 399.09 695.72 6.0000 0.40000 2.0000
3840.0 51.000 43.000 36.454 297.67 399.09 696.51 6.0000 0.40000 2.0000
3960.0 50.000 43.000 35.999 293.35 399.09 695.59 7.0000 0.40000 2.0000
4080.0 49.000 44.000 35.575 290.97 408.38 700.00 7.0000 0.60000 3.0000
4200.0 48.000 45.000 35.152 292.25 417.66 711.27 7.0000 0.60000 3.0000
4320.0 47.000 46.000 34.736 289.36 426.94 716.25 7.0000 0.60000 3.0000
4440.0 45.000 48.000 34.325 283.45 445.50 730.29 7.0000 0.60000 3.0000
4560.0 45.000 48.000 33.919 283.78 445.50 729.06 7.0000 0.60000 3.0000
4680.0 43.000 50.000 33.520 279.32 464.06 744.42 7.0000 0.60000 3.0000
4800.0 43.000 50.000 33.123 281.72 464.06 742.00 7.0000 0.60000 3.0000
4920.0 43.000 50.000 32.725 283.38 464.06 746.54 7.0000 0.60000 3.0000
5040.0 43.000 50.000 32.327 282.99 464.06 748.55 7.0000 0.60000 3.0000
5160.0 43.000 50.000 31.928 279.87 464.06 745.28 7.0000 0.60000 3.0000
5280.0 42.000 51.000 31.532 280.60 473.34 754.45 7.0000 0.60000 3.0000
5400.0 40.000 54.000 31.129 278.71 501.19 778.19 6.0000 0.60000 3.0000
5520.0 38.000 55.000 30.719 273.59 510.47 783.73 7.0000 0.60000 3.0000
5640.0 37.000 56.000 30.345 269.73 519.75 791.95 7.0000 0.60000 3.0000
5760.0 37.000 56.000 29.972 268.49 519.75 787.17 7.0000 0.60000 3.0000
5880.0 35.000 59.000 29.587 268.95 547.59 815.17 6.0000 0.60000 3.0000
6000.0 35.000 58.000 29.220 267.24 538.31 805.55 7.0000 0.60000 3.0000
6120.0 33.000 59.000 28.888 261.43 547.59 810.07 8.0000 0.60000 3.0000
6240.0 32.000 60.000 28.573 255.50 556.88 813.83 8.0000 0.60000 3.0000
6360.0 32.000 61.000 28.256 261.82 566.16 831.20 7.0000 0.60000 3.0000
6480.0 31.000 63.000 27.883 263.20 584.72 847.73 6.0000 0.60000 3.0000
6600.0 30.000 62.000 27.541 254.23 575.44 830.54 8.0000 0.60000 3.0000
6720.0 29.000 64.000 27.229 251.99 594.00 845.50 7.0000 0.60000 3.0000
6840.0 29.000 64.000 26.889 255.50 594.00 849.31 7.0000 0.60000 3.0000
6960.0 27.000 66.000 26.549 255.12 612.56 866.44 7.0000 0.80000 4.0000
7080.0 27.000 67.000 26.212 254.91 621.84 875.20 6.0000 0.80000 4.0000
7200.0 25.000 68.000 25.856 247.90 631.13 878.58 7.0000 0.80000 4.0000
7320.0 23.000 69.000 25.549 241.75 640.41 884.41 8.0000 0.80000 4.0000
7440.0 22.000 68.000 25.302 233.91 631.13 866.61 10.000 0.80000 4.0000
7560.0 20.000 68.000 25.134 226.83 631.13 859.63 12.000 0.80000 4.0000
7680.0 19.000 68.000 25.047 223.74 631.13 854.90 13.000 0.80000 4.0000
