#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T16:06+0000 #
#####################################################################
#
# device_count = 10.0, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 3.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 10.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 8.0000 2.0000 44.702 35.977 18.562 54.826 0.0000 0.20000 1.0000
240.00 8.0000 2.0000 43.884 36.884 18.562 55.335 0.0000 0.20000 1.0000
360.00 8.0000 2.0000 43.064 36.349 18.562 55.295 0.0000 0.20000 1.0000
480.00 7.0000 3.0000 42.273 34.733 27.844 62.063 0.0000 0.20000 1.0000
600.00 6.0000 4.0000 41.517 32.059 37.125 69.610 0.0000 0.20000 1.0000
720.00 6.0000 4.0000 40.781 33.035 37.125 69.499 0.0000 0.20000 1.0000
840.00 6.0000 4.0000 40.044 32.678 37.125 69.454 0.0000 0.20000 1.0000
960.00 6.0000 4.0000 39.305 32.424 37.125 70.479 0.0000 0.20000 1.0000
1080.0 6.0000 4.0000 38.569 32.515 37.125 69.869 0.0000 0.20000 1.0000
1200.0 6.0000 4.0000 37.833 32.743 37.125 70.655 0.0000 0.20000 1.0000
1320.0 6.0000 4.0000 37.098 32.214 37.125 68.626 0.0000 0.20000 1.0000
1440.0 5.0000 5.0000 36.366 30.522 46.406 77.053 0.0000 0.20000 1.0000
1560.0 5.0000 5.0000 35.672 31.017 46.406 76.961 0.0000 0.20000 1.0000
1680.0 5.0000 5.0000 34.977 30.712 46.406 77.826 0.0000 0.20000 1.0000
1800.0 5.0000 5.0000 34.283 31.424 46.406 77.190 0.0000 0.20000 1.0000
1920.0 5.0000 5.0000 33.590 30.639 46.406 78.252 0.0000 0.20000 1.0000
2040.0 5.0000 5.0000 32.895 30.751 46.406 76.753 0.0000 0.20000 1.0000
2160.0 4.0000 6.0000 32.237 29.150 55.687 86.007 0.0000 0.20000 1.0000
2280.0 4.0000 6.0000 31.585 29.460 55.687 85.383 0.0000 0.20000 1.0000
2400.0 4.0000 6.0000 30.932 29.606 55.687 84.555 0.0000 0.20000 1.0000
2520.0 4.0000 6.0000 30.279 29.550 55.687 85.114 0.0000 0.20000 1.0000
2640.0 3.0000 7.0000 29.649 28.016 64.969 92.569 0.0000 0.20000 1.0000
2760.0 3.0000 7.0000 29.037 27.294 64.969 91.822 0.0000 0.20000 1.0000
2880.0 3.0000 7.0000 28.424 27.083 64.969 92.629 0.0000 0.20000 1.0000
3000.0 3.0000 7.0000 27.813 27.922 64.969 91.464 0.0000 0.20000 1.0000
3120.0 3.0000 7.0000 27.201 27.530 64.969 92.011 0.0000 0.20000 1.0000
3240.0 3.0000 7.0000 26.592 28.119 64.969 92.824 0.0000 0.20000 1.0000
3360.0 2.0000 8.0000 26.007 24.530 74.250 100.20 0.0000 0.20000 1.0000
3480.0 2.0000 8.0000 25.435 24.654 74.250 98.001 0.0000 0.20000 1.0000
3600.0 2.0000 8.0000 24.863 25.231 74.250 100.01 0.0000 0.20000 1.0000
3720.0 2.0000 8.0000 24.291 25.468 74.250 98.668 0.0000 0.20000 1.0000
3840.0 2.0000 8.0000 23.721 25.478 74.250 99.581 0.0000 0.20000 1.0000
3960.0 2.0000 8.0000 23.152 26.038 74.250 99.623 0.0000 0.20000 1.0000
4080.0 2.0000 8.0000 22.582 25.489 74.250 99.667 0.0000 0.20000 1.0000
4200.0 2.0000 8.0000 22.012 25.544 74.250 99.990 0.0000 0.20000 1.0000
4320.0 2.0000 8.0000 21.442 25.377 74.250 99.826 0.0000 0.20000 1.0000
4440.0 2.0000 8.0000 20.872 25.504 74.250 99.360 0.0000 0.20000 1.0000
4560.0 1.0000 9.0000 20.330 23.549 83.531 106.69 0.0000 0.20000 1.0000
4680.0 1.0000 9.0000 19.804 24.145 83.531 107.97 0.0000 0.20000 1.0000
4800.0 1.0000 9.0000 19.279 23.084 83.531 106.29 0.0000 0.20000 1.0000
4920.0 1.0000 9.0000 18.751 22.435 83.531 106.16 0.0000 0.20000 1.0000
5040.0 1.0000 9.0000 18.225 23.978 83.531 106.91 0.0000 0.20000 1.0000
5160.0 1.0000 9.0000 17.698 25.020 83.531 108.09 0.0000 0.20000 1.0000
5280.0 1.0000 9.0000 17.170 23.654 83.531 107.41 0.0000 0.20000 1.0000
5400.0 1.0000 9.0000 16.644 23.564 83.531 107.51 0.0000 0.20000 1.0000
5520.0 1.0000 9.0000 16.115 22.968 83.531 107.57 0.0000 0.20000 1.0000
5640.0 1.0000 9.0000 15.589 22.854 83.531 106.39 0.0000 0.20000 1.0000
5760.0 1.0000 8.0000 15.177 22.332 74.250 95.622 1.0000 0.20000 1.0000
5880.0 1.0000 8.0000 15.029 20.658 74.250 95.453 1.0000 0.20000 1.0000
6000.0 1.0000 8.0000 14.885 20.827 74.250 95.036 1.0000 0.20000 1.0000
6120.0 1.0000 8.0000 14.740 21.852 74.250 95.756 1.0000 0.20000 1.0000
6240.0 1.0000 8.0000 14.594 21.758 74.250 95.872 1.0000 0.20000 1.0000
6360.0 1.0000 8.0000 14.450 21.303 74.250 95.440 1.0000 0.20000 1.0000
6480.0 1.0000 8.0000 14.304 21.055 74.250 95.026 1.0000 0.20000 1.0000
6600.0 1.0000 7.0000 14.408 18.709 64.969 83.977 2.0000 0.20000 1.0000
6720.0 1.0000 7.0000 14.644 18.862 64.969 83.061 2.0000 0.20000 1.0000
6840.0 1.0000 7.0000 14.881 19.484 64.969 84.304 2.0000 0.20000 1.0000
6960.0 1.0000 7.0000 15.118 19.588 64.969 84.088 2.0000 0.20000 1.0000
7080.0 1.0000 7.0000 15.352 18.835 64.969 84.538 2.0000 0.20000 1.0000
7200.0 0.0000 8.0000 15.626 16.888 74.250 91.266 2.0000 0.20000 1.0000
7320.0 0.0000 8.0000 15.906 16.491 74.250 91.252 2.0000 0.20000 1.0000
