#####################################################################
# Alchemist log file - simulation started at: 2023-05-16T00:55+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [40, 80], epi_ratio = 30, cloud_epi = 300, seed = 3.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 205.0 95.0 54.888 1027.1 8817.2 9849.6 0.0 300.0 49.941 0.16647 9.0000 45.000
240.00 204.0 96.0 54.117 1034.3 8910.0 9940.7 0.0 300.0 99.300 0.33100 9.0000 45.000
360.00 200.0 100.0 53.351 1021.6 9281.3 10303 0.0 300.0 146.88 0.48959 9.4000 47.000
480.00 196.0 104.0 52.588 1008.7 9652.5 10668 0.0 300.0 192.14 0.64045 9.8000 49.000
600.00 195.0 105.0 51.830 1007.7 9745.3 10754 0.0 300.0 235.82 0.78605 9.8000 49.000
720.00 190.0 110.0 51.078 997.16 10209 11214 0.0 300.0 276.58 0.92195 10.400 52.000
840.00 189.0 111.0 50.327 998.73 10302 11303 0.0 300.0 315.55 1.0518 10.400 52.000
960.00 185.0 115.0 49.582 1000.1 10673 11674 0.0 300.0 351.43 1.1714 10.800 54.000
1080.0 181.0 119.0 48.840 989.93 11045 12032 0.0 300.0 385.50 1.2850 11.200 56.000
1200.0 179.0 121.0 48.104 978.99 11230 12212 0.0 300.0 418.04 1.3935 11.400 57.000
1320.0 176.0 124.0 47.371 972.99 11509 12485 0.0 300.0 448.92 1.4964 11.600 58.000
1440.0 174.0 126.0 46.642 970.86 11694 12666 0.0 300.0 479.29 1.5976 11.800 59.000
1560.0 169.0 131.0 45.918 967.13 12158 13124 0.0 300.0 509.59 1.6986 12.200 61.000
1680.0 169.0 131.0 45.197 962.68 12158 13120 0.0 300.0 541.89 1.8063 12.200 61.000
