#####################################################################
# Alchemist log file - simulation started at: 2023-05-14T16:08+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 6, low_battery_threshold = 30, high_battery_threshold = 70, epi_ratio = 3, cloud_epi = 30, seed = 3.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 24.000 7.0000 48.420 111.97 64.969 177.24 0.0000 0.20000 1.0000
240.00 23.000 8.0000 47.618 109.46 74.250 185.50 0.0000 0.20000 1.0000
360.00 22.000 9.0000 46.826 108.64 83.531 192.73 0.0000 0.20000 1.0000
480.00 21.000 10.000 46.059 105.32 92.812 197.93 0.0000 0.20000 1.0000
600.00 20.000 11.000 45.295 105.19 102.09 206.82 0.0000 0.20000 1.0000
720.00 20.000 11.000 44.540 104.98 102.09 205.38 0.0000 0.20000 1.0000
840.00 20.000 11.000 43.786 102.76 102.09 204.99 0.0000 0.20000 1.0000
960.00 20.000 11.000 43.032 104.28 102.09 206.38 0.0000 0.20000 1.0000
1080.0 20.000 11.000 42.277 103.87 102.09 205.71 0.0000 0.20000 1.0000
1200.0 20.000 11.000 41.523 104.63 102.09 206.50 0.0000 0.20000 1.0000
1320.0 20.000 11.000 40.765 105.05 102.09 207.21 0.0000 0.20000 1.0000
1440.0 19.000 12.000 40.023 103.07 111.37 214.34 0.0000 0.20000 1.0000
1560.0 19.000 12.000 39.280 103.17 111.37 214.54 0.0000 0.20000 1.0000
1680.0 19.000 12.000 38.539 100.02 111.37 213.55 0.0000 0.20000 1.0000
1800.0 18.000 13.000 37.803 100.34 120.66 220.45 0.0000 0.20000 1.0000
1920.0 18.000 13.000 37.075 102.00 120.66 221.30 0.0000 0.20000 1.0000
2040.0 17.000 14.000 36.352 99.290 129.94 226.85 0.0000 0.20000 1.0000
2160.0 15.000 16.000 35.646 95.255 148.50 243.13 0.0000 0.20000 1.0000
2280.0 15.000 16.000 34.958 94.339 148.50 243.10 0.0000 0.20000 1.0000
2400.0 15.000 16.000 34.271 93.280 148.50 243.26 0.0000 0.20000 1.0000
2520.0 15.000 16.000 33.583 94.406 148.50 242.90 0.0000 0.20000 1.0000
