#####################################################################
# Alchemist log file - simulation started at: 2023-05-15T14:39+0000 #
#####################################################################
#
# device_count = 1000, battery_discharge_time = 6, balance = [20, 60], epi_ratio = 3, cloud_epi = 30, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
0.0000 1000.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 1000.0 0.0000 0.0000 0.0000 0.0000
120.00 888.0 112.0 54.913 3812.6 1039.5 4850.2 0.0 1000.0 166.20 0.16620 1.2000 6.0000
240.00 872.0 128.0 54.061 3796.6 1188.0 4981.9 0.0 1000.0 330.58 0.33058 1.2000 6.0000
360.00 866.0 134.0 53.212 3782.6 1243.7 5022.6 0.0 1000.0 488.28 0.48828 1.4000 7.0000
480.00 853.0 147.0 52.369 3749.7 1364.3 5116.3 0.0 1000.0 638.69 0.63869 1.4000 7.0000
600.00 847.0 153.0 51.529 3737.3 1420.0 5158.0 0.0 1000.0 780.13 0.78013 1.6000 8.0000
720.00 840.0 160.0 50.691 3725.4 1485.0 5213.2 0.0 1000.0 912.86 0.91286 1.6000 8.0000
840.00 829.0 171.0 49.858 3709.7 1587.1 5294.8 0.0 1000.0 1037.1 1.0371 1.6000 8.0000
960.00 824.0 176.0 49.027 3686.5 1633.5 5323.7 0.0 1000.0 1152.8 1.1528 1.8000 9.0000
1080.0 811.0 189.0 48.201 3667.7 1754.2 5420.7 0.0 1000.0 1261.3 1.2613 1.8000 9.0000
1200.0 798.0 202.0 47.380 3654.8 1874.8 5531.2 0.0 1000.0 1362.5 1.3625 2.0000 10.000
1320.0 789.0 211.0 46.564 3632.6 1958.3 5585.8 0.0 1000.0 1460.2 1.4602 2.0000 10.000
1440.0 779.0 221.0 45.752 3614.0 2051.2 5662.1 0.0 1000.0 1556.7 1.5567 2.2000 11.000
1560.0 767.0 233.0 44.944 3589.6 2162.5 5750.5 0.0 1000.0 1655.4 1.6554 2.2000 11.000
1680.0 758.0 242.0 44.140 3568.6 2246.1 5811.1 0.0 1000.0 1762.4 1.7624 2.4000 12.000
1800.0 751.0 249.0 43.340 3558.6 2311.0 5868.8 0.0 1000.0 1876.9 1.8769 2.4000 12.000
1920.0 742.0 258.0 42.542 3546.4 2394.6 5942.3 0.0 1000.0 1996.4 1.9964 2.4000 12.000
2040.0 720.0 280.0 41.751 3505.4 2598.7 6099.9 0.0 1000.0 2113.4 2.1134 2.6000 13.000
2160.0 717.0 283.0 40.965 3501.2 2626.6 6127.3 0.0 1000.0 2229.6 2.2296 2.8000 14.000
2280.0 706.0 294.0 40.182 3477.4 2719.4 6194.3 0.0 1000.0 2343.7 2.3437 2.8000 14.000
2400.0 695.0 305.0 39.405 3457.8 2830.8 6283.1 0.0 1000.0 2456.7 2.4567 3.0000 15.000
2520.0 687.0 313.0 38.631 3442.5 2905.0 6345.6 0.0 1000.0 2568.3 2.5683 3.0000 15.000
2640.0 678.0 322.0 37.862 3421.2 2979.3 6401.5 1.0 999.0 2678.7 2.6787 3.0000 15.000
2760.0 666.0 334.0 37.099 3395.9 3072.1 6468.0 1.0 999.0 2786.8 2.7868 3.2000 16.000
2880.0 653.0 347.0 36.344 3363.9 3146.3 6506.7 1.0 999.0 2897.1 2.8971 3.2000 16.000
3000.0 647.0 353.0 35.596 3335.3 3137.1 6459.8 1.0 999.0 3008.3 3.0083 3.2000 16.000
3120.0 629.0 371.0 34.860 3282.5 3229.9 6516.2 3.0 997.0 3119.0 3.1190 3.4000 17.000
3240.0 620.0 380.0 34.135 3253.7 3285.6 6532.8 3.0 997.0 3229.4 3.2294 3.4000 17.000
3360.0 611.0 389.0 33.416 3240.7 3350.5 6586.6 3.0 997.0 3341.2 3.3412 3.4000 17.000
3480.0 605.0 395.0 32.704 3210.8 3350.5 6563.3 4.0 996.0 3454.6 3.4546 3.4000 17.000
3600.0 593.0 407.0 32.001 3180.8 3406.2 6587.4 4.0 996.0 3568.5 3.5685 3.6000 18.000
3720.0 582.0 418.0 31.311 3145.0 3434.1 6588.9 7.0 993.0 3680.9 3.6809 3.6000 18.000
3840.0 573.0 427.0 30.636 3107.3 3434.1 6539.2 8.0 992.0 3789.7 3.7897 3.6000 18.000
3960.0 566.0 434.0 29.969 3093.7 3443.3 6528.0 8.0 992.0 3896.9 3.8969 3.6000 18.000
4080.0 560.0 440.0 29.311 3053.3 3434.1 6493.7 9.0 991.0 4001.6 4.0016 3.6000 18.000
4200.0 549.0 451.0 28.660 3025.0 3480.5 6502.6 10.0 990.0 4103.3 4.1033 3.6000 18.000
4320.0 538.0 462.0 28.024 2984.2 3517.6 6503.8 13.0 987.0 4204.2 4.2042 3.6000 18.000
4440.0 524.0 476.0 27.406 2939.8 3610.4 6554.9 17.0 983.0 4304.7 4.3047 3.8000 19.000
4560.0 513.0 487.0 26.806 2922.2 3675.4 6592.5 20.0 980.0 4405.2 4.4052 3.8000 19.000
4680.0 501.0 499.0 26.227 2891.9 3758.9 6653.2 23.0 977.0 4507.9 4.5079 3.8000 19.000
4800.0 495.0 505.0 25.663 2879.8 3786.7 6658.7 26.0 974.0 4611.3 4.6113 3.8000 19.000
4920.0 486.0 514.0 25.118 2843.5 3796.0 6638.6 31.0 969.0 4713.8 4.7138 3.8000 19.000
5040.0 476.0 524.0 24.593 2805.1 3851.7 6668.3 34.0 966.0 4816.0 4.8160 4.0000 20.000
5160.0 467.0 533.0 24.085 2751.3 3777.5 6529.1 37.0 963.0 4915.7 4.9157 3.8000 19.000
5280.0 457.0 543.0 23.603 2718.4 3833.2 6555.5 43.0 957.0 5013.9 5.0139 4.0000 20.000
5400.0 449.0 551.0 23.143 2681.4 3777.5 6454.0 46.0 954.0 5109.8 5.1098 3.8000 19.000
5520.0 444.0 556.0 22.706 2647.5 3768.2 6417.9 49.0 951.0 5203.6 5.2036 3.8000 19.000
5640.0 430.0 570.0 22.283 2613.1 3842.4 6455.4 54.0 946.0 5298.2 5.2982 4.0000 20.000
5760.0 424.0 576.0 21.887 2580.2 3786.7 6360.1 59.0 941.0 5390.1 5.3901 3.8000 19.000
5880.0 416.0 584.0 21.521 2534.9 3842.4 6385.3 64.0 936.0 5478.2 5.4782 4.0000 20.000
6000.0 408.0 592.0 21.180 2495.5 3814.6 6309.6 69.0 931.0 5565.2 5.5652 4.0000 20.000
6120.0 400.0 600.0 20.859 2457.0 3777.5 6240.2 72.0 928.0 5651.5 5.6515 3.8000 19.000
6240.0 395.0 605.0 20.554 2440.1 3768.2 6207.3 74.0 926.0 5738.8 5.7388 3.8000 19.000
6360.0 390.0 610.0 20.270 2398.6 3721.8 6119.1 80.0 920.0 5825.8 5.8258 3.8000 19.000
6480.0 383.0 617.0 20.013 2372.4 3712.5 6085.1 85.0 915.0 5912.5 5.9125 3.8000 19.000
6600.0 379.0 621.0 19.781 2329.3 3675.4 6004.4 92.0 908.0 5999.0 5.9990 3.8000 19.000
6720.0 373.0 627.0 19.582 2300.0 3703.2 6011.1 98.0 902.0 6085.2 6.0852 3.8000 19.000
6840.0 363.0 637.0 19.410 2271.0 3749.6 6025.4 105.0 895.0 6169.9 6.1699 3.8000 19.000
6960.0 352.0 648.0 19.267 2196.2 3693.9 5887.3 109.0 891.0 6256.1 6.2561 3.8000 19.000
7080.0 348.0 652.0 19.144 2170.4 3731.1 5905.0 111.0 889.0 6340.6 6.3406 3.8000 19.000
7200.0 336.0 664.0 19.046 2138.8 3749.6 5887.4 122.0 878.0 6423.4 6.4234 3.8000 19.000
7320.0 335.0 665.0 18.980 2117.9 3693.9 5813.2 126.0 874.0 6503.5 6.5035 3.8000 19.000
7440.0 331.0 669.0 18.933 2085.2 3693.9 5776.1 131.0 869.0 6581.2 6.5812 3.8000 19.000
7560.0 320.0 680.0 18.915 2043.5 3768.2 5813.8 135.0 865.0 6657.3 6.6573 3.8000 19.000
7680.0 311.0 689.0 18.926 2005.4 3749.6 5755.6 143.0 857.0 6732.2 6.7322 3.8000 19.000
7800.0 300.0 700.0 18.968 1956.5 3777.5 5729.2 147.0 853.0 6805.3 6.8053 3.8000 19.000
7920.0 296.0 704.0 19.029 1944.7 3805.3 5744.0 150.0 849.0 6877.7 6.8777 4.0000 20.000
8040.0 288.0 712.0 19.112 1906.4 3796.0 5706.1 160.0 840.0 6948.4 6.9484 3.8000 19.000
8160.0 279.0 721.0 19.223 1879.8 3823.9 5705.8 162.0 838.0 7017.8 7.0178 4.0000 20.000
8280.0 268.0 732.0 19.356 1839.6 3861.0 5697.8 170.0 830.0 7088.6 7.0886 4.0000 20.000
8400.0 254.0 746.0 19.510 1813.1 3963.1 5782.8 169.0 831.0 7161.2 7.1612 4.0000 20.000
8520.0 248.0 752.0 19.673 1789.6 3963.1 5743.3 174.0 826.0 7234.8 7.2348 4.0000 20.000
8640.0 247.0 753.0 19.872 1746.5 3935.2 5691.1 183.0 817.0 7306.8 7.3068 4.0000 20.000
8760.0 245.0 755.0 20.088 1736.1 3935.2 5663.8 185.0 815.0 7376.7 7.3767 4.0000 20.000
8880.0 241.0 759.0 20.329 1700.9 3972.4 5677.2 192.0 808.0 7446.2 7.4462 4.0000 20.000
9000.0 241.0 759.0 20.594 1684.9 3990.9 5682.5 196.0 804.0 7515.3 7.5153 4.0000 20.000
9120.0 241.0 759.0 20.876 1689.9 3944.5 5638.2 197.0 803.0 7583.3 7.5833 4.0000 20.000
9240.0 235.0 765.0 21.157 1664.5 3944.5 5615.1 200.0 800.0 7647.7 7.6477 4.0000 20.000
9360.0 242.0 758.0 21.457 1650.2 3842.4 5490.0 202.0 798.0 7711.2 7.7112 4.0000 20.000
9480.0 242.0 758.0 21.753 1629.6 3814.6 5449.4 199.0 801.0 7774.2 7.7742 4.0000 20.000
9600.0 234.0 766.0 22.050 1603.9 3842.4 5449.3 202.0 798.0 7836.6 7.8366 4.0000 20.000
9720.0 232.0 768.0 22.380 1589.3 3842.4 5432.2 208.0 792.0 7897.6 7.8976 4.0000 20.000
9840.0 234.0 766.0 22.711 1594.7 3842.4 5433.0 205.0 795.0 7959.2 7.9592 4.0000 20.000
9960.0 233.0 767.0 23.022 1589.5 3796.0 5395.7 200.0 800.0 8021.6 8.0216 3.8000 19.000
10080 231.0 769.0 23.332 1594.0 3814.6 5405.0 201.0 799.0 8084.6 8.0846 4.0000 20.000
10200 232.0 768.0 23.660 1554.1 3851.7 5400.8 206.0 794.0 8146.3 8.1463 4.0000 20.000
10320 226.0 774.0 23.994 1540.3 3879.6 5419.7 205.0 796.0 8208.7 8.2087 4.0000 20.000
10440 224.0 776.0 24.342 1543.3 3935.2 5477.4 210.0 790.0 8272.4 8.2724 4.0000 20.000
10560 212.0 788.0 24.699 1507.2 3990.9 5501.6 208.0 792.0 8336.7 8.3367 4.0000 20.000
10680 216.0 784.0 25.061 1513.2 3953.8 5467.8 211.0 789.0 8401.1 8.4011 4.0000 20.000
10800 228.0 772.0 25.423 1540.0 3870.3 5410.7 209.0 791.0 8464.4 8.4644 4.0000 20.000
10920 234.0 766.0 25.773 1552.8 3805.3 5361.0 208.0 792.0 8527.8 8.5278 4.0000 20.000
11040 240.0 760.0 26.126 1563.2 3712.5 5279.6 213.0 787.0 8591.3 8.5913 3.8000 19.000
