#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T20:38+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 24, low_battery_threshold = 30, high_battery_threshold = 100.0, epi_ratio = 3, cloud_epi = 3, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 23.000 8.0000 55.972 13.931 9.2813 23.278 0.0000 0.20000 1.0000
240.00 23.000 8.0000 55.872 13.717 9.2813 22.972 0.0000 0.20000 1.0000
360.00 23.000 8.0000 55.773 13.846 9.2813 23.049 0.0000 0.20000 1.0000
480.00 23.000 8.0000 55.674 13.866 9.2813 23.175 0.0000 0.20000 1.0000
600.00 23.000 8.0000 55.574 13.931 9.2813 23.334 0.0000 0.20000 1.0000
720.00 23.000 8.0000 55.475 13.761 9.2813 22.986 0.0000 0.20000 1.0000
840.00 23.000 8.0000 55.375 13.876 9.2813 23.167 0.0000 0.20000 1.0000
960.00 23.000 8.0000 55.276 13.672 9.2813 22.969 0.0000 0.20000 1.0000
1080.0 23.000 8.0000 55.176 13.715 9.2813 23.012 0.0000 0.20000 1.0000
1200.0 23.000 8.0000 55.077 13.718 9.2813 22.951 0.0000 0.20000 1.0000
1320.0 23.000 8.0000 54.977 13.907 9.2813 23.045 0.0000 0.20000 1.0000
1440.0 23.000 8.0000 54.878 13.757 9.2813 22.940 0.0000 0.20000 1.0000
1560.0 23.000 8.0000 54.778 13.801 9.2813 23.107 0.0000 0.20000 1.0000
1680.0 23.000 8.0000 54.679 13.760 9.2813 23.022 0.0000 0.20000 1.0000
1800.0 23.000 8.0000 54.580 13.495 9.2813 22.853 0.0000 0.20000 1.0000
1920.0 23.000 8.0000 54.480 13.642 9.2813 22.954 0.0000 0.20000 1.0000
2040.0 23.000 8.0000 54.381 13.694 9.2813 22.787 0.0000 0.20000 1.0000
2160.0 23.000 8.0000 54.281 13.626 9.2813 23.038 0.0000 0.20000 1.0000
2280.0 23.000 8.0000 54.182 13.935 9.2813 23.032 0.0000 0.20000 1.0000
2400.0 23.000 8.0000 54.083 13.670 9.2813 22.900 0.0000 0.20000 1.0000
