#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:49+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 24, epi_ratio = 10, cloud_epi = 200, low_battery_threshold = 0.0, high_battery_threshold = 60.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 31.000 0.0000 56.002 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
240.00 31.000 0.0000 55.933 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
360.00 31.000 0.0000 55.863 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
480.00 31.000 0.0000 55.794 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
600.00 31.000 0.0000 55.724 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
720.00 31.000 0.0000 55.655 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
840.00 31.000 0.0000 55.585 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
960.00 31.000 0.0000 55.516 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1080.0 31.000 0.0000 55.446 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1200.0 31.000 0.0000 55.377 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1320.0 31.000 0.0000 55.308 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1440.0 31.000 0.0000 55.238 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1560.0 31.000 0.0000 55.169 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1680.0 31.000 0.0000 55.099 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1800.0 31.000 0.0000 55.030 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
1920.0 31.000 0.0000 54.960 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
2040.0 31.000 0.0000 54.891 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
2160.0 31.000 0.0000 54.821 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
2280.0 31.000 0.0000 54.752 9.5906 0.0000 9.5906 0.0000 0.0000 0.0000
