#####################################################################
# Alchemist log file - simulation started at: 2023-05-17T09:02+0000 #
#####################################################################
#
# device_count = 300, battery_discharge_time = 6, balance = [20, 80], epi_ratio = 3, cloud_epi = 3, seed = 8.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] isMoving[sum] distance[sum] distance[mean] cloudCost instances 
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
0.0000 300.0 0.0 100.00 0.0000 0.0000 0.0000 0.0 300.0 0.0000 0.0000 0.0000 0.0000
120.00 264.0 36.0 54.538 1143.9 334.13 1477.1 0.0 300.0 49.795 0.16598 0.40000 2.0000
240.00 260.0 40.0 53.689 1127.2 371.25 1498.3 0.0 300.0 99.495 0.33165 0.40000 2.0000
360.00 259.0 41.0 52.842 1133.5 380.53 1512.7 0.0 300.0 147.64 0.49214 0.40000 2.0000
480.00 259.0 41.0 51.996 1134.1 380.53 1509.5 0.0 300.0 194.14 0.64712 0.40000 2.0000
600.00 258.0 42.0 51.151 1128.1 389.81 1518.4 0.0 300.0 238.44 0.79480 0.40000 2.0000
720.00 254.0 46.0 50.309 1121.0 426.94 1549.9 0.0 300.0 278.91 0.92968 0.60000 3.0000
840.00 253.0 47.0 49.471 1116.0 436.22 1551.8 0.0 300.0 316.28 1.0543 0.60000 3.0000
960.00 250.0 50.0 48.636 1112.8 464.06 1576.0 0.0 300.0 349.88 1.1663 0.60000 3.0000
1080.0 247.0 53.0 47.804 1106.9 491.91 1603.5 0.0 300.0 382.75 1.2758 0.60000 3.0000
1200.0 246.0 54.0 46.976 1106.0 501.19 1611.0 0.0 300.0 413.04 1.3768 0.60000 3.0000
1320.0 241.0 59.0 46.153 1102.3 547.59 1649.5 0.0 300.0 443.55 1.4785 0.60000 3.0000
1440.0 237.0 63.0 45.334 1096.0 584.72 1678.1 0.0 300.0 474.56 1.5819 0.60000 3.0000
1560.0 232.0 68.0 44.522 1086.2 631.13 1718.5 0.0 300.0 506.20 1.6873 0.80000 4.0000
