#####################################################################
# Alchemist log file - simulation started at: 2023-05-09T08:05+0000 #
#####################################################################
#
# device_count = 31.622776601683796, battery_discharge_time = 6, epi_ratio = 10, cloud_epi = 3, low_battery_threshold = 20.0, high_battery_threshold = 80.0, seed = 0.0
#
# The columns have the following meaning: 
# time behaviourInDevice[sum] behaviourInCloud[sum] batteryPercentage[mean] batteryConsumption[sum] cloudConsumption[sum] totalConsumption[sum] isCharging[sum] cloudCost instances 
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 31.000 0.0000 100.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120.00 26.000 5.0000 55.841 32.175 61.875 94.050 0.0000 0.20000 1.0000
240.00 26.000 5.0000 55.608 32.175 61.875 94.050 0.0000 0.20000 1.0000
360.00 26.000 5.0000 55.375 32.175 61.875 94.050 0.0000 0.20000 1.0000
480.00 26.000 5.0000 55.142 32.175 61.875 94.050 0.0000 0.20000 1.0000
600.00 26.000 5.0000 54.909 32.175 61.875 94.050 0.0000 0.20000 1.0000
720.00 26.000 5.0000 54.676 32.175 61.875 94.050 0.0000 0.20000 1.0000
840.00 26.000 5.0000 54.443 32.175 61.875 94.050 0.0000 0.20000 1.0000
960.00 26.000 5.0000 54.210 32.175 61.875 94.050 0.0000 0.20000 1.0000
1080.0 25.000 6.0000 53.982 30.938 74.250 105.19 0.0000 0.20000 1.0000
1200.0 25.000 6.0000 53.758 30.938 74.250 105.19 0.0000 0.20000 1.0000
1320.0 25.000 6.0000 53.534 30.938 74.250 105.19 0.0000 0.20000 1.0000
1440.0 25.000 6.0000 53.310 30.938 74.250 105.19 0.0000 0.20000 1.0000
1560.0 25.000 6.0000 53.086 30.938 74.250 105.19 0.0000 0.20000 1.0000
1680.0 25.000 6.0000 52.862 30.938 74.250 105.19 0.0000 0.20000 1.0000
1800.0 25.000 6.0000 52.638 30.938 74.250 105.19 0.0000 0.20000 1.0000
1920.0 24.000 7.0000 52.418 29.700 86.625 116.32 0.0000 0.20000 1.0000
2040.0 24.000 7.0000 52.202 29.700 86.625 116.32 0.0000 0.20000 1.0000
2160.0 24.000 7.0000 51.987 29.700 86.625 116.32 0.0000 0.20000 1.0000
2280.0 23.000 8.0000 51.775 28.463 99.000 127.46 0.0000 0.20000 1.0000
2400.0 23.000 8.0000 51.569 28.463 99.000 127.46 0.0000 0.20000 1.0000
